susceptible_status,exposed_status,infected_status,recovered_status,dead,R₀,active_countermeasures,happiness
37961,9533,8405,2649,10,3.54,0.0,0.0023059579779021065
34132,11090,10024,3299,13,3.54,0.0,0.002359380376908013
29957,12615,11999,3967,20,3.54,0.0,0.002410357183826599
25451,14273,14000,4809,25,3.54,0.0,0.0024590279768725285
21102,15282,16341,5801,32,3.54,0.0,0.002505522171590192
16944,16015,18616,6946,37,3.54,0.0,0.0025499599279412005
13098,16200,20987,8225,48,3.54,0.0,0.002592452961687744
9834,15960,23040,9667,57,3.635307523581751,0.0,0.002633105271670158
7061,15249,24865,11314,69,3.635307523581751,0.0,0.0026720137929981598
4897,14088,26529,12967,77,3.635307523581751,0.0,0.0027092689848338194
3318,12749,27613,14797,81,3.635307523581751,0.0,0.002744955360300623
2189,11257,28301,16719,92,3.635307523581751,0.0,0.0027791519650765344
1437,9675,28595,18749,102,3.635307523581751,0.0,0.002811932810392033
951,8179,28577,20745,106,3.635307523581751,0.0,0.0028433672654356464
644,6969,28092,22740,113,3.635307523581751,0.0,0.002873520413550916
468,5836,27413,24714,127,3.635307523581751,0.0,0.002902453376074658
341,4860,26709,26511,137,3.635307523581751,0.0,0.002930223607204921
288,3945,25903,28270,152,3.635307523581751,0.0,0.0029568851628863856
294,3245,24844,30015,160,3.635307523581751,0.0,0.002982488946353362
277,2721,23715,31678,167,3.635307523581751,0.0,0.0030070829326673946
307,2225,22569,33275,182,3.635307523581751,0.0,0.0030307123743223098
319,1867,21379,34802,191,3.635307523581751,0.0,0.003053419989758474
326,1590,20160,36288,194,3.635307523581751,0.0,0.0030752461364254038
333,1370,19033,37620,202,3.635307523581751,0.0,0.00309622896985432
358,1153,18023,38814,210,3.635307523581751,0.0,0.0031164045900458058
395,1037,16954,39956,216,3.635307523581751,0.0,0.003135807176340118
405,917,15968,41046,222,3.635307523581751,0.0,0.003154469111816047
423,849,15003,42056,227,3.635307523581751,0.0,0.0031724210981569217
455,791,14073,43009,230,3.635307523581751,0.0,0.0031896922618270124
489,738,13228,43870,233,3.635307523581751,0.0,0.003206310252317236
535,703,12397,44686,237,3.635307523581751,0.0,0.003222301333144123
572,638,11689,45417,242,3.635307523581751,0.0,0.003237690466219112
619,605,10984,46104,246,3.635307523581751,0.0,0.003252501390145822
660,572,10349,46730,247,3.635307523581751,0.0,0.0032667566929498876
678,545,9787,47298,250,3.635307523581751,0.0,0.0032804778796983306
745,526,9246,47789,252,3.635307523581751,0.0,0.0032936854354231313
777,524,8721,48281,255,3.635307523581751,0.0,0.0033063988837254157
828,524,8206,48738,262,3.635307523581751,0.0,0.0033186368414026223
868,518,7706,49199,267,3.635307523581751,0.0,0.0033304170694101617
924,526,7247,49591,270,3.635307523581751,0.0,0.003341756520441515
995,523,6839,49927,274,3.635307523581751,0.0,0.0033526713833858302
1024,539,6389,50331,275,3.635307523581751,0.0,0.003363177124899448
1103,543,6009,50626,277,3.635307523581751,0.0,0.003373288528307733
1163,545,5709,50863,278,3.635307523581751,0.0,0.0033830197300349653
1196,530,5425,51129,278,3.635307523581751,0.0,0.003392384253743637
1269,528,5170,51312,279,3.635307523581751,0.0,0.0034013950423493226
1340,507,4926,51502,283,3.635307523581751,0.0,0.00341006448806372
1411,502,4674,51687,284,3.635307523581751,0.0,0.003418404460605896
1460,509,4453,51851,285,3.635307523581751,0.0,0.0034264263337106847
1526,514,4245,51987,286,3.635307523581751,0.0,0.0034341410100527645
1600,506,4065,52100,287,3.635307523581751,0.0,0.0034415589446956467
1661,491,3911,52206,289,3.635307523581751,0.0,0.003448690167166263
1708,493,3740,52327,290,3.635307523581751,0.0,0.0034555443022481038
1790,489,3593,52394,292,3.635307523581751,0.0,0.0034621305895786063
1856,504,3435,52471,292,3.635307523581751,0.0,0.0034684579021301578
1935,506,3285,52538,294,3.635307523581751,0.0,0.0034745347636479995
2011,486,3173,52592,296,3.635307523581751,0.0,0.003480369365112914
2084,469,3055,52653,297,3.635307523581751,0.0,0.003485969580291561
2163,480,2961,52657,297,3.635307523581751,0.0,0.003491342980432728
2222,467,2874,52697,298,3.635307523581751,0.0,0.0034964968481635502
2283,462,2740,52773,300,3.635307523581751,0.0,0.0035014381906359505
2327,472,2632,52827,300,3.635307523581751,0.0,0.003506173751969796
2413,454,2559,52830,302,3.635307523581751,0.0,0.003510710025036207
2462,445,2461,52887,303,3.635307523581751,0.0,0.003515053262621277
2558,448,2396,52852,304,3.635307523581751,0.0,0.0035192094880077468
2640,456,2328,52829,305,3.635307523581751,0.0,0.0035231845050095766
2720,439,2262,52832,305,3.635307523581751,0.0,0.00352698390749197
2836,431,2213,52771,307,3.635307523581751,0.0,0.0035306130884072374
2898,455,2143,52754,308,3.635307523581751,0.0,0.003534077248374868
2956,471,2072,52750,309,3.635307523581751,0.0,0.003537381403832205
3005,501,2012,52730,310,3.635307523581751,0.0,0.003540530394780545
3070,508,1981,52689,310,3.635307523581751,0.0,0.003543528892149682
3144,489,1942,52673,310,3.635307523581751,0.0,0.0035463814048025876
3206,500,1853,52689,310,3.635307523581751,0.0,0.0035490922862004095
3300,483,1811,52654,310,3.635307523581751,0.0,0.0035516657407467732
3362,472,1777,52636,311,3.635307523581751,0.0,0.0035541058298290745
3419,468,1747,52612,312,3.635307523581751,0.0,0.00355641647757349
3484,460,1723,52579,312,3.635307523581751,0.0,0.0035586014763292146
3550,447,1695,52552,314,3.635307523581751,0.0,0.003560664491896613
3611,449,1636,52547,315,3.635307523581751,0.0,0.0035626090685130568
3661,447,1602,52533,315,3.635307523581751,0.0,0.003564438633609275
3736,447,1593,52465,317,3.635307523581751,0.0,0.0035661565023484463
3804,460,1569,52405,320,3.635307523581751,0.0,0.003567765881959366
3846,451,1583,52358,320,3.635307523581751,0.0,0.0035692698758744193
3898,454,1569,52317,320,3.635307523581751,0.0,0.0035706714876825424
3952,475,1547,52263,321,3.635307523581751,0.0,0.0035719736249065588
4001,471,1551,52213,322,3.635307523581751,0.0,0.0035731791026138993
4083,477,1516,52160,322,3.635307523581751,0.0,0.003574290646869193
4165,454,1552,52064,323,3.635307523581751,0.0,0.0035753108980365656
4255,463,1532,51985,323,3.635307523581751,0.0,0.0035762424139392643
4345,473,1508,51909,323,3.635307523581751,0.0,0.0035770876728835875
4412,479,1514,51830,323,3.635307523581751,0.0,0.003577849076553917
4484,483,1498,51770,323,3.635307523581751,0.0,0.0035785289527850107
4540,475,1503,51717,323,3.635307523581751,0.0,0.0035791295582176625
4618,480,1508,51628,324,3.635307523581751,0.0,0.003579653080843262
4682,473,1507,51572,324,3.635307523581751,0.0,0.003580101642442627
4712,488,1502,51532,324,3.635307523581751,0.0,0.003580477300924137
4781,499,1499,51454,325,3.635307523581751,0.0,0.003580782052565925
4849,491,1508,51383,327,3.635307523581751,0.0,0.003581017834166647
4894,491,1482,51363,328,3.635307523581751,0.0,0.003581186525109084
4930,501,1486,51312,329,3.635307523581751,0.0,0.0035812899493406583
4983,500,1483,51263,329,3.635307523581751,0.0,0.003581329877274663
5029,511,1485,51202,331,3.635307523581751,0.0,0.0035813080276158225
5049,536,1494,51147,332,3.635307523581751,0.0,0.003581226069113732
5068,568,1505,51084,333,3.635307523581751,0.0,0.0035810856222472675
5114,542,1520,51049,333,3.635307523581751,0.0,0.0035808882608432705
5144,555,1553,50972,334,3.635307523581751,0.0,0.0035806355136322873
5157,576,1581,50909,335,3.635307523581751,0.0,0.003580328865744229
5173,563,1608,50879,335,3.635307523581751,0.0,0.0035799697601466333
5233,561,1629,50800,335,3.635307523581751,0.0,0.003579559599027961
5240,593,1621,50769,335,3.635307523581751,0.0,0.0035790997451284542
5263,617,1624,50719,335,3.635307523581751,0.0,0.0035785915230206805
5285,612,1670,50656,335,3.635307523581751,0.0,0.0035780362203420833
5301,634,1672,50615,336,3.635307523581751,0.0,0.0035774350889814727
5334,636,1690,50562,336,3.635307523581751,0.0,0.003576789346221526
5369,656,1685,50509,339,3.635307523581751,0.0,0.0035761001758390725
5385,661,1729,50443,340,3.635307523581751,0.0,0.0035753687291650072
5391,674,1776,50377,340,3.635307523581751,0.0,0.0035745961261054856
5413,662,1799,50344,340,3.635307523581751,0.0,0.003573783456126077
5409,684,1826,50298,341,3.635307523581751,0.0,0.0035729317792003038
5415,701,1842,50259,341,3.635307523581751,0.0,0.003572042126724144
5416,683,1887,50231,341,3.635307523581751,0.0,0.003571115502397827
5414,694,1921,50186,343,3.635307523581751,0.0,0.003570152883076302
5406,714,1962,50131,345,3.635307523581751,0.0,0.003569155219589595
5402,733,1959,50116,348,3.635307523581751,0.0,0.003568123437534308
5398,729,1985,50098,348,3.635307523581751,0.0,0.0035670584380374445
5363,756,1986,50105,348,3.635307523581751,0.0,0.0035659610984935647
5332,760,2029,50089,348,3.635307523581751,0.0,0.0035648322732764657
5315,782,2071,50041,349,3.635307523581751,0.0,0.0035636727944262864
5277,780,2096,50056,349,3.635307523581751,0.0,0.003562483472313041
5292,779,2114,50021,352,3.635307523581751,0.0,0.0035612650962775216
5265,783,2151,50007,352,3.635307523581751,0.0,0.003560018435250408
5240,790,2157,50019,352,3.635307523581751,0.0,0.0035587442383504786
5231,800,2190,49983,354,3.635307523581751,0.0,0.0035574432354626485
5206,815,2208,49975,354,3.635307523581751,0.0,0.0035561161377967304
5170,825,2229,49979,355,3.635307523581751,0.0,0.0035547636384275125
5172,804,2277,49949,356,3.635307523581751,0.0,0.003553386412816976
5139,820,2308,49935,356,3.635307523581751,0.0,0.003551985119319245
5147,817,2329,49907,358,3.635307523581751,0.0,0.0035505603996689866
5103,830,2363,49904,358,3.635307523581751,0.0,0.003549112879453812
5060,851,2378,49910,359,3.635307523581751,0.0,0.003547643168571335
5058,829,2434,49876,361,3.635307523581751,0.0,0.003546151861671395
5020,814,2478,49885,361,3.635307523581751,0.0,0.0035446395385840745
4974,841,2508,49873,362,3.635307523581751,0.0,0.003543106764733915
4910,865,2494,49927,362,3.635307523581751,0.0,0.003541554091540948
4873,876,2497,49950,362,3.635307523581751,0.0,0.0035399820568089444
4815,872,2517,49992,362,3.635307523581751,0.0,0.0035383911851014074
4756,896,2533,50011,362,3.635307523581751,0.0,0.0035367819881056547
4768,885,2535,50008,362,3.635307523581751,0.0,0.0035351549649855415
4725,906,2550,50012,365,3.635307523581751,0.0,0.0035335106027231
4708,862,2584,50038,366,3.635307523581751,0.0,0.0035318493764496077
4680,882,2578,50051,367,3.635307523581751,0.0,0.0035301717497663596
4659,854,2633,50044,368,3.635307523581751,0.0,0.003528478175055569
4650,874,2623,50043,368,3.635307523581751,0.0,0.0035267690937817184
4601,919,2596,50074,368,3.635307523581751,0.0,0.003525044936783673
4552,948,2574,50116,368,3.635307523581751,0.0,0.003523306124557949
4520,913,2606,50151,368,3.635307523581751,0.0,0.003521553067533352
4486,906,2640,50157,369,3.635307523581751,0.0,0.003519786166337324
4427,906,2634,50219,372,3.635307523581751,0.0,0.0035180058120543077
4391,900,2642,50252,373,3.635307523581751,0.0,0.0035162123864763478
4380,869,2662,50273,374,3.635307523581751,0.0,0.0035144062623462384
4332,899,2642,50308,377,3.635307523581751,0.0,0.0035125878035934402
4330,889,2626,50336,377,3.635307523581751,0.0,0.003510757365563022
4324,860,2634,50362,378,3.635307523581751,0.0,0.003508915295237846
4310,865,2640,50363,380,3.635307523581751,0.0,0.003507061931454253
4255,881,2633,50407,382,3.635307523581751,0.0,0.0035051976051114347
4223,860,2637,50456,382,3.635307523581751,0.0,0.0035033226393747065
4231,833,2650,50461,383,3.635307523581751,0.0,0.003501437349872887
4198,819,2655,50500,386,3.635307523581751,0.0,0.003499542044889998
4204,825,2624,50517,388,3.635307523581751,0.0,0.0034976370255514213
4179,852,2619,50520,388,3.635307523581751,0.0,0.0034957225860047176
4147,877,2607,50538,389,3.635307523581751,0.0,0.0034937990135953272
4138,883,2597,50551,389,3.635307523581751,0.0,0.0034918665890372237
4131,859,2625,50554,389,3.635307523581751,0.0,0.003489925586578755
4113,845,2620,50591,389,3.635307523581751,0.0,0.00348797627416381
4104,813,2644,50605,392,5.079459609907964,0.0,0.003486018913588432
3946,969,2655,50594,394,5.079459609907964,0.0,0.003484053760653075
3805,1114,2644,50599,396,5.079459609907964,0.0,0.0034820810653105874
3706,1182,2686,50588,396,5.079459609907964,0.0,0.003480101071810083
3609,1211,2772,50569,397,5.079459609907964,0.0,0.0034781140188368336
3474,1271,2829,50584,400,5.079459609907964,0.0,0.0034761201396483017
3361,1336,2856,50605,400,5.079459609907964,0.0,0.0034741196622064215
3216,1374,2974,50593,401,5.079459609907964,0.0,0.0034721128093062686
3092,1403,3056,50606,401,5.079459609907964,0.0,0.0034700997987011984
2928,1439,3184,50605,402,5.079459609907964,0.0,0.003468080843224592
2811,1512,3305,50527,403,5.079459609907964,0.0,0.003466056150908315
2699,1583,3349,50523,404,5.079459609907964,0.0,0.0034640259250979417
2594,1629,3439,50492,404,5.079459609907964,0.0,0.003461990364564911
2526,1712,3546,50369,405,5.079459609907964,0.0,0.0034599496636156433
2408,1843,3661,50237,409,5.079459609907964,0.0,0.0034579040121977614
2316,1970,3802,50059,411,5.079459609907964,0.0,0.003455853596003488
2238,2051,3931,49924,414,5.079459609907964,0.0,0.003453798596570271
2196,2177,4061,49708,416,5.079459609907964,0.0,0.0034517391913787684
2149,2174,4247,49569,419,5.079459609907964,0.0,0.0034496755539482394
2096,2260,4415,49366,421,5.079459609907964,0.0,0.0034476078539294173
2067,2462,4543,49063,423,5.079459609907964,0.0,0.003445536257194998
1975,2766,4782,48610,425,5.079459609907964,0.0,0.0034434609259276967
1874,3336,5033,47887,428,5.079459609907964,0.0,0.003441382018706074
1822,4090,5491,46726,429,5.079459609907964,0.0,0.0034392996905880805
1723,5229,6128,45043,435,5.079459609907964,0.0,0.0034372140931925033
1590,6892,7016,42623,437,5.079459609907964,0.0,0.003435125374778264
1435,9174,8298,39210,441,5.079459609907964,0.0,0.0034330336803217025
1273,12001,9958,34879,447,5.079459609907964,0.0,0.003430939151591885
1044,14947,12197,29919,451,5.079459609907964,0.0,0.0034288419272239766
806,18044,14867,24383,458,5.079459609907964,0.0,0.0034267421427907493
591,20522,17961,19013,471,5.079459609907964,0.0,0.0034246399308723073
379,21744,21196,14759,480,5.079459609907964,0.0,0.003422535421123994
241,21394,24575,11862,486,5.079459609907964,0.0,0.0034204287403426467
140,19837,27321,10766,494,5.079459609907964,0.0,0.0034183200125311405
86,17488,29465,11013,506,5.079459609907964,0.0,0.0034162093589613454
61,14805,30832,12345,515,5.079459609907964,0.0,0.003414096898235506
50,12426,31442,14115,525,5.079459609907964,0.0,0.003411982746346075
61,10355,31477,16122,543,5.079459609907964,0.0,0.0034098670167340985
50,8516,31145,18295,552,5.079459609907964,0.0,0.0034077498203461164
58,6979,30512,20450,559,5.079459609907964,0.0,0.0034056312656896874
72,5793,29481,22639,573,5.079459609907964,0.0,0.00340351145888755
95,4856,28383,24638,586,5.079459609907964,0.0,0.0034013905037304283
95,4055,27280,26522,606,5.079459609907964,0.0,0.003399268501728577
113,3463,26050,28322,610,5.079459609907964,0.0,0.0033971455521620633
117,2996,24777,30046,622,3.932910825985409,0.0,0.0033950217521298036
180,2506,23495,31742,635,3.932910825985409,0.0,0.0033928971965974586
219,2138,22265,33291,645,3.932910825985409,0.0,0.0033907719784441225
259,1884,20988,34779,648,3.932910825985409,0.0,0.003388646188507923
263,1682,19839,36118,656,3.932910825985409,0.0,0.0033865199156305004
290,1512,18714,37381,661,3.932910825985409,0.0,0.00338439324670045
309,1393,17579,38611,666,3.932910825985409,0.0,0.0033822662666956964
333,1282,16496,39773,674,3.932910825985409,0.0,0.0033801390587248842
366,1188,15446,40874,684,3.932910825985409,0.0,0.0033780117040677696
413,1107,14513,41834,691,3.932910825985409,0.0,0.003375884282214656
445,1071,13631,42718,693,3.932910825985409,0.0,0.0033737568709049223
482,1047,12783,43550,696,3.932910825985409,0.0,0.003371629546164603
521,1009,11952,44377,699,3.932910825985409,0.0,0.0033695023823431245
593,948,11265,45052,700,3.932910825985409,0.0,0.003367375452149153
652,914,10645,45645,702,3.932910825985409,0.0,0.003365248826685625
686,918,10015,46231,708,3.932910825985409,0.0,0.003363122575483951
709,917,9490,46732,710,3.932910825985409,0.0,0.0033609967665374297
737,946,8933,47229,713,3.932910825985409,0.0,0.00335887146633387
794,952,8470,47628,714,3.932910825985409,0.0,0.0033567467398875053
870,909,8067,47994,718,3.932910825985409,0.0,0.003354622650770112
920,954,7634,48328,722,3.932910825985409,0.0,0.0033524992611414567
973,968,7252,48640,725,3.932910825985409,0.0,0.0033503766317790327
1026,988,6868,48949,727,3.932910825985409,0.0,0.00334825482210711
1049,1001,6612,49168,728,3.932910825985409,0.0,0.0033461338902251287
1098,1096,6286,49346,732,3.932910825985409,0.0,0.0033440138929354433
1123,1191,6074,49438,732,3.932910825985409,0.0,0.003341894885770454
1179,1280,5874,49491,734,3.932910825985409,0.0,0.0033397769230190887
1230,1406,5745,49441,736,3.932910825985409,0.0,0.0033376600577527185
1307,1556,5647,49311,737,3.932910825985409,0.0,0.003335544341850486
1364,1753,5559,49143,739,3.932910825985409,0.0,0.0033334298260240453
1438,1972,5483,48925,740,3.932910825985409,0.0,0.0033313165598417662
1466,2235,5510,48604,743,3.932910825985409,0.0,0.0033292045917523968
1515,2500,5588,48212,743,3.932910825985409,0.0,0.0033270939691081914
1563,2799,5696,47754,746,3.932910825985409,0.0,0.0033249847381875072
1595,3134,5978,47104,747,3.932910825985409,0.0,0.003322876944216949
1602,3497,6215,46497,747,3.932910825985409,0.0,0.0033207706313929707
1617,3878,6573,45741,749,3.932910825985409,0.0,0.003318665842903029
1623,4378,6989,44817,751,3.932910825985409,0.0,0.0033165626209462644
1598,5053,7533,43621,753,3.932910825985409,0.0,0.00331446100675373
1580,5872,8187,42166,753,3.932910825985409,0.0,0.003312361040608168
1555,6958,8911,40378,756,3.932910825985409,0.0,0.0033102627618633645
1508,8132,9919,38241,758,3.932910825985409,0.0,0.003308166208963073
1430,9573,11097,35695,763,3.932910825985409,0.0,0.0033060714194595364
1355,11071,12504,32858,770,3.932910825985409,0.0,0.0033039784300315954
1212,12524,14242,29804,776,3.932910825985409,0.0,0.003301887276502409
1063,13927,16027,26762,779,3.932910825985409,0.0,0.0032997979938568047
909,15110,17969,23789,781,3.932910825985409,0.0,0.0032977106162582065
727,15759,20006,21276,790,3.932910825985409,0.0,0.0032956251770652834
578,15931,21987,19265,797,3.932910825985409,0.0,0.0032935417088481495
423,15761,23764,17806,804,3.932910825985409,0.0,0.003291460243404279
332,14932,25268,17213,813,3.932910825985409,0.0,0.0032893808117740618
267,13670,26599,17199,823,3.932910825985409,0.0,0.0032873034442560066
234,12344,27368,17780,832,3.932910825985409,0.0,0.0032852281704216562
185,10798,27862,18871,842,3.932910825985409,0.0,0.0032831550191301665
150,9264,28000,20293,851,3.932910825985409,0.0,0.0032810840185425725
156,7992,27639,21906,865,3.932910825985409,0.0,0.0032790151961357623
169,6654,27212,23648,875,3.932910825985409,0.0,0.003276948578716152
160,5650,26454,25410,884,3.932910825985409,0.0,0.0032748841924330717
168,4738,25571,27191,890,3.932910825985409,0.0,0.003272822062791881
175,3973,24618,28894,898,3.932910825985409,0.0,0.00327076221466678
206,3389,23515,30543,905,3.932910825985409,0.0,0.0032687046723133954
228,2869,22419,32132,910,3.932910825985409,0.0,0.0032666494593810687
264,2448,21370,33557,919,3.932910825985409,0.0,0.0032645965989248913
294,2065,20296,34977,926,3.932910825985409,0.0,0.003262546113417514
308,1842,19174,36302,932,3.932910825985409,0.0,0.0032604980247606884
339,1665,18077,37541,936,3.932910825985409,0.0,0.003258452354296572
394,1500,17075,38648,941,3.932910825985409,0.0,0.0032564091228188103
427,1337,16116,39727,951,3.932910825985409,0.0,0.0032543683505833797
459,1247,15165,40731,956,3.932910825985409,0.0,0.003252330057319207
458,1178,14259,41705,958,3.932910825985409,0.0,0.003250294262238585
491,1115,13413,42573,966,3.932910825985409,0.0,0.003248260984047344
550,1067,12591,43379,971,3.932910825985409,0.0,0.003246230240954862
594,969,11878,44145,972,3.932910825985409,0.0,0.0032442020506838233
614,938,11138,44886,982,3.932910825985409,0.0,0.0032421764304797983
674,911,10479,45506,988,3.932910825985409,0.0,0.0032401533971206375
694,925,9889,46058,992,3.932910825985409,0.0,0.0032381329669256484
758,889,9327,46591,993,4.785708942247949,0.0,0.003236115155764629
719,875,8924,47045,995,4.785708942247949,0.0,0.003234099979066664
743,837,8560,47421,997,4.785708942247949,0.0,0.0032320874518287864
729,814,8202,47810,1003,4.785708942247949,0.0,0.003230077588624447
769,748,7868,48169,1004,4.785708942247949,0.0,0.003228070403611813
780,731,7516,48526,1005,4.785708942247949,0.0,0.003226065910541907
792,746,7213,48798,1009,4.785708942247949,0.0,0.0032240641227665665
837,745,6877,49089,1010,4.785708942247949,0.0,0.0032220650532462703
859,747,6616,49323,1013,4.785708942247949,0.0,0.003220068714557782
895,771,6342,49537,1013,4.785708942247949,0.0,0.003218075118901665
898,772,6181,49692,1015,4.785708942247949,0.0,0.0032160842781096184
916,805,5961,49858,1018,4.785708942247949,0.0,0.003214096203651696
929,855,5791,49962,1021,4.785708942247949,0.0,0.003212110906643365
959,953,5646,49974,1026,4.785708942247949,0.0,0.0032101283978524372
995,1071,5518,49946,1028,4.785708942247949,0.0,0.003208148687705839
998,1283,5462,49783,1032,4.785708942247949,0.0,0.0032061717862962823
1022,1523,5496,49483,1034,4.785708942247949,0.0,0.0032041977033887745
1051,1819,5566,49088,1034,4.785708942247949,0.0,0.0032022264484270215
1077,2062,5708,48675,1036,4.785708942247949,0.0,0.0032002580305396746
1110,2381,5945,48086,1036,4.785708942247949,0.0,0.003198292458546498
1133,2719,6140,47528,1038,4.785708942247949,0.0,0.003196329740964379
1157,3024,6523,46815,1039,4.785708942247949,0.0,0.003194369886013243
1196,3367,6964,45988,1043,4.785708942247949,0.0,0.0031924129016218292
1197,3797,7487,45032,1045,4.785708942247949,0.0,0.0031904587954333812
1196,4577,8171,43568,1046,4.785708942247949,0.0,0.003188507574811223
1137,5721,8994,41659,1047,4.785708942247949,0.0,0.0031865592468441873
1063,7289,10170,38988,1048,4.785708942247949,0.0,0.0031846138183519944
971,9241,11868,35428,1050,4.785708942247949,0.0,0.0031826712958904933
842,11561,13884,31217,1054,4.785708942247949,0.0,0.003180731685756809
716,13809,16461,26515,1057,4.785708942247949,0.0,0.0031787949939943994
539,15725,19537,21691,1066,4.785708942247949,0.0,0.0031768612263979833
393,16926,22730,17438,1071,4.785708942247949,0.0,0.0031749303885184204
252,16605,26142,14481,1078,4.785708942247949,0.0,0.00317300248566746
164,15306,28967,13033,1088,4.785708942247949,0.0,0.003171077522922415
103,13446,31046,12861,1102,4.785708942247949,0.0,0.0031691555051307453
64,11241,32319,13826,1108,4.785708942247949,0.0,0.003167236436914543
56,9131,32865,15388,1118,4.785708942247949,0.0,0.0031653203226749463
53,7185,32867,17321,1132,4.785708942247949,0.0,0.003163407166596459
65,5744,32372,19237,1140,4.785708942247949,0.0,0.003161496972651194
86,4510,31517,21286,1159,4.785708942247949,0.0,0.0031595897446030285
82,3532,30445,23331,1168,4.785708942247949,0.0,0.003157685486011698
98,2849,29163,25275,1173,4.785708942247949,0.0,0.0031557842002367777
120,2291,27806,27152,1189,4.785708942247949,0.0,0.0031538858904416244
122,1909,26453,28878,1196,4.785708942247949,0.0,0.003151990559597229
134,1612,25032,30565,1215,4.785708942247949,0.0,0.0031500982104859833
162,1370,23640,32162,1224,4.785708942247949,0.0,0.0031482088457054106
155,1215,22311,33643,1234,4.785708942247949,0.0,0.003146322467671777
176,1060,21057,35017,1248,4.785708942247949,0.0,0.0031444390786236863
198,947,19864,36293,1256,4.785708942247949,0.0,0.0031425586806255673
216,885,18728,37467,1262,4.785708942247949,0.0,0.0031406812755711165
236,800,17726,38525,1271,4.785708942247949,0.0,0.0031388068651866637
258,768,16675,39583,1274,4.785708942247949,0.0,0.0031369354510344906
278,730,15700,40568,1282,4.785708942247949,0.0,0.003135067034516069
279,689,14778,41527,1285,4.785708942247949,0.0,0.00313320161687525
297,695,13874,42400,1292,4.785708942247949,0.0,0.003131339199201396
329,670,13136,43127,1296,4.785708942247949,0.0,0.0031294797824324323
363,640,12406,43852,1297,4.785708942247949,0.0,0.0031276233673578823
382,630,11728,44517,1301,4.785708942247949,0.0,0.0031257699546217974
412,627,11067,45147,1305,4.785708942247949,0.0,0.003123919544725675
452,590,10468,45741,1307,5.458219546060382,0.0,0.003122072138031301
491,581,9976,46201,1309,5.458219546060382,0.0,0.0031202277347635293
509,627,9507,46604,1311,5.458219546060382,0.0,0.0031183863350130415
522,674,9024,47021,1317,5.458219546060382,0.0,0.0031165479387390274
531,683,8586,47436,1322,5.458219546060382,0.0,0.0031147125457718227
578,648,8237,47771,1324,5.458219546060382,0.0,0.0031128801558155117
610,659,7887,48076,1326,5.458219546060382,0.0,0.0031110507684504623
639,684,7566,48340,1329,5.458219546060382,0.0,0.0031092243831358267
669,737,7246,48576,1330,5.458219546060382,0.0,0.003107400999211988
708,774,6966,48777,1333,5.458219546060382,0.0,0.0031055806159029716
740,797,6735,48950,1336,5.458219546060382,0.0,0.0031037632323188042
