susceptible_status,exposed_status,infected_status,recovered_status,dead,R₀,active_countermeasures,happiness
36251,11561,7866,2854,26,4.645234535814977,0.0,0.002249939229670274
31096,13910,9946,3574,32,4.645234535814977,0.0,0.0023059579779021065
25471,16179,12377,4493,38,4.645234535814977,0.0,0.002359380376908013
19833,18061,14988,5624,52,4.645234535814977,0.0,0.002410357183826599
14549,19179,17790,6974,66,4.645234535814977,0.0,0.0024590279768725285
10092,19409,20504,8473,80,4.645234535814977,0.0,0.002505522171590192
6561,18618,23150,10141,88,4.645234535814977,0.0,0.0025499599279412005
3965,17162,25339,11994,98,4.645234535814977,0.0,0.002592452961687744
2228,15333,26914,13973,110,4.645234535814977,0.0,0.002633105271670158
1168,13346,27798,16117,129,4.645234535814977,0.0,0.0026720137929981598
602,11225,28319,18265,147,4.645234535814977,0.0,0.0027092689848338194
324,9304,28433,20329,168,4.645234535814977,0.0,0.002744955360300623
193,7651,28171,22351,192,4.645234535814977,0.0,0.0027791519650765344
144,6255,27586,24371,202,4.645234535814977,0.0,0.002811932810392033
114,5151,26741,26338,214,4.645234535814977,0.0,0.0028433672654356464
108,4279,25815,28129,227,4.645234535814977,0.0,0.002873520413550916
134,3582,24782,29822,238,4.645234535814977,0.0,0.002902453376074658
129,3067,23726,31384,252,4.645234535814977,0.0,0.002930223607204921
152,2616,22652,32876,262,4.645234535814977,0.0,0.0029568851628863856
175,2351,21512,34248,272,4.645234535814977,0.0,0.002982488946353362
188,2257,20459,35370,284,4.645234535814977,0.0,0.0030070829326673946
198,2285,19466,36313,296,4.645234535814977,0.0,0.0030307123743223098
212,2383,18601,37055,307,4.645234535814977,0.0,0.003053419989758474
228,2626,17742,37643,319,4.645234535814977,0.0,0.0030752461364254038
239,2868,17020,38102,329,4.645234535814977,0.0,0.00309622896985432
258,3281,16472,38211,336,4.645234535814977,0.0,0.0031164045900458058
290,3861,16047,38018,342,4.645234535814977,0.0,0.003135807176340118
284,4431,15809,37687,347,4.645234535814977,0.0,0.003154469111816047
270,5074,15668,37195,351,4.645234535814977,0.0,0.0031724210981569217
268,5871,15689,36367,363,4.645234535814977,0.0,0.0031896922618270124
281,6664,15887,35348,378,4.645234535814977,0.0,0.003206310252317236
315,7443,16242,34168,390,4.645234535814977,0.0,0.003222301333144123
303,8333,16733,32788,401,4.645234535814977,0.0,0.003237690466219112
306,9255,17334,31250,413,4.645234535814977,0.0,0.003252501390145822
303,10270,18064,29497,424,4.645234535814977,0.0,0.0032667566929498876
286,11341,18959,27535,437,4.645234535814977,0.0,0.0032804778796983306
248,12359,20047,25454,450,4.645234535814977,0.0,0.0032936854354231313
214,13447,21211,23226,460,4.645234535814977,0.0,0.0033063988837254157
200,14102,22548,21236,472,4.645234535814977,0.0,0.0033186368414026223
177,14519,23926,19452,484,4.645234535814977,0.0,0.0033304170694101617
151,14463,25277,18172,495,4.645234535814977,0.0,0.003341756520441515
128,14005,26396,17520,509,4.645234535814977,0.0,0.0033526713833858302
105,13010,27340,17578,525,4.645234535814977,0.0,0.003363177124899448
92,11808,28034,18076,548,4.645234535814977,0.0,0.003373288528307733
85,10517,28358,19034,564,4.645234535814977,0.0,0.0033830197300349653
68,9106,28334,20469,581,4.645234535814977,0.0,0.003392384253743637
71,7791,27988,22104,604,4.645234535814977,0.0,0.0034013950423493226
76,6652,27518,23686,626,4.645234535814977,0.0,0.00341006448806372
82,5724,26747,25363,642,4.645234535814977,0.0,0.003418404460605896
93,4854,25907,27044,660,4.645234535814977,0.0,0.0034264263337106847
105,4166,24967,28647,673,4.645234535814977,0.0,0.0034341410100527645
116,3598,23981,30178,685,4.645234535814977,0.0,0.0034415589446956467
149,3133,23020,31552,704,4.645234535814977,0.0,0.003448690167166263
141,2757,22051,32893,716,4.645234535814977,0.0,0.0034555443022481038
172,2428,21018,34213,727,4.645234535814977,0.0,0.0034621305895786063
156,2166,19942,35556,738,4.645234535814977,0.0,0.0034684579021301578
175,1948,18881,36800,754,4.645234535814977,0.0,0.0034745347636479995
206,1755,17935,37902,760,4.645234535814977,0.0,0.003480369365112914
216,1610,17025,38933,774,4.645234535814977,0.0,0.003485969580291561
249,1468,16179,39875,787,4.645234535814977,0.0,0.003491342980432728
251,1368,15329,40816,794,4.645234535814977,0.0,0.0034964968481635502
273,1311,14514,41649,811,4.645234535814977,0.0,0.0035014381906359505
278,1244,13681,42537,818,4.645234535814977,0.0,0.003506173751969796
298,1189,12956,43289,826,4.645234535814977,0.0,0.003510710025036207
327,1110,12273,44013,835,4.645234535814977,0.0,0.003515053262621277
349,1060,11618,44689,842,4.645234535814977,0.0,0.0035192094880077468
373,1037,10995,45307,846,4.645234535814977,0.0,0.0035231845050095766
401,979,10373,45952,853,4.645234535814977,0.0,0.00352698390749197
435,938,9835,46491,859,4.645234535814977,0.0,0.0035306130884072374
476,921,9309,46991,861,4.645234535814977,0.0,0.003534077248374868
488,926,8816,47460,868,4.645234535814977,0.0,0.003537381403832205
526,871,8402,47888,871,4.645234535814977,0.0,0.003540530394780545
555,855,7970,48302,876,4.645234535814977,0.0,0.003543528892149682
602,826,7535,48715,880,4.645234535814977,0.0,0.0035463814048025876
652,803,7153,49067,883,4.645234535814977,0.0,0.0035490922862004095
694,755,6795,49426,888,4.645234535814977,0.0,0.0035516657407467732
721,761,6406,49777,893,4.645234535814977,0.0,0.0035541058298290745
766,746,6144,50006,896,4.645234535814977,0.0,0.00355641647757349
772,767,5795,50324,900,4.645234535814977,0.0,0.0035586014763292146
811,748,5501,50595,903,4.645234535814977,0.0,0.003560664491896613
835,750,5244,50826,903,4.645234535814977,0.0,0.0035626090685130568
865,737,5011,51040,905,4.645234535814977,0.0,0.003564438633609275
913,679,4813,51244,909,4.645234535814977,0.0,0.0035661565023484463
980,655,4582,51430,911,4.645234535814977,0.0,0.003567765881959366
1026,659,4390,51571,912,4.645234535814977,0.0,0.0035692698758744193
1071,643,4194,51736,914,4.645234535814977,0.0,0.0035706714876825424
1124,644,4022,51852,916,4.645234535814977,0.0,0.0035719736249065588
1177,643,3869,51950,919,4.645234535814977,0.0,0.0035731791026138993
1219,609,3720,52088,922,4.645234535814977,0.0,0.003574290646869193
1243,628,3562,52201,924,4.645234535814977,0.0,0.0035753108980365656
1282,634,3457,52261,924,4.645234535814977,0.0,0.0035762424139392643
1337,623,3336,52336,926,4.645234535814977,0.0,0.0035770876728835875
1375,647,3232,52375,929,4.645234535814977,0.0,0.003577849076553917
1432,629,3138,52428,931,4.645234535814977,0.0,0.0035785289527850107
1446,662,3040,52476,934,4.645234535814977,0.0,0.0035791295582176625
1481,645,2960,52535,937,4.645234535814977,0.0,0.003579653080843262
1518,626,2896,52580,938,4.645234535814977,0.0,0.003580101642442627
1584,607,2825,52599,943,4.645234535814977,0.0,0.003580477300924137
1630,605,2742,52636,945,4.645234535814977,0.0,0.003580782052565925
1667,622,2649,52673,947,4.645234535814977,0.0,0.003581017834166647
1720,602,2570,52719,947,4.645234535814977,0.0,0.003581186525109084
1763,593,2513,52742,947,4.645234535814977,0.0,0.0035812899493406583
1832,579,2463,52737,947,4.645234535814977,0.0,0.003581329877274663
1882,596,2399,52733,948,4.645234535814977,0.0,0.0035813080276158225
1949,580,2376,52702,951,4.645234535814977,0.0,0.003581226069113732
1992,563,2346,52706,951,4.645234535814977,0.0,0.0035810856222472675
2046,562,2283,52713,954,4.645234535814977,0.0,0.0035808882608432705
2071,567,2255,52711,954,4.645234535814977,0.0,0.0035806355136322873
2122,566,2174,52740,956,4.645234535814977,0.0,0.003580328865744229
2173,574,2128,52725,958,4.645234535814977,0.0,0.0035799697601466333
2207,576,2097,52719,959,4.645234535814977,0.0,0.003579559599027961
2251,586,2062,52697,962,4.645234535814977,0.0,0.0035790997451284542
2272,612,2014,52697,963,4.645234535814977,0.0,0.0035785915230206805
2324,604,2004,52662,964,4.645234535814977,0.0,0.0035780362203420833
2367,602,2001,52622,966,4.645234535814977,0.0,0.0035774350889814727
2411,628,1992,52560,967,4.645234535814977,0.0,0.003576789346221526
2437,609,1995,52548,969,4.645234535814977,0.0,0.0035761001758390725
2476,608,1988,52517,969,4.645234535814977,0.0,0.0035753687291650072
2515,593,1974,52506,970,4.645234535814977,0.0,0.0035745961261054856
2532,599,1955,52501,971,4.645234535814977,0.0,0.003573783456126077
2568,602,1958,52459,971,4.645234535814977,0.0,0.0035729317792003038
2606,599,1932,52449,972,4.645234535814977,0.0,0.003572042126724144
2667,601,1920,52396,974,4.645234535814977,0.0,0.003571115502397827
2641,631,1921,52387,978,4.645234535814977,0.0,0.003570152883076302
2638,628,1937,52377,978,4.645234535814977,0.0,0.003569155219589595
2646,613,1960,52360,979,4.645234535814977,0.0,0.003568123437534308
2718,593,1966,52302,979,4.645234535814977,0.0,0.0035670584380374445
2737,601,1948,52291,981,4.645234535814977,0.0,0.0035659610984935647
2764,600,1937,52273,984,4.645234535814977,0.0,0.0035648322732764657
2799,633,1916,52226,984,4.645234535814977,0.0,0.0035636727944262864
2821,643,1897,52212,985,4.645234535814977,0.0,0.003562483472313041
2867,625,1893,52187,986,4.645234535814977,0.0,0.0035612650962775216
2891,628,1880,52173,986,4.645234535814977,0.0,0.003560018435250408
2916,646,1864,52144,988,4.645234535814977,0.0,0.0035587442383504786
2940,623,1872,52135,988,4.645234535814977,0.0,0.0035574432354626485
2940,642,1878,52108,990,4.645234535814977,0.0,0.0035561161377967304
2973,653,1886,52054,992,4.645234535814977,0.0,0.0035547636384275125
2963,675,1866,52061,993,4.645234535814977,0.0,0.003553386412816976
2981,688,1855,52040,994,4.645234535814977,0.0,0.003551985119319245
3017,676,1868,52003,994,4.645234535814977,0.0,0.0035505603996689866
3035,688,1834,52005,996,4.645234535814977,0.0,0.003549112879453812
3029,686,1842,52003,998,4.645234535814977,0.0,0.003547643168571335
3034,666,1853,52006,999,4.645234535814977,0.0,0.003546151861671395
3028,678,1843,52010,999,4.645234535814977,0.0,0.0035446395385840745
3062,692,1831,51973,1000,4.645234535814977,0.0,0.003543106764733915
3070,702,1835,51949,1002,4.645234535814977,0.0,0.003541554091540948
3062,679,1861,51952,1004,4.645234535814977,0.0,0.0035399820568089444
3052,666,1887,51947,1006,4.645234535814977,0.0,0.0035383911851014074
3071,652,1873,51956,1006,4.645234535814977,0.0,0.0035367819881056547
3085,646,1891,51928,1008,4.645234535814977,0.0,0.0035351549649855415
3117,654,1878,51898,1011,4.645234535814977,0.0,0.0035335106027231
3114,652,1893,51888,1011,4.645234535814977,0.0,0.0035318493764496077
3125,661,1909,51851,1012,4.645234535814977,0.0,0.0035301717497663596
3136,662,1912,51834,1014,4.645234535814977,0.0,0.003528478175055569
3149,667,1885,51842,1015,4.645234535814977,0.0,0.0035267690937817184
3148,697,1856,51840,1017,4.645234535814977,0.0,0.003525044936783673
3151,706,1859,51824,1018,4.645234535814977,0.0,0.003523306124557949
3172,691,1852,51823,1020,4.645234535814977,0.0,0.003521553067533352
3190,664,1881,51803,1020,4.645234535814977,0.0,0.003519786166337324
3202,668,1863,51805,1020,4.645234535814977,0.0,0.0035180058120543077
3201,688,1885,51763,1021,4.645234535814977,0.0,0.0035162123864763478
3189,696,1899,51753,1021,4.645234535814977,0.0,0.0035144062623462384
3187,714,1895,51741,1021,4.645234535814977,0.0,0.0035125878035934402
3182,715,1883,51756,1022,4.645234535814977,0.0,0.003510757365563022
3186,712,1881,51755,1024,4.645234535814977,0.0,0.003508915295237846
3179,705,1917,51731,1026,4.645234535814977,0.0,0.003507061931454253
3162,734,1927,51708,1027,4.645234535814977,0.0,0.0035051976051114347
3171,729,1935,51695,1028,4.645234535814977,0.0,0.0035033226393747065
3153,757,1936,51683,1029,4.645234535814977,0.0,0.003501437349872887
3162,743,1930,51690,1033,4.645234535814977,0.0,0.003499542044889998
3168,736,1935,51683,1036,4.645234535814977,0.0,0.0034976370255514213
3180,726,1956,51659,1037,4.645234535814977,0.0,0.0034957225860047176
3164,724,1976,51656,1038,4.645234535814977,0.0,0.0034937990135953272
3160,721,2007,51631,1039,4.645234535814977,0.0,0.0034918665890372237
3150,752,2007,51607,1042,4.645234535814977,0.0,0.003489925586578755
3160,748,2025,51583,1042,4.645234535814977,0.0,0.00348797627416381
3201,730,2006,51577,1044,4.645234535814977,0.0,0.003486018913588432
3216,731,2007,51560,1044,4.645234535814977,0.0,0.003484053760653075
3206,752,2014,51540,1046,4.645234535814977,0.0,0.0034820810653105874
3178,761,2010,51563,1046,4.645234535814977,0.0,0.003480101071810083
3163,764,2035,51550,1046,4.645234535814977,0.0,0.0034781140188368336
3169,768,2034,51540,1047,4.645234535814977,0.0,0.0034761201396483017
3148,788,2021,51552,1049,4.645234535814977,0.0,0.0034741196622064215
3129,781,2051,51546,1051,4.645234535814977,0.0,0.0034721128093062686
3123,787,2054,51543,1051,4.645234535814977,0.0,0.0034700997987011984
3128,778,2076,51525,1051,4.645234535814977,0.0,0.003468080843224592
3105,794,2065,51540,1054,4.645234535814977,0.0,0.003466056150908315
3084,785,2100,51533,1056,4.645234535814977,0.0,0.0034640259250979417
3067,786,2099,51549,1057,4.645234535814977,0.0,0.003461990364564911
3036,793,2135,51536,1058,4.645234535814977,0.0,0.0034599496636156433
3013,804,2152,51529,1060,4.645234535814977,0.0,0.0034579040121977614
2979,776,2180,51561,1062,4.645234535814977,0.0,0.003455853596003488
2922,819,2195,51560,1062,4.645234535814977,0.0,0.003453798596570271
2941,773,2222,51559,1063,4.645234535814977,0.0,0.0034517391913787684
2916,770,2223,51586,1063,4.645234535814977,0.0,0.0034496755539482394
2892,774,2220,51606,1066,4.645234535814977,0.0,0.0034476078539294173
2897,757,2221,51616,1067,4.645234535814977,0.0,0.003445536257194998
2895,756,2240,51600,1067,4.645234535814977,0.0,0.0034434609259276967
2890,774,2241,51584,1069,4.645234535814977,0.0,0.003441382018706074
2895,756,2251,51585,1071,4.645234535814977,0.0,0.0034392996905880805
2898,739,2253,51595,1073,4.645234535814977,0.0,0.0034372140931925033
2918,740,2259,51567,1074,4.645234535814977,0.0,0.003435125374778264
2880,753,2252,51597,1076,4.645234535814977,0.0,0.0034330336803217025
2875,743,2272,51592,1076,4.645234535814977,0.0,0.003430939151591885
2884,716,2298,51583,1077,4.645234535814977,0.0,0.0034288419272239766
2858,749,2280,51593,1078,4.645234535814977,0.0,0.0034267421427907493
2826,757,2298,51598,1079,4.645234535814977,0.0,0.0034246399308723073
2818,787,2262,51611,1080,4.645234535814977,0.0,0.003422535421123994
2822,753,2269,51632,1082,4.645234535814977,0.0,0.0034204287403426467
2820,731,2270,51655,1082,4.645234535814977,0.0,0.0034183200125311405
2852,714,2236,51674,1082,4.645234535814977,0.0,0.0034162093589613454
2864,741,2233,51636,1084,4.645234535814977,0.0,0.003414096898235506
2861,736,2212,51662,1087,4.645234535814977,0.0,0.003411982746346075
2862,732,2228,51648,1088,4.645234535814977,0.0,0.0034098670167340985
2869,737,2213,51651,1088,4.645234535814977,0.0,0.0034077498203461164
2857,752,2191,51669,1089,4.645234535814977,0.0,0.0034056312656896874
2844,778,2171,51675,1090,4.645234535814977,0.0,0.00340351145888755
2839,784,2179,51664,1092,4.645234535814977,0.0,0.0034013905037304283
2845,764,2199,51656,1094,4.645234535814977,0.0,0.003399268501728577
2859,738,2210,51656,1095,4.645234535814977,0.0,0.0033971455521620633
2857,747,2213,51646,1095,4.645234535814977,0.0,0.0033950217521298036
2853,755,2204,51650,1096,4.645234535814977,0.0,0.0033928971965974586
2842,778,2184,51656,1098,4.645234535814977,0.0,0.0033907719784441225
2791,784,2197,51688,1098,4.645234535814977,0.0,0.003388646188507923
2803,740,2195,51720,1100,4.645234535814977,0.0,0.0033865199156305004
2788,720,2203,51747,1100,4.645234535814977,0.0,0.00338439324670045
2760,728,2236,51732,1102,4.645234535814977,0.0,0.0033822662666956964
2763,733,2210,51750,1102,4.645234535814977,0.0,0.0033801390587248842
2779,730,2220,51725,1104,4.645234535814977,0.0,0.0033780117040677696
2812,745,2195,51701,1105,4.645234535814977,0.0,0.003375884282214656
2784,737,2212,51715,1110,4.645234535814977,0.0,0.0033737568709049223
2793,739,2214,51699,1113,4.645234535814977,0.0,0.003371629546164603
2807,727,2229,51681,1114,4.645234535814977,0.0,0.0033695023823431245
2833,742,2183,51685,1115,4.645234535814977,0.0,0.003367375452149153
2827,735,2205,51674,1117,4.645234535814977,0.0,0.003365248826685625
2838,708,2190,51703,1119,4.645234535814977,0.0,0.003363122575483951
2829,714,2191,51704,1120,4.645234535814977,0.0,0.0033609967665374297
2796,746,2160,51735,1121,4.645234535814977,0.0,0.00335887146633387
2791,770,2168,51705,1124,4.645234535814977,0.0,0.0033567467398875053
2799,776,2150,51709,1124,4.645234535814977,0.0,0.003354622650770112
2807,752,2148,51726,1125,4.645234535814977,0.0,0.0033524992611414567
2800,753,2156,51723,1126,4.645234535814977,0.0,0.0033503766317790327
2782,739,2156,51751,1130,4.645234535814977,0.0,0.00334825482210711
2779,748,2166,51734,1131,4.645234535814977,0.0,0.0033461338902251287
2772,768,2149,51736,1133,4.645234535814977,0.0,0.0033440138929354433
2730,772,2142,51779,1135,4.645234535814977,0.0,0.003341894885770454
2734,754,2141,51791,1138,4.645234535814977,0.0,0.0033397769230190887
2776,732,2130,51782,1138,4.645234535814977,0.0,0.0033376600577527185
2772,729,2115,51802,1140,4.645234535814977,0.0,0.003335544341850486
2802,698,2130,51788,1140,4.645234535814977,0.0,0.0033334298260240453
2763,744,2121,51788,1142,4.645234535814977,0.0,0.0033313165598417662
2767,732,2117,51798,1144,4.645234535814977,0.0,0.0033292045917523968
2817,724,2108,51764,1145,4.645234535814977,0.0,0.0033270939691081914
2814,722,2093,51782,1147,4.645234535814977,0.0,0.0033249847381875072
2793,722,2090,51803,1150,4.645234535814977,0.0,0.003322876944216949
2800,719,2083,51804,1152,4.645234535814977,0.0,0.0033207706313929707
2831,699,2094,51782,1152,4.645234535814977,0.0,0.003318665842903029
2817,693,2111,51785,1152,4.645234535814977,0.0,0.0033165626209462644
2840,673,2115,51775,1155,4.645234535814977,0.0,0.00331446100675373
2831,707,2083,51781,1156,4.645234535814977,0.0,0.003312361040608168
2833,727,2067,51771,1160,4.645234535814977,0.0,0.0033102627618633645
2806,754,2055,51781,1162,4.645234535814977,0.0,0.003308166208963073
2819,748,2085,51742,1164,4.645234535814977,0.0,0.0033060714194595364
2827,748,2061,51758,1164,4.645234535814977,0.0,0.0033039784300315954
2846,742,2070,51734,1166,4.645234535814977,0.0,0.003301887276502409
2847,742,2077,51725,1167,4.645234535814977,0.0,0.0032997979938568047
2861,713,2090,51723,1171,4.645234535814977,0.0,0.0032977106162582065
2889,723,2067,51704,1175,4.645234535814977,0.0,0.0032956251770652834
2896,741,2067,51679,1175,4.645234535814977,0.0,0.0032935417088481495
2912,735,2070,51663,1178,4.645234535814977,0.0,0.003291460243404279
2917,760,2055,51647,1179,4.645234535814977,0.0,0.0032893808117740618
2924,767,2042,51646,1179,4.645234535814977,0.0,0.0032873034442560066
2917,762,2057,51640,1182,4.645234535814977,0.0,0.0032852281704216562
2898,771,2059,51647,1183,4.645234535814977,0.0,0.0032831550191301665
2944,751,2066,51613,1184,4.645234535814977,0.0,0.0032810840185425725
2927,771,2063,51612,1185,4.645234535814977,0.0,0.0032790151961357623
2939,769,2072,51591,1187,4.645234535814977,0.0,0.003276948578716152
2957,790,2063,51557,1191,4.645234535814977,0.0,0.0032748841924330717
2944,776,2081,51566,1191,4.645234535814977,0.0,0.003272822062791881
2947,772,2077,51569,1193,4.645234535814977,0.0,0.00327076221466678
2984,738,2097,51545,1194,4.645234535814977,0.0,0.0032687046723133954
2984,746,2089,51544,1195,4.645234535814977,0.0,0.0032666494593810687
2988,727,2106,51540,1197,4.645234535814977,0.0,0.0032645965989248913
2933,735,2121,51571,1198,4.645234535814977,0.0,0.003262546113417514
2925,744,2118,51569,1202,4.645234535814977,0.0,0.0032604980247606884
2930,768,2086,51572,1202,4.645234535814977,0.0,0.003258452354296572
2939,744,2073,51600,1202,4.645234535814977,0.0,0.0032564091228188103
2931,760,2052,51611,1204,4.645234535814977,0.0,0.0032543683505833797
2932,752,2066,51600,1208,4.645234535814977,0.0,0.003252330057319207
2927,763,2063,51597,1208,4.645234535814977,0.0,0.003250294262238585
2932,770,2045,51602,1209,4.645234535814977,0.0,0.003248260984047344
2961,741,2074,51573,1209,4.645234535814977,0.0,0.003246230240954862
2968,744,2079,51558,1209,4.645234535814977,0.0,0.0032442020506838233
2972,729,2089,51558,1210,4.645234535814977,0.0,0.0032421764304797983
2973,751,2080,51542,1212,4.645234535814977,0.0,0.0032401533971206375
2979,762,2111,51494,1212,4.645234535814977,0.0,0.0032381329669256484
2977,760,2134,51472,1215,4.645234535814977,0.0,0.003236115155764629
2940,773,2145,51484,1216,4.645234535814977,0.0,0.003234099979066664
2964,722,2183,51469,1220,4.645234535814977,0.0,0.0032320874518287864
2997,715,2175,51450,1221,4.645234535814977,0.0,0.003230077588624447
3018,688,2210,51418,1224,4.645234535814977,0.0,0.003228070403611813
3015,709,2203,51407,1224,4.645234535814977,0.0,0.003226065910541907
2968,742,2201,51423,1224,4.645234535814977,0.0,0.0032240641227665665
2943,735,2195,51459,1226,4.645234535814977,0.0,0.0032220650532462703
2907,737,2179,51507,1228,4.645234535814977,0.0,0.003220068714557782
2890,748,2178,51513,1229,4.645234535814977,0.0,0.003218075118901665
2867,762,2158,51541,1230,4.645234535814977,0.0,0.0032160842781096184
2842,776,2160,51550,1230,4.645234535814977,0.0,0.003214096203651696
2838,739,2210,51541,1230,4.645234535814977,0.0,0.003212110906643365
2836,730,2206,51556,1230,4.645234535814977,0.0,0.0032101283978524372
2853,741,2198,51536,1230,4.645234535814977,0.0,0.003208148687705839
2831,761,2180,51555,1231,4.645234535814977,0.0,0.0032061717862962823
2819,755,2171,51582,1231,4.645234535814977,0.0,0.0032041977033887745
2826,763,2188,51547,1234,4.645234535814977,0.0,0.0032022264484270215
2803,752,2214,51554,1235,4.645234535814977,0.0,0.0032002580305396746
2779,802,2209,51531,1237,4.645234535814977,0.0,0.003198292458546498
2788,772,2223,51537,1238,4.645234535814977,0.0,0.003196329740964379
2810,749,2211,51550,1238,4.645234535814977,0.0,0.003194369886013243
2833,734,2224,51529,1238,4.645234535814977,0.0,0.0031924129016218292
2832,741,2218,51528,1239,4.645234535814977,0.0,0.0031904587954333812
2827,721,2220,51551,1239,4.645234535814977,0.0,0.003188507574811223
2810,715,2199,51593,1241,4.645234535814977,0.0,0.0031865592468441873
2808,745,2181,51583,1241,4.645234535814977,0.0,0.0031846138183519944
2798,742,2159,51618,1241,4.645234535814977,0.0,0.0031826712958904933
2790,729,2155,51643,1241,4.645234535814977,0.0,0.003180731685756809
2793,728,2127,51669,1241,4.645234535814977,0.0,0.0031787949939943994
2817,704,2128,51668,1241,4.645234535814977,0.0,0.0031768612263979833
2818,690,2129,51678,1243,4.645234535814977,0.0,0.0031749303885184204
2847,692,2128,51643,1248,4.645234535814977,0.0,0.00317300248566746
2839,726,2123,51620,1250,4.645234535814977,0.0,0.003171077522922415
2854,707,2118,51628,1251,4.645234535814977,0.0,0.0031691555051307453
2843,733,2105,51623,1254,4.645234535814977,0.0,0.003167236436914543
2842,743,2115,51603,1255,4.645234535814977,0.0,0.0031653203226749463
2848,735,2107,51613,1255,4.645234535814977,0.0,0.003163407166596459
2875,744,2084,51599,1256,4.645234535814977,0.0,0.003161496972651194
2874,750,2083,51591,1260,4.645234535814977,0.0,0.0031595897446030285
2891,742,2067,51598,1260,4.645234535814977,0.0,0.003157685486011698
2881,720,2085,51611,1261,4.645234535814977,0.0,0.0031557842002367777
2895,740,2052,51610,1261,4.645234535814977,0.0,0.0031538858904416244
2873,731,2050,51643,1261,4.645234535814977,0.0,0.003151990559597229
2870,710,2044,51671,1263,4.645234535814977,0.0,0.0031500982104859833
2877,711,2052,51654,1264,4.645234535814977,0.0,0.0031482088457054106
2905,727,2029,51633,1264,4.645234535814977,0.0,0.003146322467671777
2896,761,2009,51625,1267,4.645234535814977,0.0,0.0031444390786236863
2888,754,1988,51661,1267,4.645234535814977,0.0,0.0031425586806255673
2898,761,1995,51637,1267,4.645234535814977,0.0,0.0031406812755711165
2927,747,1984,51633,1267,4.645234535814977,0.0,0.0031388068651866637
2923,720,1996,51649,1270,4.645234535814977,0.0,0.0031369354510344906
2950,714,1984,51640,1270,4.645234535814977,0.0,0.003135067034516069
2930,722,1972,51662,1272,4.645234535814977,0.0,0.00313320161687525
2922,750,1967,51646,1273,4.645234535814977,0.0,0.003131339199201396
2928,743,1960,51652,1275,4.645234535814977,0.0,0.0031294797824324323
2960,728,1949,51645,1276,4.645234535814977,0.0,0.0031276233673578823
2974,705,1972,51629,1278,4.645234535814977,0.0,0.0031257699546217974
2988,727,1970,51594,1279,4.645234535814977,0.0,0.003123919544725675
3020,708,1978,51572,1280,4.645234535814977,0.0,0.003122072138031301
3005,718,1972,51582,1281,3.635351492024234,0.0,0.0031202277347635293
3084,652,1985,51555,1282,3.635351492024234,0.0,0.0031183863350130415
3141,619,1995,51517,1286,3.635351492024234,0.0,0.0031165479387390274
3199,574,1989,51509,1287,3.635351492024234,0.0,0.0031147125457718227
