susceptible_status,exposed_status,infected_status,recovered_status,dead,R₀,active_countermeasures,happiness
71421,84,122,81,1,1.8,0.0,0.015240389465033127
71390,94,139,85,1,1.8,0.0,0.003892531492459378
71359,106,145,98,1,1.8,0.0,-0.006327012151130096
71331,108,163,106,1,1.8,0.0,-0.015866757894525903
71293,120,180,115,1,1.8,0.0,-0.019785968047882525
71251,139,193,125,1,1.8,0.0,-0.022315599310725888
71221,150,196,141,1,1.8,0.0,-0.023657115849966208
71169,170,212,157,1,1.8,0.0,-0.024617946091625743
71121,180,232,175,1,1.8,0.0,-0.02524330920410201
71080,176,264,188,1,1.8,0.0,-0.02819742098742673
71029,195,274,210,1,1.8,0.0,-0.030073851519962926
70975,209,295,228,2,1.8,0.0,-0.03097434723285387
70920,233,304,250,2,1.8,0.0,-0.031522535999726695
70854,240,336,277,2,1.8,0.0,-0.02997393378018622
70790,256,357,304,2,1.8,0.0,-0.0284309475469798
70712,273,394,328,2,1.8,0.0,-0.028389497470847347
70627,291,435,353,3,1.8,0.0,-0.029527022701363446
70532,315,474,385,3,1.8,0.0,-0.03298146421523984
70434,343,500,428,4,1.8,0.0,-0.03568802450530791
70344,345,551,465,4,1.8,0.0,-0.035764970346410296
70231,399,565,510,4,1.8,0.0,-0.03477606066461124
70129,405,614,556,5,1.8,0.0,-0.033812026760039006
70006,443,655,600,5,1.8,0.0,-0.03512557473844981
69875,489,697,643,5,1.8,0.0,-0.035097974412580966
69727,524,765,686,7,1.8,0.0,-0.0358319958694099
69584,555,828,735,7,1.8,0.0,-0.03852464639526766
69399,607,895,801,7,1.8,0.0,-0.04052079170971954
69205,639,1007,849,9,1.8,0.0,-0.044453679658573685
69002,708,1064,925,10,1.8,0.0,-0.04771868317845339
68804,743,1161,989,12,1.8,0.0,-0.05034648639955843
68563,823,1249,1062,12,1.8,0.0,-0.05017744026118356
68333,865,1355,1143,13,1.8,0.0,-0.050133586398538266
68079,933,1449,1233,15,1.8,0.0,-0.05020326431680104
67809,980,1571,1334,15,1.8,0.0,-0.050077694910796555
67523,1047,1689,1435,15,1.8,0.0,-0.04792081751475689
67232,1143,1774,1545,15,1.8,0.0,-0.04695238202224698
66897,1252,1895,1650,15,1.8,0.0,-0.04641761209311663
66593,1262,2059,1779,16,1.8,0.0,-0.04488882119606109
66273,1337,2153,1928,18,1.8,0.0,-0.04555754223396393
65941,1397,2287,2064,20,1.8,0.0,-0.04766393433672418
65521,1485,2471,2211,21,1.8,0.0,-0.052904582344445485
65161,1527,2599,2401,21,1.8,0.0,-0.057221029933899825
64775,1557,2808,2547,22,1.8,0.0,-0.06482235429735642
64379,1621,2955,2730,24,1.8,0.0,-0.07274310816068805
63951,1684,3108,2941,25,1.8,0.0,-0.08006688981751318
63495,1777,3263,3146,28,1.8,0.0,-0.08705777724438342
63034,1823,3470,3353,29,1.8,0.0,-0.09617772763697965
62585,1883,3636,3573,32,1.8,0.0,-0.10363010193474302
62139,1962,3791,3784,33,1.8,0.0,-0.10919383069985751
61641,1990,3975,4067,36,1.8,0.0,-0.11800970129844846
61169,2012,4171,4318,39,1.8,0.0,-0.1313346585664558
60649,2081,4353,4586,40,1.8,0.0,-0.147228756621047
60133,2158,4500,4873,45,1.8,0.0,-0.16150933314096966
59612,2196,4688,5166,47,1.8,0.0,-0.1782022060161246
59087,2243,4859,5470,50,1.8,0.0,-0.19325127050214594
58550,2306,5002,5798,53,1.8,0.0,-0.20540445848512
58037,2328,5131,6159,54,1.8,0.0,-0.21692536134567134
57469,2390,5271,6524,55,1.8,0.0,-0.22750605873003252
56885,2439,5419,6909,57,1.8,0.0,-0.23810029116742978
56346,2466,5525,7313,59,1.8,0.0,-0.24650284235962347
55788,2472,5699,7688,62,1.8,0.0,-0.25680807417851026
55183,2546,5865,8050,65,1.8,0.0,-0.266537208827823
54559,2648,5992,8443,67,1.8,0.0,-0.27306745720875575
53959,2702,6153,8826,69,1.8,0.0,-0.27988552152183976
53319,2766,6329,9224,71,1.8,0.0,-0.28847027650345913
52637,2886,6460,9652,74,1.8,0.0,-0.29452077139705973
51966,2936,6656,10075,76,1.8,0.0,-0.3014780685443247
51267,2996,6862,10506,78,1.8,0.0,-0.30862066341229877
50518,3072,7090,10948,81,1.8,0.0,-0.3162548687153516
49828,3090,7297,11407,87,1.8,0.0,-0.3280214508094527
49089,3144,7528,11857,91,1.8,0.0,-0.33953639561899157
48352,3214,7670,12379,94,1.8,0.0,-0.3513674781396301
47504,3411,7872,12825,97,1.8,0.0,-0.3631455790578199
46654,3548,8063,13343,101,1.8,0.0,-0.37270166886016937
45765,3668,8274,13899,103,1.8,0.0,-0.38322072995402817
44925,3722,8540,14414,108,1.8,0.0,-0.3972854150577783
44036,3836,8720,15003,114,1.8,0.0,-0.40874850384013905
43122,3942,8929,15596,120,1.8,0.0,-0.41783455229090605
42200,4089,9102,16195,123,1.8,0.0,-0.4265698359773693
41279,4176,9343,16784,127,1.8,0.0,-0.4359573350606644
40340,4211,9651,17375,132,1.8,0.0,-0.4438832567452116
39374,4310,9902,17981,142,1.8,0.0,-0.4530702598558731
38396,4349,10233,18584,147,1.8,0.0,-0.45913980487736855
37443,4458,10416,19239,153,1.8,0.0,-0.46200218827548883
36426,4587,10664,19870,162,1.8,0.0,-0.46491206948185504
35434,4575,10994,20539,167,1.8,0.0,-0.4683425465113733
34450,4646,11210,21230,173,1.8,0.0,-0.4743283059454787
33429,4721,11424,21955,180,1.8,0.0,-0.48030499346430855
32374,4822,11634,22694,185,1.8,0.0,-0.4830188214959067
31360,4799,11991,23367,192,1.8,0.0,-0.4847160306893586
30374,4759,12213,24165,198,1.8,0.0,-0.48511610449429404
29419,4761,12360,24970,199,1.8,0.0,-0.48384370203095284
28409,4819,12534,25745,202,1.8,0.0,-0.4821108624331094
27465,4811,12659,26565,209,1.8,0.0,-0.47897286276448386
26471,4812,12824,27384,218,1.8,0.0,-0.4718372274156394
25536,4803,12938,28211,221,1.8,0.0,-0.4653309735730578
24642,4718,13127,28997,225,1.8,0.0,-0.45543029103143995
23730,4727,13230,29790,232,1.8,0.0,-0.4489750095782357
22830,4670,13356,30618,235,1.8,0.0,-0.4423825301201229
22008,4579,13438,31442,242,1.8,0.0,-0.4371467465944942
21164,4486,13559,32247,253,1.8,0.0,-0.43451899964143575
20370,4397,13617,33055,270,1.8,0.0,-0.4315090046256424
19569,4312,13643,33909,276,1.8,0.0,-0.4222791577227973
18828,4224,13622,34754,281,1.8,0.0,-0.41067229525802923
18136,4113,13638,35536,286,1.8,0.0,-0.39991184836103083
17433,4055,13572,36355,294,1.8,0.0,-0.3883202118824362
16751,3993,13414,37246,305,1.8,0.0,-0.37179605153152784
16130,3825,13400,38046,308,1.8,0.0,-0.3557013070850513
15510,3711,13276,38901,311,1.8,0.0,-0.3355702213788636
14892,3649,13150,39704,314,1.8,0.0,-0.31304570437789436
14367,3508,12991,40520,323,1.8,0.0,-0.29097230771652133
13874,3363,12830,41313,329,1.8,0.0,-0.26581044975208346
13430,3249,12654,42039,337,1.8,0.0,-0.2405790670510425
13020,3088,12485,42773,343,1.8,0.0,-0.21726872883852896
12583,2957,12296,43523,350,1.8,0.0,-0.18986177570269866
12219,2813,12096,44221,360,1.8,0.0,-0.16072946346373027
11858,2710,11782,44987,372,1.8,0.0,-0.12841741422723832
11553,2648,11452,45674,382,1.8,0.0,-0.09492397911594967
11257,2552,11187,46326,387,1.8,0.0,-0.0581762348313971
11002,2418,10944,46952,393,1.8,0.0,-0.021293709344882273
10736,2348,10647,47579,399,1.8,0.0,0.01521010136083115
10532,2219,10425,48131,402,1.8,0.0,0.04925653592551453
10310,2150,10191,48651,407,1.8,0.0,0.08392681258602606
10117,2060,9924,49194,414,1.8,0.0,0.11843848763874465
9942,1948,9674,49729,416,1.8,0.0,0.15239388514829896
9795,1825,9398,50270,421,1.8,0.0,0.18625893999343404
9677,1708,9148,50751,425,1.8,0.0,0.22383492117557643
9556,1598,8893,51231,431,1.8,0.0,0.2596196052823094
9477,1501,8590,51704,437,1.8,0.0,0.2948359476179289
9381,1493,8241,52151,443,1.8,0.0,0.3280149691168389
9310,1367,7987,52597,448,1.8,0.0,0.36052453328285333
9271,1324,7684,52979,451,1.8,0.0,0.3932405447095286
9210,1293,7412,53337,457,1.8,0.0,0.4215434404828075
9167,1226,7170,53684,462,1.8,0.0,0.44516514922768974
9146,1161,6931,54006,465,1.8,0.0,0.46790260615515616
9136,1099,6704,54302,468,1.8,0.0,0.4883970586039551
9112,1076,6455,54597,469,1.8,0.0,0.509287379841276
9130,1008,6225,54876,470,1.8,0.0,0.5304843560297138
9149,978,5985,55124,473,1.8,0.0,0.5512900232732664
9152,944,5747,55391,475,1.8,0.0,0.571634036537225
9181,895,5540,55613,480,1.8,0.0,0.5875197610451146
9223,863,5320,55819,484,1.8,0.0,0.605273615719038
9289,804,5144,55984,488,1.8,0.0,0.6227594880575679
9340,765,4919,56195,490,1.8,0.0,0.6402287063726086
9382,764,4704,56368,491,1.8,0.0,0.6583782472447144
9460,717,4557,56480,495,1.8,0.0,0.6777735158131171
9519,692,4404,56599,495,1.8,0.0,0.6954810866610355
9593,696,4236,56687,497,1.8,0.0,0.7101596533333057
9654,685,4075,56796,499,1.8,0.0,0.7211577620345158
9747,646,3923,56888,505,1.8,0.0,0.7287927643055835
9824,606,3806,56967,506,1.8,0.0,0.7332408462114058
9906,609,3645,57038,511,1.8,0.0,0.738016325086431
9989,591,3504,57112,513,1.8,0.0,0.7411542211827254
10088,573,3388,57144,516,1.8,0.0,0.7454404113533126
10189,530,3294,57179,517,1.8,0.0,0.7486541960490308
10301,516,3167,57207,518,1.8,0.0,0.7500162604558087
10384,517,3029,57259,520,1.8,0.0,0.7508261462769716
10480,511,2904,57291,523,1.8,0.0,0.7523330127803229
10632,474,2825,57254,524,1.8,0.0,0.754212722173605
10765,440,2714,57266,524,1.8,0.0,0.7553503013177422
10908,424,2604,57248,525,1.8,0.0,0.7566459914692166
11006,429,2528,57217,529,1.8,0.0,0.7575819465799879
11118,408,2435,57218,530,1.8,0.0,0.7577070146486348
11219,424,2348,57186,532,1.8,0.0,0.7587405549417359
11356,421,2264,57135,533,1.8,0.0,0.7595859233239218
11469,405,2186,57115,534,1.8,0.0,0.7595700581229533
11579,371,2139,57086,534,1.8,0.0,0.7598008651889343
11714,357,2067,57035,536,1.8,0.0,0.7601393150051561
11833,342,1997,56999,538,1.8,0.0,0.7592025443546132
11963,345,1935,56927,539,1.8,0.0,0.7590466776783908
12081,326,1870,56892,540,1.8,0.0,0.75846328316465
12211,333,1783,56842,540,1.8,0.0,0.7589856762266748
12334,329,1734,56772,540,1.8,0.0,0.7588996285294897
12486,331,1686,56665,541,1.8,0.0,0.7590681266140402
12615,307,1647,56598,542,1.8,0.0,0.7575004210944825
12745,299,1603,56519,543,1.8,0.0,0.7570855390622138
12888,295,1549,56434,543,1.8,0.0,0.7561846729470668
13019,297,1515,56335,543,1.8,0.0,0.7574617933611257
13152,298,1445,56270,544,1.8,0.0,0.7575150486531068
13306,291,1403,56165,544,1.8,0.0,0.7568108962822797
13431,301,1380,56053,544,1.8,0.0,0.7553807617593135
13573,286,1340,55965,545,1.8,0.0,0.7549570322446739
13703,282,1329,55850,545,1.8,0.0,0.7542849171062942
13828,298,1296,55741,546,1.8,0.0,0.7547815881500174
13972,287,1264,55639,547,1.8,0.0,0.7563767714507212
14089,280,1236,55557,547,1.8,0.0,0.7556919062142561
14232,282,1216,55432,547,1.8,0.0,0.7554056847356287
14380,272,1196,55314,547,1.8,0.0,0.7548384288895734
14533,260,1154,55215,547,1.8,0.0,0.7545155050120995
14687,263,1126,55085,548,1.8,0.0,0.75270229465952
14839,261,1111,54948,550,1.8,0.0,0.7510942978210636
14962,249,1107,54841,550,1.8,0.0,0.75142642722926
15089,265,1067,54738,550,1.8,0.0,0.7511372353059602
15233,276,1027,54623,550,1.8,0.0,0.7495911768730517
15365,278,1019,54497,550,1.8,0.0,0.7490077781505453
15480,278,1017,54383,551,1.8,0.0,0.7460392882454963
15626,259,1019,54254,551,1.8,0.0,0.7440002032996135
15775,238,1016,54129,551,1.8,0.0,0.7416470884373612
15904,242,985,54026,552,1.8,0.0,0.738975442671995
16032,234,972,53919,552,1.8,0.0,0.7379948511020099
16191,233,954,53779,552,1.8,0.0,0.7366791784046495
16322,237,940,53657,553,1.8,0.0,0.7355228719250848
16446,243,930,53537,553,1.8,0.0,0.7346739966839991
16573,239,918,53424,555,1.8,0.0,0.7331822756880876
16729,219,909,53297,555,1.8,0.0,0.7341497042747562
16872,212,896,53173,556,1.8,0.0,0.7351595881229518
17028,193,889,53042,557,1.8,0.0,0.73856441536072
17151,197,874,52928,559,1.8,0.0,0.7404314817931541
17298,191,846,52815,559,1.8,0.0,0.7420648785714319
17458,198,825,52668,560,1.8,0.0,0.7448198696352606
17607,212,799,52530,561,1.8,0.0,0.7469302022983259
17725,221,787,52413,563,1.8,0.0,0.7484867321682007
17878,218,792,52258,563,1.8,0.0,0.7484362394875448
18003,219,780,52144,563,1.8,0.0,0.7442419510590879
18149,210,765,52022,563,1.8,0.0,0.7402519031341657
18299,210,756,51879,565,1.8,0.0,0.7375737285150599
18425,208,732,51778,566,1.8,0.0,0.7349543885552793
18547,203,728,51665,566,1.8,0.0,0.7332580630039814
18693,197,716,51535,568,1.8,0.0,0.7316336432678935
18811,203,706,51421,568,1.8,0.0,0.7267333359434922
18952,193,710,51285,569,1.8,0.0,0.7227548874539814
19109,191,704,51134,571,1.8,0.0,0.7204097934153881
19229,184,708,51017,571,1.8,0.0,0.7166561557970236
19367,181,708,50882,571,1.8,0.0,0.7148891830971645
19516,179,690,50753,571,1.8,0.0,0.7141458439368503
19669,177,677,50615,571,1.8,0.0,0.7146550296125194
19821,187,658,50471,572,1.8,0.0,0.7156114050847687
19932,181,663,50361,572,1.8,0.0,0.7140995012021769
20054,177,647,50259,572,1.8,0.0,0.7100565984090927
20208,167,643,50119,572,1.8,0.0,0.7064887779346045
20352,176,628,49980,573,1.8,0.0,0.7020044443719441
20503,179,627,49827,573,1.8,0.0,0.7005417464886149
20669,178,633,49655,574,1.8,0.0,0.7007960055240187
20808,170,617,49540,574,1.8,0.0,0.7058095127338976
20940,166,610,49418,575,1.8,0.0,0.7112811889786599
21087,176,598,49273,575,1.8,0.0,0.7162370208804345
21236,166,586,49146,575,1.8,0.0,0.7177624294754994
21386,158,586,49003,576,1.8,0.0,0.7176302763394373
21504,174,568,48887,576,1.8,0.0,0.7169467698707702
21628,174,575,48756,576,1.8,0.0,0.7194934295739768
21785,176,582,48590,576,1.8,0.0,0.7213366997772968
21905,180,590,48458,576,1.8,0.0,0.7214114254190462
22042,189,573,48329,576,1.8,0.0,0.7215923078665162
22184,200,564,48184,577,1.8,0.0,0.7205763864347835
22340,197,572,48023,577,1.8,0.0,0.7203664346604619
22480,190,573,47889,577,1.8,0.0,0.7213288832978011
22623,188,577,47743,578,1.8,0.0,0.7223680392133496
22750,187,596,47597,579,1.8,0.0,0.7241744683332294
22867,205,580,47478,579,1.8,0.0,0.7251181828617997
22989,209,597,47335,579,1.8,0.0,0.7240215022498071
23135,216,601,47178,579,1.8,0.0,0.7231385384319557
23279,199,606,47045,580,1.8,0.0,0.7223217576742103
23389,198,619,46923,580,1.8,0.0,0.7227401368669415
23482,194,625,46828,580,1.8,0.0,0.7240491555726036
23589,195,614,46731,580,1.8,0.0,0.726973288468317
23728,192,614,46595,580,1.8,0.0,0.7265091500326137
23865,199,595,46470,580,1.8,0.0,0.7265823517960406
23982,202,593,46351,581,1.8,0.0,0.726851732781851
24062,211,606,46249,581,1.8,0.0,0.7265405101849689
24174,220,612,46122,581,1.8,0.0,0.7266056292815566
24314,222,607,45985,581,1.8,0.0,0.726885586115597
24405,227,613,45882,582,1.8,0.0,0.7289140221323525
24509,229,617,45772,582,1.8,0.0,0.7304360285760916
24618,246,606,45657,582,1.8,0.0,0.7314797232391944
24727,245,602,45553,582,1.8,0.0,0.7316909435207591
24821,230,626,45450,582,1.8,0.0,0.7309910752438581
24941,221,651,45314,582,1.8,0.0,0.7288866520149918
25039,224,639,45225,582,1.8,0.0,0.7272182377099489
25163,215,640,45109,582,1.8,0.0,0.7267981174817514
25232,223,650,45022,582,1.8,0.0,0.7271427946330243
25347,237,650,44893,582,1.8,0.0,0.7296261702586723
25459,244,661,44762,583,1.8,0.0,0.73027221205019
25563,246,664,44653,583,1.8,0.0,0.7295640696703842
25640,238,705,44543,583,1.8,0.0,0.7295349468007065
25770,244,697,44415,583,1.8,0.0,0.7294994449910814
25864,235,716,44311,583,1.8,0.0,0.7287093796344533
25948,233,726,44219,583,1.8,0.0,0.7277025919756968
26033,240,723,44129,584,1.8,0.0,0.7267524908733883
26125,238,728,44034,584,1.8,0.0,0.7259427248148014
26227,244,719,43935,584,1.8,0.0,0.7265633342867671
26319,249,723,43834,584,1.8,0.0,0.7261322750565888
26402,247,740,43736,584,1.8,0.0,0.7257777685946885
26483,260,740,43641,585,1.8,0.0,0.7253654062979711
26584,267,746,43527,585,1.8,0.0,0.7250349669947
26659,273,750,43442,585,1.8,0.0,0.7233423285538751
26733,298,749,43340,589,1.8,0.0,0.7243291705817716
26838,284,759,43238,590,1.8,0.0,0.7248210535441867
26937,299,768,43114,591,1.8,0.0,0.7242468525351604
27034,280,793,43010,592,1.8,0.0,0.7248012611453072
27119,284,795,42919,592,1.8,0.0,0.7246640781422881
27190,285,799,42843,592,1.8,0.0,0.7253115991170249
27257,308,802,42750,592,1.8,0.0,0.7245944924145438
27316,324,816,42661,592,1.8,0.0,0.7242851456000933
27398,333,820,42566,592,1.8,0.0,0.7238904212344788
27486,311,834,42486,592,1.8,0.0,0.7222971134849885
27547,315,843,42412,592,1.8,0.0,0.7217100149631696
27620,326,857,42313,593,1.8,0.0,0.7196598802713594
27680,353,855,42227,594,1.8,0.0,0.7190074852114947
27727,377,860,42151,594,1.8,0.0,0.7187665628912262
27808,381,860,42066,594,1.8,0.0,0.7171772419298157
27889,370,875,41981,594,1.8,0.0,0.7146192496194812
27949,371,899,41895,595,1.8,0.0,0.7127353757047282
28010,370,919,41814,596,1.8,0.0,0.7111224810579697
28086,367,938,41722,596,1.8,0.0,0.708401857047954
28129,361,969,41654,596,1.8,0.0,0.7063291719839455
28196,374,987,41555,597,1.8,0.0,0.7044110854370706
28246,391,984,41489,599,1.8,0.0,0.7020737394774164
28329,369,999,41413,599,1.8,0.0,0.6995699636264205
28400,365,1014,41330,600,1.8,0.0,0.6987437176309927
28489,369,1009,41242,600,1.8,0.0,0.6987416282430245
28539,392,1000,41177,601,1.8,0.0,0.6979052830592979
28572,395,1002,41138,602,1.8,0.0,0.6972335335691728
28619,404,1007,41075,604,1.8,0.0,0.697348746121332
28696,408,1030,40971,604,1.8,0.0,0.6971041985370756
28738,407,1041,40919,604,1.8,0.0,0.6963852594290624
28769,424,1059,40853,604,1.8,0.0,0.6981789659128377
28797,435,1079,40793,605,1.8,0.0,0.6975251455837987
28867,428,1085,40722,607,1.8,0.0,0.6969336841084501
28938,420,1086,40658,607,1.8,0.0,0.6955563775557603
28996,413,1101,40592,607,1.8,0.0,0.6940445743102986
29027,421,1135,40518,608,1.8,0.0,0.6946367712103733
29062,440,1167,40431,609,1.8,0.0,0.6943424958770192
29118,431,1177,40372,611,1.8,0.0,0.6927721564231127
29148,443,1179,40328,611,1.8,0.0,0.6918092241559495
29172,464,1172,40287,614,1.8,0.0,0.6902515410421908
29238,445,1209,40203,614,1.8,0.0,0.6864153642547461
29285,434,1217,40159,614,1.8,0.0,0.6822806020371617
29320,458,1220,40097,614,1.8,0.0,0.6788413645514504
29326,487,1224,40058,614,1.8,0.0,0.6752053366215491
29369,487,1237,40002,614,1.8,0.0,0.6732879450145783
29409,494,1261,39931,614,1.8,0.0,0.6718486674102845
29410,523,1275,39887,614,1.8,0.0,0.6726389313463099
29425,547,1283,39840,614,1.8,0.0,0.6730669088217451
29479,543,1308,39764,615,1.8,0.0,0.6736554594497852
29492,556,1330,39715,616,1.8,0.0,0.6719776257276637
29529,539,1345,39680,616,1.8,0.0,0.6702097135594433
29536,560,1367,39630,616,1.8,0.0,0.6692685405501836
29523,573,1373,39624,616,1.8,0.0,0.6696711069048856
29535,570,1409,39579,616,1.8,0.0,0.6710509312547166
29534,564,1460,39535,616,1.8,0.0,0.6717863135622335
29555,586,1475,39475,618,1.8,0.0,0.6722406600515108
29571,598,1516,39406,618,1.8,0.0,0.6715918082548283
29555,627,1533,39375,619,1.8,0.0,0.6734618594442037
29566,623,1563,39336,621,1.8,0.0,0.6757140422769448
29566,626,1612,39284,621,1.8,0.0,0.6749015972844201
29552,657,1631,39246,623,1.8,0.0,0.6725717991914428
29543,670,1632,39238,626,1.8,0.0,0.669870072624253
29549,689,1641,39203,627,1.8,0.0,0.6687016721039098
29525,699,1696,39161,628,1.8,0.0,0.6678315361560858
29489,735,1716,39141,628,1.8,0.0,0.6674162388891968
29466,755,1730,39127,631,1.8,0.0,0.6659854681731149
29401,765,1782,39128,633,1.8,0.0,0.6647707517877235
29373,756,1838,39108,634,1.8,0.0,0.6643952334370476
29351,782,1851,39091,634,1.8,0.0,0.6671689035416544
29326,753,1923,39073,634,1.8,0.0,0.6679815920800103
29270,785,1947,39071,636,1.8,0.0,0.6697970770693347
29211,814,1989,39058,637,1.8,0.0,0.6696288852554673
29163,836,2025,39048,637,1.8,0.0,0.6666025882591224
29101,838,2099,39034,637,1.8,0.0,0.6635811338597742
29042,844,2145,39040,638,1.8,0.0,0.661638146285177
28990,844,2180,39057,638,1.8,0.0,0.6592035035114533
28938,832,2234,39065,640,1.8,0.0,0.6568575183129053
28857,868,2254,39089,641,1.8,0.0,0.6555156057741224
28801,877,2306,39083,642,1.8,0.0,0.6535714892382682
28763,882,2354,39068,642,1.8,0.0,0.6522563288836212
28688,882,2372,39124,643,1.8,0.0,0.6499852982558316
28595,929,2414,39127,644,1.8,0.0,0.6458713413130933
28517,933,2425,39185,649,1.8,0.0,0.6431309919497463
28444,917,2470,39229,649,1.8,0.0,0.6436392541904785
28351,933,2501,39273,651,1.8,0.0,0.646123860028771
28246,979,2519,39313,652,1.8,0.0,0.6485768517269188
28141,1010,2540,39366,652,1.8,0.0,0.6503608038732566
28047,1013,2604,39393,652,1.8,0.0,0.6528179889751707
27980,994,2645,39438,652,1.8,0.0,0.6553247511684362
27884,1006,2679,39485,655,1.8,0.0,0.6571075868117207
27768,1057,2692,39533,659,1.8,0.0,0.6574994539474879
27642,1073,2748,39586,660,1.8,0.0,0.6600950329585615
27498,1093,2810,39645,663,1.8,0.0,0.6610126289321934
27386,1101,2860,39699,663,1.8,0.0,0.6596983081651199
27268,1124,2879,39772,666,1.8,0.0,0.6588956643434806
27160,1116,2951,39816,666,1.8,0.0,0.6612298714567428
27044,1142,2951,39905,667,1.8,0.0,0.6624390273699614
26914,1134,3010,39983,668,1.8,0.0,0.6654876009611281
26767,1151,3083,40038,670,1.8,0.0,0.6670223076157888
26681,1130,3108,40119,671,1.8,0.0,0.6692918174052986
26554,1183,3078,40221,673,1.8,0.0,0.6705206461567343
26457,1123,3150,40305,674,1.8,0.0,0.6731274236213001
26338,1110,3190,40395,676,1.8,0.0,0.675071313111127
26195,1139,3204,40494,677,1.8,0.0,0.6768719305683295
26102,1150,3206,40571,680,1.8,0.0,0.6797887284154761
25972,1176,3240,40641,680,1.8,0.0,0.6799262755659526
25849,1188,3264,40725,683,1.8,0.0,0.6798297503403513
25707,1188,3291,40838,685,1.8,0.0,0.6783410805822316
25606,1178,3328,40911,686,1.8,0.0,0.6755342939756852
25474,1195,3338,41014,688,1.8,0.0,0.6732470831668897
25337,1209,3355,41120,688,1.8,0.0,0.6745904492901835
25174,1211,3392,41242,690,1.8,0.0,0.6747946964126202
25072,1177,3433,41334,693,1.8,0.0,0.6765472135847677
24951,1199,3439,41424,696,1.8,0.0,0.678646947547022
24843,1188,3479,41503,696,1.8,0.0,0.6801125468524385
24714,1203,3499,41595,698,1.8,0.0,0.679418727239513
24600,1193,3537,41680,699,1.8,0.0,0.6771370894843389
24452,1245,3563,41748,701,1.8,0.0,0.6748254656636152
24347,1244,3594,41823,701,1.8,0.0,0.6717807064046815
24226,1236,3613,41933,701,1.8,0.0,0.6689892983940099
24082,1230,3648,42046,703,1.8,0.0,0.6649384686104123
23963,1216,3680,42146,704,1.8,0.0,0.6597781185142695
23829,1234,3650,42291,705,1.8,0.0,0.6522664012898268
23711,1243,3655,42393,707,1.8,0.0,0.642888274526533
23589,1262,3662,42489,707,1.8,0.0,0.6350517501307396
23453,1282,3662,42605,707,1.8,0.0,0.6283491780062682
23350,1233,3701,42715,710,1.8,0.0,0.6205355780843405
23222,1238,3698,42838,713,1.8,0.0,0.6169284334909673
23099,1212,3726,42958,714,1.8,0.0,0.613755829701552
23013,1184,3740,43054,718,1.8,0.0,0.6121426281594461
22900,1168,3774,43146,721,1.8,0.0,0.610286557082535
22735,1198,3766,43289,721,1.8,0.0,0.6091564773821301
