susceptible_status,exposed_status,infected_status,recovered_status,dead,R₀,active_countermeasures,happiness
764,6926,27760,22943,165,3.54,0.0,-0.8132776683875929
555,5742,27294,24792,175,3.54,0.0,-0.8023207930609519
448,4825,26528,26572,185,3.54,0.0,-0.7876083656690285
398,3980,25643,28344,193,3.54,0.0,-0.7715499684438732
341,3348,24622,30044,203,3.54,0.0,-0.753128255509357
338,2779,23570,31658,213,3.54,0.0,-0.733826459679429
336,2365,22428,33206,223,3.54,0.0,-0.7120656211714692
354,1968,21333,34668,235,3.54,0.0,-0.6887626895144514
375,1680,20160,36103,240,3.54,0.0,-0.659560534806628
392,1463,19083,37371,249,3.54,0.0,-0.6282306943757734
409,1283,17943,38661,262,3.54,0.0,-0.5926730149945536
441,1116,16909,39817,275,3.54,0.0,-0.5519893387259664
484,1005,15959,40824,286,3.54,0.0,-0.5076402771592339
510,907,14995,41851,295,3.54,0.0,-0.4573923603413591
533,834,14152,42734,305,3.54,0.0,-0.4002449689412348
574,748,13316,43606,314,3.54,0.0,-0.3359425292601153
612,690,12526,44408,322,3.54,0.0,-0.26385266521136297
652,657,11833,45089,327,3.54,0.0,-0.18479630550198653
702,617,11133,45774,332,3.54,0.0,-0.09921447943175592
718,615,10499,46390,336,3.54,0.0,-0.008521001532754221
739,605,9908,46966,340,3.54,0.0,0.0855417539165468
787,587,9339,47498,347,3.54,0.0,0.17974117966313485
855,580,8784,47983,356,3.54,0.0,0.272547343502737
931,553,8282,48433,359,3.54,0.0,0.3625374207095457
976,564,7827,48829,362,3.54,0.0,0.4462522982793037
1034,547,7410,49200,367,3.54,0.0,0.5165974224120267
1090,537,7012,49550,369,3.54,0.0,0.5725523350064067
1168,541,6620,49858,371,3.54,0.0,0.6160581114594345
1221,525,6291,50145,376,3.54,0.0,0.6491160489797112
1292,534,5947,50407,378,3.54,0.0,0.6723010249324367
1362,521,5655,50637,383,3.54,0.0,0.6907484914920586
1430,527,5367,50849,385,3.54,0.0,0.7046186687593807
1488,522,5106,51057,385,3.54,0.0,0.7165733473626522
1588,521,4882,51179,388,3.54,0.0,0.7275820507280877
1664,509,4634,51360,391,3.54,0.0,0.7364350873781155
1765,505,4414,51481,393,3.54,0.0,0.7420956078648271
1827,518,4199,51620,394,3.54,0.0,0.745867683205389
1888,523,4032,51719,396,3.54,0.0,0.7492649886106315
1928,527,3869,51835,399,3.54,0.0,0.7524374140629749
2019,512,3669,51958,400,3.54,0.0,0.7556311655714782
2071,517,3508,52059,403,3.54,0.0,0.7574191241741695
2147,507,3392,52108,404,3.54,0.0,0.7594126841577402
2259,483,3290,52122,404,3.54,0.0,0.7607476625553092
2332,500,3136,52186,404,3.54,0.0,0.7634143601030404
2393,519,3040,52201,405,3.54,0.0,0.765231593359555
2503,518,2916,52215,406,3.54,0.0,0.7663639987346131
2580,527,2848,52196,407,3.54,0.0,0.7680362544953251
2640,531,2747,52230,410,3.54,0.0,0.7700184885715359
2714,497,2665,52270,412,3.54,0.0,0.7707640306662396
2776,524,2582,52263,413,3.54,0.0,0.7719787639172302
2858,534,2486,52266,414,3.54,0.0,0.7741281806348077
2943,517,2449,52234,415,3.54,0.0,0.7737856323053385
3012,527,2372,52231,416,3.54,0.0,0.774368513994676
3097,527,2336,52182,416,3.54,0.0,0.7743858380193457
3192,546,2254,52149,417,3.54,0.0,0.775515043686962
3262,560,2200,52118,418,3.54,0.0,0.7758578580090075
3349,547,2144,52100,418,3.54,0.0,0.7761233550724259
3416,549,2116,52059,418,3.54,0.0,0.7766137359671885
3483,547,2081,52028,419,3.54,0.0,0.7775494183797166
3538,551,2064,51985,420,3.54,0.0,0.778095727166362
3601,547,2040,51949,421,3.54,0.0,0.7787942116182465
3669,547,2021,51898,423,3.54,0.0,0.7797225783784861
3732,533,2026,51843,424,3.54,0.0,0.779496268460269
3815,541,1966,51811,425,3.54,0.0,0.7793206760286262
3875,530,1954,51773,426,3.54,0.0,0.7795529006787069
3957,529,1929,51714,429,3.54,0.0,0.779638980367726
4023,513,1909,51681,432,3.54,0.0,0.7791684556914427
4072,499,1897,51658,432,3.54,0.0,0.7784011563466005
4118,517,1853,51638,432,3.54,0.0,0.7777646132760029
4170,522,1840,51593,433,3.54,0.0,0.7775460198784054
4232,518,1844,51529,435,3.54,0.0,0.7775326818712099
4307,516,1831,51468,436,3.54,0.0,0.7776019118192541
4340,534,1802,51445,437,3.54,0.0,0.776671686327545
4369,568,1773,51411,437,3.54,0.0,0.7770307075541155
4408,580,1758,51374,438,3.54,0.0,0.7771796244003575
4485,578,1761,51294,440,3.54,0.0,0.7756001674889174
4538,588,1770,51220,442,3.54,0.0,0.775294457959244
4609,575,1771,51160,443,3.54,0.0,0.7755860186013182
4700,553,1772,51089,444,3.54,0.0,0.776169581808452
4775,547,1786,51003,447,3.54,0.0,0.7763616228850105
4820,550,1781,50957,450,3.54,0.0,0.7760648142253993
4871,546,1780,50911,450,3.54,0.0,0.7764676527426126
4903,574,1771,50859,451,3.54,0.0,0.7767015444692873
4981,535,1778,50812,452,3.54,0.0,0.7757555718561836
5012,568,1752,50773,453,3.54,0.0,0.7761631404633819
5063,565,1768,50708,454,3.54,0.0,0.776217192199641
5116,557,1780,50648,457,3.54,0.0,0.7758631290360796
5146,591,1759,50602,460,3.54,0.0,0.7753759450170039
5188,589,1761,50559,461,3.54,0.0,0.7748881988107021
5272,572,1779,50473,462,4.8110901215842246,0.0,0.7738729406062107
5085,780,1759,50471,463,4.8110901215842246,0.0,0.7739161438342361
4872,951,1792,50478,465,4.8110901215842246,0.0,0.7738710939635778
4697,1068,1834,50491,468,4.8110901215842246,0.0,0.7732362997189504
4534,1158,1866,50530,470,4.8110901215842246,0.0,0.7738544997358554
4368,1237,1916,50562,475,4.8110901215842246,0.0,0.7727688307039869
4170,1288,2025,50599,476,4.8110901215842246,0.0,0.7722394445183274
3997,1349,2098,50637,477,4.8110901215842246,0.0,0.7710411080849974
3845,1380,2177,50678,478,4.8110901215842246,0.0,0.7706110393483858
3682,1406,2289,50703,478,4.8110901215842246,0.0,0.7698680686917958
3520,1450,2352,50757,479,4.8110901215842246,0.0,0.7697134511455721
3365,1486,2396,50829,482,4.8110901215842246,0.0,0.7688959487457152
3238,1494,2487,50857,482,4.8110901215842246,0.0,0.7680009655729552
3152,1501,2555,50865,485,4.8110901215842246,0.0,0.7665750825858557
3002,1533,2649,50889,485,4.8110901215842246,0.0,0.7657093962558111
2897,1595,2725,50854,487,4.8110901215842246,0.0,0.7648961381423909
2731,1719,2808,50811,489,4.8110901215842246,0.0,0.7644470302827531
2565,1879,2924,50701,489,4.8110901215842246,0.0,0.7645281686717189
2413,2102,3112,50442,489,4.8110901215842246,0.0,0.7634497180832662
2320,2526,3285,49937,490,4.8110901215842246,0.0,0.7616840812256518
2200,3067,3589,49211,491,4.8110901215842246,0.0,0.7598741189016999
2052,3837,3998,48176,495,4.8110901215842246,0.0,0.7554669483152366
1880,4659,4541,46978,500,4.8110901215842246,0.0,0.7478528075965305
1716,5657,5243,45439,503,4.8110901215842246,0.0,0.7331142761049266
1582,6612,6081,43778,505,4.8110901215842246,0.0,0.7100990904055117
1458,7436,7046,42109,509,4.8110901215842246,0.0,0.6757309373456468
1312,8324,8130,40276,516,4.8110901215842246,0.0,0.6300311994059089
1188,9578,9250,38021,521,4.8110901215842246,0.0,0.5729313468740418
1075,11076,10576,35300,531,4.8110901215842246,0.0,0.5015426762126615
949,12826,12075,32168,540,4.8110901215842246,0.0,0.4123929636408629
812,14528,13973,28698,547,4.8110901215842246,0.0,0.29375387466625313
605,16222,16045,25128,558,4.8110901215842246,0.0,0.14618361334436364
464,17710,18148,21659,577,4.8110901215842246,0.0,-0.02455629280521731
319,18518,20388,18745,588,4.8110901215842246,0.0,-0.2122927660872449
213,18418,22549,16774,604,4.8110901215842246,0.0,-0.408319381944926
123,17408,24242,16157,628,4.8110901215842246,0.0,-0.5761127304735859
79,15668,25593,16570,648,4.8110901215842246,0.0,-0.6993992058394379
59,13540,26340,17955,664,4.8110901215842246,0.0,-0.7745613024843214
50,11419,26508,19899,682,4.8110901215842246,0.0,-0.8074157672049564
57,9493,26159,22153,696,4.8110901215842246,0.0,-0.8118340259707997
71,7825,25493,24448,721,4.8110901215842246,0.0,-0.8021393261447616
84,6432,24511,26791,740,4.8110901215842246,0.0,-0.785520458382839
96,5321,23366,29022,753,4.8110901215842246,0.0,-0.7639806598101184
97,4507,22082,31104,768,4.8110901215842246,0.0,-0.7372698264842744
108,3723,20869,33074,784,4.8110901215842246,0.0,-0.7068072680107591
120,3180,19556,34903,799,4.8110901215842246,0.0,-0.673048432856992
159,2695,18309,36580,815,4.8110901215842246,0.0,-0.6361038040791037
156,2298,17061,38211,832,4.8110901215842246,0.0,-0.5932742031579951
170,2004,15818,39719,847,4.8110901215842246,0.0,-0.544219009194679
195,1750,14696,41061,856,4.8110901215842246,0.0,-0.48938300125249634
198,1576,13543,42370,871,4.8110901215842246,0.0,-0.4237428135329312
251,1395,12480,43550,882,4.8110901215842246,0.0,-0.3468423514113356
258,1273,11531,44603,893,4.8110901215842246,0.0,-0.26162313185460373
267,1183,10632,45571,905,4.8110901215842246,0.0,-0.16107204037456435
313,1097,9802,46433,913,4.8110901215842246,0.0,-0.05134055438703959
358,1007,9084,47189,920,4.8110901215842246,0.0,0.06832829145279354
388,922,8417,47902,929,4.8110901215842246,0.0,0.19327667709460356
443,872,7759,48551,933,4.8110901215842246,0.0,0.3164055977270523
481,829,7234,49076,938,4.8110901215842246,0.0,0.4265278753548042
499,808,6667,49641,943,4.8110901215842246,0.0,0.5201562757395011
506,815,6158,50133,946,4.8110901215842246,0.0,0.5961857360652834
516,781,5747,50565,949,4.8110901215842246,0.0,0.6534512216884721
559,735,5360,50950,954,4.8110901215842246,0.0,0.695034431827551
575,707,4973,51341,962,4.8110901215842246,0.0,0.7242861686250361
575,691,4650,51676,966,4.8110901215842246,0.0,0.742369582765706
621,669,4282,52012,974,4.8110901215842246,0.0,0.7542952768474288
676,640,4005,52259,978,4.8110901215842246,0.0,0.7623554182453466
738,626,3763,52450,981,4.8110901215842246,0.0,0.7681766352663509
811,603,3526,52634,984,4.8110901215842246,0.0,0.7719861601756168
873,577,3312,52810,986,4.8110901215842246,0.0,0.7761256968472322
913,607,3086,52966,986,4.8110901215842246,0.0,0.7796133913301191
954,588,2933,53093,990,4.8110901215842246,0.0,0.782044965034758
1001,567,2771,53224,995,4.8110901215842246,0.0,0.7842297073529195
1048,554,2635,53324,997,4.8110901215842246,0.0,0.786235335334813
1102,586,2466,53404,1000,4.8110901215842246,0.0,0.7879490969570406
1145,584,2364,53464,1001,4.8110901215842246,0.0,0.7890566221381015
1216,593,2260,53487,1002,4.8110901215842246,0.0,0.7899195709612191
1269,572,2171,53539,1007,4.8110901215842246,0.0,0.7915686685646954
1273,582,2074,53620,1009,4.8110901215842246,0.0,0.793109402470925
1351,559,1993,53646,1009,4.8110901215842246,0.0,0.7943752756379263
1421,547,1896,53683,1011,4.8110901215842246,0.0,0.7964691145773932
1462,554,1825,53703,1014,4.8110901215842246,0.0,0.7981252787281179
1492,546,1771,53735,1014,4.8110901215842246,0.0,0.799361610969427
1517,546,1704,53776,1015,4.8110901215842246,0.0,0.7998619427087907
1596,530,1659,53756,1017,4.8110901215842246,0.0,0.8006957987551286
1643,535,1624,53738,1018,4.8110901215842246,0.0,0.8012093524722225
1714,514,1562,53749,1019,4.8110901215842246,0.0,0.8013603556495372
1766,505,1521,53746,1020,4.8110901215842246,0.0,0.8016500595587823
1838,504,1476,53719,1021,4.8110901215842246,0.0,0.802078485722518
1920,498,1447,53672,1021,4.8110901215842246,0.0,0.8022466182015993
1961,507,1432,53636,1022,4.8110901215842246,0.0,0.8019094553381658
2023,485,1427,53600,1023,4.8110901215842246,0.0,0.8023226630441004
2076,502,1386,53567,1027,4.8110901215842246,0.0,0.8024691998668091
2153,477,1346,53555,1027,4.8110901215842246,0.0,0.8031058526203104
2190,482,1299,53560,1027,4.8110901215842246,0.0,0.8026182312470793
2256,500,1248,53525,1029,4.8110901215842246,0.0,0.8030784402250848
2296,512,1245,53473,1032,4.8110901215842246,0.0,0.8030519302142236
2323,516,1245,53441,1033,4.8110901215842246,0.0,0.8021935045511096
2393,498,1250,53383,1034,4.8110901215842246,0.0,0.8012267123014706
2435,497,1229,53362,1035,4.8110901215842246,0.0,0.8013910425457411
2455,528,1192,53346,1037,4.8110901215842246,0.0,0.8020410691986133
2520,529,1171,53297,1041,4.8110901215842246,0.0,0.8025587252684525
2575,522,1189,53231,1041,4.8110901215842246,0.0,0.8024332344540239
2608,533,1189,53187,1041,4.8110901215842246,0.0,0.8022477170456866
2657,535,1182,53143,1041,4.8110901215842246,0.0,0.8019977701684949
2714,530,1178,53094,1042,4.8110901215842246,0.0,0.8012869672806004
2745,546,1171,53054,1042,4.8110901215842246,0.0,0.8007329218056956
2786,520,1206,53000,1046,4.8110901215842246,0.0,0.8004184590109071
2828,518,1221,52943,1048,4.8110901215842246,0.0,0.8002621166754749
2841,540,1227,52902,1048,4.8110901215842246,0.0,0.7999623376110618
2870,543,1243,52854,1048,4.8110901215842246,0.0,0.7998241293050156
2906,567,1230,52806,1049,4.8110901215842246,0.0,0.7999858463359582
2960,582,1231,52735,1050,4.8110901215842246,0.0,0.8002693689633184
2980,592,1246,52687,1053,4.8110901215842246,0.0,0.7989508468067321
3004,606,1270,52624,1054,4.8110901215842246,0.0,0.7984490355674402
3021,656,1270,52556,1055,4.8110901215842246,0.0,0.7977992901433395
3009,672,1302,52520,1055,4.8110901215842246,0.0,0.7967998241742659
3008,690,1293,52510,1057,4.8110901215842246,0.0,0.7960082201821759
3009,666,1357,52468,1058,4.8110901215842246,0.0,0.7956169844487297
3015,693,1331,52461,1058,4.8110901215842246,0.0,0.7959837728503054
3079,686,1333,52401,1059,4.8110901215842246,0.0,0.7954098694953741
3082,680,1369,52367,1060,4.8110901215842246,0.0,0.7947677304852692
3079,686,1403,52330,1060,4.8110901215842246,0.0,0.7937908023700567
3058,722,1408,52308,1062,4.8110901215842246,0.0,0.7937899637411875
3066,750,1419,52260,1063,4.8110901215842246,0.0,0.7938091074512192
3067,750,1437,52238,1066,4.8110901215842246,0.0,0.793683436859412
3034,759,1459,52238,1068,4.8110901215842246,0.0,0.7944451731779238
2999,764,1476,52251,1068,4.8110901215842246,0.0,0.7946505169597355
2974,779,1513,52224,1068,4.8110901215842246,0.0,0.7931676704932982
2959,787,1522,52222,1068,4.8110901215842246,0.0,0.7922094489053504
2916,799,1549,52225,1069,4.8110901215842246,0.0,0.7922122977745027
2886,829,1530,52242,1071,4.8110901215842246,0.0,0.7925401216497009
2874,834,1562,52214,1074,4.8110901215842246,0.0,0.7915147018421204
2867,842,1561,52213,1075,4.8110901215842246,0.0,0.7911487023198591
2862,820,1619,52180,1077,4.8110901215842246,0.0,0.790158271621563
2830,829,1648,52174,1077,4.8110901215842246,0.0,0.7901900592203674
2810,837,1664,52169,1078,4.8110901215842246,0.0,0.7890500365607057
2783,874,1677,52142,1082,4.8110901215842246,0.0,0.7882570401568353
2766,883,1697,52130,1082,4.8110901215842246,0.0,0.7867891127693195
2773,857,1736,52108,1084,4.8110901215842246,0.0,0.7857261965374506
2739,860,1726,52148,1085,4.8110901215842246,0.0,0.784601126173035
2758,873,1729,52111,1087,4.8110901215842246,0.0,0.7838794098221178
2729,850,1766,52125,1088,4.8110901215842246,0.0,0.7837219429391709
2699,856,1808,52107,1088,4.8110901215842246,0.0,0.783189806179291
2679,858,1827,52103,1091,4.8110901215842246,0.0,0.781885522668226
2640,890,1836,52100,1092,4.8110901215842246,0.0,0.7810563539539508
2623,882,1869,52092,1092,4.8110901215842246,0.0,0.7801740444784923
2574,893,1879,52119,1093,4.8110901215842246,0.0,0.7806720942072941
2525,905,1873,52162,1093,4.8110901215842246,0.0,0.7816048719716682
2499,898,1886,52182,1093,4.8110901215842246,0.0,0.7816810269229351
2487,876,1883,52217,1095,4.8110901215842246,0.0,0.7824046610646613
2482,865,1861,52253,1097,4.8110901215842246,0.0,0.7826138153434148
2471,853,1876,52258,1100,4.8110901215842246,0.0,0.7825847953328288
2451,829,1870,52307,1101,4.8110901215842246,0.0,0.7819293184488538
2431,845,1875,52305,1102,4.8110901215842246,0.0,0.7815426639268048
2415,845,1845,52347,1106,4.8110901215842246,0.0,0.7816964988553877
2415,814,1847,52376,1106,4.8110901215842246,0.0,0.7824040614213781
2403,812,1841,52395,1107,4.8110901215842246,0.0,0.7833609912629199
2361,832,1843,52414,1108,4.8110901215842246,0.0,0.7838017890927799
2337,823,1832,52457,1109,4.8110901215842246,0.0,0.7844435129343676
2333,830,1826,52459,1110,4.8110901215842246,0.0,0.7858152975201917
2334,829,1809,52475,1111,4.8110901215842246,0.0,0.787080849048455
2331,817,1793,52502,1115,4.8110901215842246,0.0,0.7871737889764552
2338,796,1782,52526,1116,4.8110901215842246,0.0,0.7876171744872055
2328,783,1794,52536,1117,4.8110901215842246,0.0,0.788850005211859
2309,792,1772,52565,1120,4.8110901215842246,0.0,0.7897409164987855
2305,775,1763,52594,1121,4.8110901215842246,0.0,0.7900242781226934
2315,761,1717,52643,1122,4.8110901215842246,0.0,0.7886661814251053
2320,764,1690,52661,1123,4.8110901215842246,0.0,0.7881783254246446
2339,770,1668,52657,1124,4.8110901215842246,0.0,0.7885481465253459
2387,751,1672,52623,1125,4.8110901215842246,0.0,0.7885756619909563
2354,764,1650,52664,1126,4.8110901215842246,0.0,0.7889691978616835
2378,743,1666,52644,1127,4.8110901215842246,0.0,0.788947172752564
2404,721,1654,52648,1131,4.8110901215842246,0.0,0.78964204077647
2381,713,1661,52671,1132,4.8110901215842246,0.0,0.7902299308556517
2425,702,1639,52660,1132,4.8110901215842246,0.0,0.7907562926034395
2395,717,1633,52681,1132,4.8110901215842246,0.0,0.7910655913471107
2391,730,1632,52673,1132,4.8110901215842246,0.0,0.7904205760786922
2385,737,1641,52662,1133,4.8110901215842246,0.0,0.7906585496560193
2383,735,1639,52666,1135,4.8110901215842246,0.0,0.7914546640572637
2395,733,1628,52666,1136,4.8110901215842246,0.0,0.7923680892447413
2400,721,1635,52665,1137,4.8110901215842246,0.0,0.7918572422870322
2391,731,1630,52668,1138,4.8110901215842246,0.0,0.7919619186954394
2425,696,1627,52669,1141,4.8110901215842246,0.0,0.7930260756951408
2422,698,1629,52668,1141,4.8110901215842246,0.0,0.7928251079561026
2432,723,1618,52644,1141,4.8110901215842246,0.0,0.7913609512954419
2434,731,1609,52641,1143,4.8110901215842246,0.0,0.7909010338060493
2492,673,1636,52613,1144,4.8110901215842246,0.0,0.7898350506658051
2468,673,1630,52643,1144,4.8110901215842246,0.0,0.7890023827401762
2500,658,1630,52626,1144,4.8110901215842246,0.0,0.7897692902529642
2526,667,1613,52607,1145,4.8110901215842246,0.0,0.7903412587716693
2508,688,1620,52595,1147,4.8110901215842246,0.0,0.7915439373271097
2533,698,1621,52559,1147,4.8110901215842246,0.0,0.791954138617113
2534,702,1634,52539,1149,4.8110901215842246,0.0,0.7919996726745201
2513,741,1598,52554,1152,4.8110901215842246,0.0,0.7918646234551008
2539,744,1569,52548,1158,4.8110901215842246,0.0,0.7909549203126248
2588,705,1578,52528,1159,4.8110901215842246,0.0,0.7891439687809164
2581,699,1599,52519,1160,4.8110901215842246,0.0,0.788637970923818
2592,713,1584,52507,1162,4.8110901215842246,0.0,0.7881552723962051
2592,710,1612,52479,1165,4.8110901215842246,0.0,0.7878148605805773
2566,710,1622,52492,1168,4.8110901215842246,0.0,0.7880199829313028
2562,735,1635,52456,1170,4.8110901215842246,0.0,0.7884958741213611
2560,754,1621,52450,1173,4.8110901215842246,0.0,0.7882254369682967
2582,764,1620,52418,1174,4.8110901215842246,0.0,0.7878191051816105
2580,773,1608,52422,1175,4.8110901215842246,0.0,0.7871021856109739
2596,758,1616,52411,1177,4.8110901215842246,0.0,0.7865783525986385
2592,780,1614,52395,1177,4.8110901215842246,0.0,0.7865615310942528
2601,778,1633,52368,1178,4.8110901215842246,0.0,0.786906066156929
2609,776,1645,52349,1179,4.8110901215842246,0.0,0.7884834404273121
2614,756,1656,52350,1182,4.8110901215842246,0.0,0.7894406062049193
2561,766,1672,52375,1184,4.8110901215842246,0.0,0.789201729815935
2536,773,1693,52369,1187,4.8110901215842246,0.0,0.7894881780203169
2544,763,1689,52373,1189,4.8110901215842246,0.0,0.7898189603240304
2532,800,1698,52337,1191,4.8110901215842246,0.0,0.7908616213468919
2540,775,1681,52371,1191,4.8110901215842246,0.0,0.7915679369860883
2537,792,1691,52346,1192,4.8110901215842246,0.0,0.7913804747751128
2535,804,1674,52350,1195,4.8110901215842246,0.0,0.7913325205168226
2537,790,1679,52356,1196,4.8110901215842246,0.0,0.7912996056816277
2537,799,1675,52348,1199,4.8110901215842246,0.0,0.79203847801197
2553,785,1667,52351,1202,4.8110901215842246,0.0,0.793423395393713
2543,765,1685,52360,1205,4.8110901215842246,0.0,0.7932394555274878
2552,768,1695,52338,1205,4.8110901215842246,0.0,0.7926826514601986
2552,780,1698,52322,1206,4.8110901215842246,0.0,0.7928498460632584
2528,795,1698,52331,1206,4.8110901215842246,0.0,0.7920980271077929
2527,809,1675,52339,1208,4.8110901215842246,0.0,0.7923261801507387
2514,801,1680,52355,1208,4.8110901215842246,0.0,0.7921563655637469
2514,797,1702,52333,1212,4.8110901215842246,0.0,0.7918134523573076
2515,774,1698,52356,1215,4.8110901215842246,0.0,0.7918792431515552
2495,773,1697,52377,1216,4.8110901215842246,0.0,0.7924118171925992
2441,768,1710,52420,1219,4.8110901215842246,0.0,0.7936455135082794
2437,739,1752,52410,1220,4.8110901215842246,0.0,0.7946825201797908
2433,752,1719,52434,1220,4.8110901215842246,0.0,0.7955042693292574
2448,720,1711,52459,1220,4.8110901215842246,0.0,0.7957364211065944
2424,733,1700,52481,1220,4.8110901215842246,0.0,0.7947784540306981
2415,722,1694,52507,1220,4.8110901215842246,0.0,0.794188507952863
2403,701,1684,52548,1222,4.8110901215842246,0.0,0.7936331794748613
2422,708,1682,52523,1223,4.8110901215842246,0.0,0.7924605070291902
2446,707,1647,52534,1224,4.8110901215842246,0.0,0.7930859078650809
2482,703,1631,52514,1228,4.8110901215842246,0.0,0.7926511917275062
2465,730,1626,52506,1231,4.8110901215842246,0.0,0.7925295888783801
2480,736,1608,52503,1231,4.8110901215842246,0.0,0.7923239317498393
2488,741,1586,52511,1232,4.8110901215842246,0.0,0.7930647744214478
2507,732,1612,52475,1232,4.8110901215842246,0.0,0.792632832011184
2492,744,1591,52499,1232,4.8110901215842246,0.0,0.7920856294068659
2499,731,1592,52503,1233,4.8110901215842246,0.0,0.791566160348564
2522,719,1594,52488,1235,4.8110901215842246,0.0,0.7911797323104472
2497,751,1581,52494,1235,4.8110901215842246,0.0,0.790673282449055
2500,737,1582,52503,1236,4.8110901215842246,0.0,0.788812390860995
2487,716,1602,52517,1236,4.8110901215842246,0.0,0.7884635835832363
2473,709,1608,52526,1242,4.8110901215842246,0.0,0.7875801280467901
2463,724,1598,52529,1244,4.8110901215842246,0.0,0.7872047406835393
2489,709,1615,52498,1247,4.8110901215842246,0.0,0.7867853540265726
2508,725,1590,52488,1247,4.8110901215842246,0.0,0.7871671633071415
2522,723,1584,52482,1247,4.8110901215842246,0.0,0.7883736498136115
2523,721,1583,52482,1249,4.8110901215842246,0.0,0.7892907906753073
2502,727,1586,52493,1250,4.8110901215842246,0.0,0.7901874842676098
2503,713,1617,52473,1252,4.8110901215842246,0.0,0.7890340557279301
2539,707,1597,52462,1253,4.8110901215842246,0.0,0.7894223580294796
2545,701,1586,52472,1254,4.8110901215842246,0.0,0.7880658117032565
2508,722,1569,52503,1256,4.8110901215842246,0.0,0.7868155100204172
2502,747,1534,52517,1258,4.8110901215842246,0.0,0.7875039066621747
2507,746,1550,52496,1259,4.8110901215842246,0.0,0.7880983129734606
2500,748,1572,52479,1259,4.8110901215842246,0.0,0.7871805916075548
2481,770,1582,52465,1260,4.8110901215842246,0.0,0.7873082329582543
2493,763,1613,52426,1263,4.8110901215842246,0.0,0.7873984140927054
2474,735,1637,52448,1264,4.8110901215842246,0.0,0.7867388451086238
2490,745,1639,52417,1267,4.8110901215842246,0.0,0.7872780756988542
2468,739,1677,52404,1270,4.8110901215842246,0.0,0.7878967964194195
2485,714,1656,52430,1273,4.8110901215842246,0.0,0.7883347618719461
