susceptible_status,exposed_status,infected_status,recovered_status,ensemble,dead,R₀,active_countermeasures,happiness,ensemble_1
1398,1313,2104,45722,3,8021,5.209718804343071,0.0,0.614078145297723,3
1457,1301,2062,45711,3,8027,5.209718804343071,0.0,0.614239651779602,3
1552,1292,1993,45688,3,8033,5.209718804343071,0.0,0.6144649552282081,3
1562,1296,1970,45694,3,8036,5.209718804343071,0.0,0.6134397781144063,3
1623,1305,1899,45695,3,8036,5.209718804343071,0.0,0.6103136678653389,3
1663,1334,1865,45659,3,8037,5.209718804343071,0.0,0.6098155688121066,3
1687,1339,1835,45657,3,8040,5.209718804343071,0.0,0.6112765922214654,3
1700,1355,1786,45674,3,8043,5.209718804343071,0.0,0.6087543470306682,3
1718,1366,1781,45647,3,8046,5.209718804343071,0.0,0.6088895128264844,3
1712,1389,1796,45613,3,8048,5.209718804343071,0.0,0.607893161037281,3
1784,1346,1789,45589,3,8050,5.209718804343071,0.0,0.6092672369631391,3
1805,1370,1734,45599,3,8050,5.209718804343071,0.0,0.6079589514507288,3
1853,1338,1757,45558,3,8052,5.209718804343071,0.0,0.6084504831078483,3
1955,1314,1731,45504,3,8054,5.209718804343071,0.0,0.6085630916692639,3
1973,1328,1739,45460,3,8058,5.209718804343071,0.0,0.6082756381566794,3
1998,1332,1724,45444,3,8060,5.209718804343071,0.0,0.6081311079162054,3
2032,1355,1714,45394,3,8063,5.209718804343071,0.0,0.6087372119122568,3
2061,1359,1730,45343,3,8065,5.209718804343071,0.0,0.6085237512237698,3
2054,1377,1718,45340,3,8069,5.209718804343071,0.0,0.6098633118568839,3
2055,1377,1767,45286,3,8073,5.209718804343071,0.0,0.6102169541152657,3
2068,1389,1795,45231,3,8075,5.209718804343071,0.0,0.6120547176269506,3
2092,1404,1790,45194,3,8078,5.209718804343071,0.0,0.6116254324385129,3
2108,1414,1796,45162,3,8078,5.209718804343071,0.0,0.6109527617959417,3
2097,1432,1813,45136,3,8080,5.209718804343071,0.0,0.609668314299278,3
2106,1496,1818,45053,3,8085,5.209718804343071,0.0,0.609499744493964,3
2082,1531,1851,45006,3,8088,5.209718804343071,0.0,0.6078638514500506,3
2048,1604,1873,44942,3,8091,5.209718804343071,0.0,0.6073661093586872,3
2012,1604,1904,44943,3,8095,5.209718804343071,0.0,0.6072279215614145,3
1996,1612,1922,44931,3,8097,5.209718804343071,0.0,0.6072208821302083,3
1989,1585,1972,44915,3,8097,5.209718804343071,0.0,0.607784532010362,3
1972,1629,1948,44911,3,8098,5.209718804343071,0.0,0.6071566372755781,3
1938,1616,1969,44933,3,8102,5.209718804343071,0.0,0.6082615680242622,3
1947,1626,1962,44918,3,8105,5.209718804343071,0.0,0.6052329952754191,3
1946,1582,1981,44941,3,8108,5.209718804343071,0.0,0.6087135424904182,3
1940,1578,1998,44929,3,8113,5.209718804343071,0.0,0.608860298101818,3
1946,1576,1973,44948,3,8115,5.209718804343071,0.0,0.6093191711205035,3
1933,1598,1985,44924,3,8118,5.209718804343071,0.0,0.6095057121477692,3
1938,1604,2000,44895,3,8121,5.209718804343071,0.0,0.610414765190544,3
1933,1640,2016,44844,3,8125,5.209718804343071,0.0,0.6115748026234842,3
1926,1616,2034,44856,3,8126,5.209718804343071,0.0,0.6120196924489145,3
1919,1581,2062,44868,3,8128,5.209718804343071,0.0,0.6124727602204554,3
1858,1587,2039,44942,3,8132,5.209718804343071,0.0,0.6107715675778469,3
1849,1593,1997,44983,3,8136,5.209718804343071,0.0,0.6103700795028,3
1819,1636,1981,44982,3,8140,5.209718804343071,0.0,0.6095206869732293,3
1798,1609,1991,45018,3,8142,5.209718804343071,0.0,0.60960931977766,3
1785,1632,1954,45040,3,8147,5.209718804343071,0.0,0.610758062856738,3
1770,1602,1986,45052,3,8148,5.209718804343071,0.0,0.6094813197164491,3
1793,1574,1992,45048,3,8151,5.209718804343071,0.0,0.6095561829069829,3
1771,1575,2028,45027,3,8157,5.209718804343071,0.0,0.6102560234116366,3
1791,1532,2044,45033,3,8158,5.209718804343071,0.0,0.6113255817391053,3
1808,1534,2009,45043,3,8164,5.209718804343071,0.0,0.6088172071592265,3
1822,1540,1987,45042,3,8167,5.209718804343071,0.0,0.610245523275593,3
1845,1503,2034,45005,3,8171,5.209718804343071,0.0,0.6093959802100634,3
1825,1535,2026,44997,3,8175,5.209718804343071,0.0,0.6099435379761556,3
1801,1519,2043,45017,3,8178,5.209718804343071,0.0,0.611240167119376,3
1797,1524,2003,45052,3,8182,5.209718804343071,0.0,0.6106299434134235,3
1798,1532,2001,45041,3,8186,5.209718804343071,0.0,0.6099145790333595,3
1787,1529,1987,45065,3,8190,5.209718804343071,0.0,0.6098102483473286,3
1819,1509,1991,45048,3,8191,5.209718804343071,0.0,0.6091168998868347,3
1858,1493,1965,45049,3,8193,5.209718804343071,0.0,0.6065295197959408,3
1886,1488,1935,45054,3,8195,5.209718804343071,0.0,0.6099776893082176,3
1868,1511,1909,45069,3,8201,5.209718804343071,0.0,0.6094497385303931,3
1850,1515,1915,45072,3,8206,5.209718804343071,0.0,0.6112290430723201,3
1884,1524,1908,45035,3,8207,5.209718804343071,0.0,0.6102238979679927,3
1870,1536,1917,45022,3,8213,5.209718804343071,0.0,0.6091984276712095,3
1880,1524,1905,45031,3,8218,5.209718804343071,0.0,0.6086601557592851,3
1862,1534,1906,45035,3,8221,5.209718804343071,0.0,0.6091333709487163,3
1841,1548,1890,45057,3,8222,5.209718804343071,0.0,0.6128314709860129,3
1863,1538,1899,45034,3,8224,5.209718804343071,0.0,0.612913588322065,3
1851,1496,1957,45026,3,8228,5.209718804343071,0.0,0.6125187386328902,3
1851,1498,1981,44995,3,8233,5.209718804343071,0.0,0.612821476970632,3
1823,1514,1975,45011,3,8235,5.209718804343071,0.0,0.6134387563042242,3
1842,1512,1952,45016,3,8236,5.209718804343071,0.0,0.6109848168713972,3
1851,1530,1936,45002,3,8239,5.209718804343071,0.0,0.6126332003660605,3
1840,1530,1963,44985,3,8240,5.209718804343071,0.0,0.609753767452467,3
1817,1553,1966,44978,3,8244,5.209718804343071,0.0,0.6103730635859972,3
1813,1536,1972,44992,3,8245,5.209718804343071,0.0,0.6136176488597964,3
1861,1523,1979,44949,3,8246,5.209718804343071,0.0,0.6114825318717031,3
1882,1497,1990,44939,3,8250,5.209718804343071,0.0,0.6135656056838987,3
1905,1503,1987,44910,3,8253,5.209718804343071,0.0,0.6138737806280339,3
1924,1461,1994,44924,3,8255,5.209718804343071,0.0,0.6132593166058771,3
1880,1492,2015,44913,3,8258,5.209718804343071,0.0,0.6108274592673331,3
1891,1511,1972,44924,3,8260,5.209718804343071,0.0,0.610188090920469,3
1927,1513,1981,44873,3,8264,5.209718804343071,0.0,0.6083319708786055,3
1884,1525,1985,44897,3,8267,5.209718804343071,0.0,0.6104981551540617,3
1866,1548,1978,44898,3,8268,5.209718804343071,0.0,0.6117712476412476,3
1896,1531,1968,44891,3,8272,5.209718804343071,0.0,0.6098608820567806,3
1867,1548,1964,44905,3,8274,5.209718804343071,0.0,0.6119696145987003,3
1870,1530,1989,44893,3,8276,5.209718804343071,0.0,0.6110335243112454,3
1855,1534,1993,44898,3,8278,5.209718804343071,0.0,0.6108476190130311,3
1860,1534,2013,44871,3,8280,5.209718804343071,0.0,0.6096131863086073,3
1863,1541,2024,44846,3,8284,5.209718804343071,0.0,0.6100777606192318,3
1827,1564,2019,44861,3,8287,5.209718804343071,0.0,0.6092523441037508,3
1832,1547,2003,44884,3,8292,5.209718804343071,0.0,0.6102001261553526,3
1848,1548,1973,44894,3,8295,5.209718804343071,0.0,0.6117128615983304,3
1847,1574,1964,44875,3,8298,5.209718804343071,0.0,0.6102039303247813,3
1854,1580,1963,44861,3,8300,5.209718804343071,0.0,0.6115362545150325,3
1813,1578,1965,44895,3,8307,5.209718804343071,0.0,0.6133170281566086,3
1817,1549,1994,44888,3,8310,5.209718804343071,0.0,0.6130332162538261,3
1818,1574,1948,44907,3,8311,5.209718804343071,0.0,0.6129612709019121,3
1816,1565,1962,44901,3,8314,5.209718804343071,0.0,0.6104708526974502,3
1842,1589,1921,44889,3,8317,5.209718804343071,0.0,0.6109959635144618,3
1850,1554,1945,44889,3,8320,5.209718804343071,0.0,0.6097650002311557,3
1832,1577,1938,44890,3,8321,5.209718804343071,0.0,0.6116522890583074,3
1854,1542,1956,44880,3,8326,5.209718804343071,0.0,0.6112509633614837,3
1852,1551,1973,44855,3,8327,5.209718804343071,0.0,0.609979043600314,3
1824,1547,1985,44872,3,8330,5.209718804343071,0.0,0.6134359695932246,3
1863,1555,1927,44883,3,8330,5.209718804343071,0.0,0.6105697418679171,3
1895,1527,1917,44886,3,8333,5.209718804343071,0.0,0.6122252718358969,3
1874,1543,1915,44889,3,8337,5.209718804343071,0.0,0.6084517966122498,3
1860,1555,1918,44887,3,8338,5.209718804343071,0.0,0.6071236874290964,3
1839,1548,1901,44928,3,8342,5.209718804343071,0.0,0.6090162488445386,3
1867,1523,1913,44912,3,8343,5.209718804343071,0.0,0.6095247718912871,3
1871,1517,1896,44925,3,8349,5.209718804343071,0.0,0.6094233908937653,3
1850,1584,1859,44915,3,8350,5.209718804343071,0.0,0.6083683148315806,3
1854,1567,1873,44910,3,8354,5.209718804343071,0.0,0.6071317061390189,3
1866,1582,1872,44880,3,8358,5.209718804343071,0.0,0.6092210999421048,3
1888,1526,1923,44861,3,8360,5.209718804343071,0.0,0.6111409437907686,3
1874,1526,1932,44862,3,8364,5.209718804343071,0.0,0.6108305859103664,3
1905,1522,1909,44855,3,8367,5.209718804343071,0.0,0.6108654477334501,3
1876,1517,1918,44877,3,8370,5.209718804343071,0.0,0.6115374756260159,3
1877,1490,1928,44889,3,8374,5.209718804343071,0.0,0.6126647528891433,3
1885,1494,1937,44866,3,8376,5.209718804343071,0.0,0.6109425813673155,3
1905,1501,1903,44871,3,8378,5.209718804343071,0.0,0.6087921938516445,3
1920,1464,1935,44858,3,8381,5.209718804343071,0.0,0.6112059192701096,3
1903,1485,1930,44854,3,8386,5.209718804343071,0.0,0.6097093765385855,3
1905,1476,1956,44830,3,8391,5.209718804343071,0.0,0.6080541570021624,3
1901,1499,1937,44830,3,8391,5.209718804343071,0.0,0.6108755333315077,3
1925,1504,1928,44806,3,8395,5.209718804343071,0.0,0.6106605867495871,3
1919,1528,1915,44799,3,8397,5.209718804343071,0.0,0.6115465864999949,3
1928,1527,1928,44776,3,8399,5.209718804343071,0.0,0.6126728876581838,3
1918,1531,1945,44763,3,8401,5.209718804343071,0.0,0.6123143693938704,3
1904,1564,1914,44774,3,8402,5.209718804343071,0.0,0.6103193689606199,3
1889,1573,1905,44784,3,8407,5.209718804343071,0.0,0.6125655246586701,3
1889,1558,1927,44777,3,8407,5.209718804343071,0.0,0.6120655905328489,3
1917,1521,1985,44725,3,8410,5.209718804343071,0.0,0.6123480235780836,3
1867,1585,1955,44737,3,8414,5.209718804343071,0.0,0.6143397272874165,3
1889,1558,1928,44767,3,8416,5.209718804343071,0.0,0.6126193794350167,3
1876,1528,1917,44815,3,8422,5.209718804343071,0.0,0.6119573026684442,3
1853,1564,1894,44821,3,8426,5.209718804343071,0.0,0.6128124338670975,3
1867,1559,1874,44830,3,8428,5.209718804343071,0.0,0.610568759106863,3
1828,1579,1883,44838,3,8430,5.209718804343071,0.0,0.6111521907879041,3
1823,1570,1878,44854,3,8433,5.209718804343071,0.0,0.6108220916274404,3
1870,1558,1858,44834,3,8438,5.209718804343071,0.0,0.6124090316255377,3
1881,1566,1846,44826,3,8439,5.209718804343071,0.0,0.6113493306001243,3
1942,1503,1871,44801,3,8441,5.209718804343071,0.0,0.6089482411877241,3
1931,1527,1862,44792,3,8446,5.209718804343071,0.0,0.6108662829223134,3
1893,1551,1865,44800,3,8449,5.209718804343071,0.0,0.6119221713363673,3
1868,1565,1860,44812,3,8453,5.209718804343071,0.0,0.6131723011558123,3
1866,1559,1865,44814,3,8454,5.209718804343071,0.0,0.610788730737749,3
1873,1553,1864,44811,3,8457,5.209718804343071,0.0,0.608437805164858,3
1862,1559,1848,44829,3,8460,5.209718804343071,0.0,0.6077833638280224,3
1885,1529,1876,44804,3,8464,5.209718804343071,0.0,0.6057488670475772,3
1900,1506,1900,44787,3,8465,5.209718804343071,0.0,0.6077807291745976,3
1898,1517,1891,44781,3,8471,5.209718804343071,0.0,0.6063517819948367,3
1899,1519,1892,44773,3,8475,5.209718804343071,0.0,0.606926566171557,3
1892,1528,1880,44783,3,8475,5.209718804343071,0.0,0.6092453839558074,3
1888,1552,1861,44778,3,8479,5.209718804343071,0.0,0.6094365348312957,3
1858,1569,1844,44807,3,8480,5.209718804343071,0.0,0.6080456653556245,3
1816,1596,1855,44806,3,8485,5.209718804343071,0.0,0.6071898139740749,3
1833,1568,1886,44780,3,8491,5.209718804343071,0.0,0.6080624864065814,3
1848,1549,1918,44749,3,8494,5.209718804343071,0.0,0.6102432319371014,3
1826,1550,1899,44783,3,8500,5.209718804343071,0.0,0.6086377568374329,3
1866,1541,1926,44724,3,8501,5.209718804343071,0.0,0.6091435463632162,3
1870,1521,1941,44722,3,8504,5.209718804343071,0.0,0.6112420262532845,3
1873,1507,1919,44753,3,8506,5.209718804343071,0.0,0.611290120288166,3
1883,1488,1938,44741,3,8508,5.209718804343071,0.0,0.6129918784424143,3
1901,1491,1919,44736,3,8511,5.209718804343071,0.0,0.61185475152218,3
1900,1475,1891,44776,3,8516,5.209718804343071,0.0,0.6097827962978981,3
1922,1493,1855,44772,3,8516,5.209718804343071,0.0,0.6090986733345816,3
1952,1477,1861,44752,3,8516,5.209718804343071,0.0,0.6109307637393611,3
1975,1498,1864,44703,3,8518,5.209718804343071,0.0,0.6117401089365415,3
1949,1487,1902,44697,3,8523,5.209718804343071,0.0,0.6097769728178435,3
1991,1492,1890,44655,3,8530,5.209718804343071,0.0,0.6098225458230785,3
1990,1545,1897,44592,3,8534,5.209718804343071,0.0,0.608823736044539,3
1956,1547,1932,44588,3,8535,5.209718804343071,0.0,0.6096673772045353,3
1959,1552,1919,44593,3,8535,5.209718804343071,0.0,0.6086061461672984,3
1937,1560,1920,44604,3,8537,5.209718804343071,0.0,0.6067738820546739,3
1985,1557,1901,44576,3,8539,5.209718804343071,0.0,0.6072766361514014,3
1982,1549,1927,44558,3,8542,5.209718804343071,0.0,0.6081410051557405,3
1946,1522,1968,44574,3,8548,5.209718804343071,0.0,0.6120688033304591,3
1967,1548,1932,44561,3,8550,5.209718804343071,0.0,0.6130745412445311,3
1968,1550,1918,44566,3,8556,5.209718804343071,0.0,0.613615423600074,3
1950,1550,1948,44549,3,8561,5.209718804343071,0.0,0.6107536731326223,3
1921,1606,1923,44541,3,8567,5.209718804343071,0.0,0.6106199749249426,3
1897,1579,1941,44571,3,8570,5.209718804343071,0.0,0.6105865700405902,3
1914,1550,1924,44598,3,8572,5.209718804343071,0.0,0.6110259821853276,3
1926,1571,1920,44568,3,8573,5.209718804343071,0.0,0.6105064975060581,3
1940,1574,1883,44585,3,8576,5.209718804343071,0.0,0.6107275074759401,3
1931,1586,1892,44569,3,8580,5.209718804343071,0.0,0.611109038045049,3
1933,1591,1915,44537,3,8582,5.209718804343071,0.0,0.6095037057383472,3
1921,1636,1910,44505,3,8586,5.209718804343071,0.0,0.6081013087026368,3
1905,1647,1922,44494,3,8590,5.209718804343071,0.0,0.608916598649082,3
1892,1628,1950,44497,3,8591,5.209718804343071,0.0,0.6088736121588851,3
1888,1549,2009,44519,3,8593,5.209718804343071,0.0,0.6087950312114554,3
1844,1534,2019,44564,3,8597,5.209718804343071,0.0,0.6079868237899761,3
1842,1519,2023,44573,3,8601,5.209718804343071,0.0,0.6102586991410207,3
1819,1522,2032,44582,3,8603,5.209718804343071,0.0,0.608489354496365,3
1800,1540,2005,44603,3,8610,5.209718804343071,0.0,0.6092637531757044,3
1825,1539,2005,44578,3,8611,5.209718804343071,0.0,0.6089148456213881,3
1786,1601,1987,44572,3,8612,5.209718804343071,0.0,0.6095456872126762,3
1790,1610,1974,44568,3,8616,5.209718804343071,0.0,0.6100232736727479,3
1800,1595,1950,44596,3,8617,5.209718804343071,0.0,0.609289467159417,3
1799,1594,1965,44582,3,8618,5.209718804343071,0.0,0.6098791123505155,3
1776,1630,1973,44557,3,8622,5.209718804343071,0.0,0.610819620002782,3
1830,1573,1985,44543,3,8627,5.209718804343071,0.0,0.6121238574398343,3
1838,1578,2005,44505,3,8632,5.209718804343071,0.0,0.6121804045396282,3
1823,1534,2035,44532,3,8634,5.209718804343071,0.0,0.6105134959762271,3
1836,1524,2006,44556,3,8636,5.209718804343071,0.0,0.609261783740466,3
1863,1509,2006,44540,3,8640,5.209718804343071,0.0,0.6084112801327162,3
1858,1516,2001,44539,3,8644,5.209718804343071,0.0,0.6094174169529961,3
1847,1512,2016,44534,3,8649,5.209718804343071,0.0,0.6089610536986189,3
1856,1504,2007,44542,3,8649,5.209718804343071,0.0,0.6098424887734621,3
1840,1511,2002,44550,3,8655,5.209718804343071,0.0,0.610501397489452,3
1831,1524,2001,44544,3,8658,5.209718804343071,0.0,0.6111774433474608,3
1847,1490,1990,44569,3,8662,5.209718804343071,0.0,0.6089092997483407,3
1821,1518,1963,44590,3,8666,5.209718804343071,0.0,0.6098503493397824,3
1823,1558,1929,44581,3,8667,5.209718804343071,0.0,0.6106451477998858,3
1812,1570,1937,44570,3,8669,5.209718804343071,0.0,0.6132487137225086,3
1793,1551,1954,44586,3,8674,5.209718804343071,0.0,0.6130875976621979,3
1803,1554,1925,44600,3,8676,5.209718804343071,0.0,0.6132938633091256,3
1801,1525,1979,44575,3,8678,5.209718804343071,0.0,0.6117487666155893,3
1791,1522,1979,44584,3,8682,5.209718804343071,0.0,0.60964327959444,3
1801,1507,1974,44592,3,8684,5.209718804343071,0.0,0.6102444230230348,3
1789,1521,1987,44577,3,8684,5.209718804343071,0.0,0.6064052929612725,3
1770,1519,1966,44616,3,8687,5.209718804343071,0.0,0.6102573327474206,3
1724,1543,1941,44662,3,8688,5.209718804343071,0.0,0.6098926611860447,3
1759,1540,1937,44632,3,8690,5.209718804343071,0.0,0.61157700184428,3
1779,1500,1937,44648,3,8694,5.209718804343071,0.0,0.6088791197729917,3
1781,1502,1915,44665,3,8695,5.209718804343071,0.0,0.6087320139062793,3
1795,1512,1878,44675,3,8698,5.209718804343071,0.0,0.6089576078336055,3
1806,1517,1885,44648,3,8702,5.209718804343071,0.0,0.6089408282669552,3
1832,1509,1908,44606,3,8703,5.209718804343071,0.0,0.6095864097305502,3
1829,1506,1908,44611,3,8704,5.209718804343071,0.0,0.6097137030361539,3
1852,1502,1894,44605,3,8705,5.209718804343071,0.0,0.6099207701026738,3
1847,1508,1910,44584,3,8709,5.209718804343071,0.0,0.6115731964340154,3
1813,1513,1910,44611,3,8711,5.209718804343071,0.0,0.612708936956254,3
1802,1532,1901,44610,3,8713,5.209718804343071,0.0,0.6105492532070361,3
1815,1504,1918,44605,3,8716,5.209718804343071,0.0,0.6104237822476223,3
1821,1500,1919,44601,3,8717,5.209718804343071,0.0,0.6116449832337314,3
1813,1518,1893,44614,3,8720,5.209718804343071,0.0,0.6092024230337503,3
1819,1536,1913,44567,3,8723,5.209718804343071,0.0,0.6102153466561923,3
1825,1518,1914,44576,3,8725,5.209718804343071,0.0,0.6106108020176589,3
1830,1518,1951,44532,3,8727,5.209718804343071,0.0,0.6106790099209028,3
1799,1528,1930,44572,3,8729,5.209718804343071,0.0,0.6122873720140024,3
1823,1543,1904,44556,3,8732,5.209718804343071,0.0,0.6121925258121095,3
1795,1548,1954,44529,3,8732,5.209718804343071,0.0,0.6099539828706938,3
1802,1538,1961,44523,3,8734,5.209718804343071,0.0,0.6105853250528861,3
1822,1503,1989,44508,3,8736,5.209718804343071,0.0,0.6096095649193948,3
1818,1487,2004,44512,3,8737,4.902190355213959,0.0,0.6100392960955395,3
1802,1424,2033,44556,3,8743,4.902190355213959,0.0,0.611033267793565,3
1826,1379,2037,44571,3,8745,4.902190355213959,0.0,0.6111127901654689,3
1867,1357,2027,44560,3,8747,4.902190355213959,0.0,0.6102263729873021,3
1886,1375,1992,44556,3,8749,4.902190355213959,0.0,0.6076635204347524,3
1911,1345,2013,44538,3,8751,4.902190355213959,0.0,0.6106679473499101,3
1905,1374,1994,44531,3,8754,4.902190355213959,0.0,0.6107359457919137,3
1904,1401,1993,44505,3,8755,4.902190355213959,0.0,0.6093644729122055,3
1916,1439,1968,44479,3,8756,4.902190355213959,0.0,0.6071422055044706,3
1893,1493,1976,44435,3,8761,4.902190355213959,0.0,0.6072674292530992,3
1918,1563,1986,44328,3,8763,5.6279319205563905,0.0,0.6077658415325368,3
1835,1755,2085,44118,3,8765,5.6279319205563905,0.0,0.6068179669788527,3
1777,2104,2161,43751,3,8765,5.6279319205563905,0.0,0.6099080444765261,3
1736,2600,2277,43176,3,8769,5.6279319205563905,0.0,0.6126503094575291,3
1660,3292,2537,42296,3,8773,5.6279319205563905,0.0,0.612714771434085,3
1580,4095,2861,41247,3,8775,5.6279319205563905,0.0,0.6113609496454346,3
1486,4822,3363,40110,3,8777,5.6279319205563905,0.0,0.609219469918737,3
1420,5450,3885,39020,3,8783,5.6279319205563905,0.0,0.608319702393238,3
1350,6225,4481,37717,3,8785,5.6279319205563905,0.0,0.6105001138483479,3
1281,7386,5159,35942,3,8790,5.6279319205563905,0.0,0.6088165467205743,3
1142,9371,6080,33170,3,8795,5.6279319205563905,0.0,0.61224663844573,3
943,12294,7237,29283,3,8801,5.6279319205563905,0.0,0.6095937766086479,3
745,15864,8870,24268,3,8811,5.6279319205563905,0.0,0.6108235786264862,3
513,19549,10953,18723,3,8820,5.6279319205563905,0.0,0.6099185248375526,3
329,22017,13426,13955,3,8831,5.6279319205563905,0.0,0.6077396689177675,3
189,22850,15839,10839,3,8841,5.6279319205563905,0.0,0.6090683528156429,3
87,22026,17781,9804,3,8860,5.6279319205563905,0.0,0.6100266572079893,3
56,20077,19424,10128,3,8873,5.6279319205563905,0.0,0.6105458726943602,3
32,17727,20477,11438,3,8884,5.6279319205563905,0.0,0.6088443518329852,3
47,15496,21083,13029,3,8903,5.6279319205563905,0.0,0.6102973293403465,3
47,13753,21005,14837,3,8916,5.6279319205563905,0.0,0.6095148452928112,3
41,12453,20786,16336,3,8942,5.6279319205563905,0.0,0.6091139763288922,3
39,11500,20355,17703,3,8961,5.6279319205563905,0.0,0.6094892687951299,3
46,11006,19834,18684,3,8988,5.6279319205563905,0.0,0.6078184110117955,3
52,10882,19346,19273,3,9005,5.6279319205563905,0.0,0.608604375843848,3
46,11332,19017,19140,3,9023,5.6279319205563905,0.0,0.6073091854171719,3
57,12288,18760,18409,3,9044,5.6279319205563905,0.0,0.6090637270738857,3
54,13485,18742,17218,3,9059,5.6279319205563905,0.0,0.6061470805917268,3
54,14896,18955,15576,3,9077,5.6279319205563905,0.0,0.6062921852501444,3
52,16256,19455,13703,3,9092,5.6279319205563905,0.0,0.6079312884927466,3
38,17728,19953,11735,3,9104,5.6279319205563905,0.0,0.6072290315952285,3
38,18458,20695,10249,3,9118,5.6279319205563905,0.0,0.6093610107810208,3
32,18347,21417,9618,3,9144,5.6279319205563905,0.0,0.6104011350073968,3
23,17651,21996,9732,3,9156,5.6279319205563905,0.0,0.6108523875595949,3
27,16497,22368,10483,3,9183,5.6279319205563905,0.0,0.6105467489506214,3
28,15106,22499,11720,3,9205,5.6279319205563905,0.0,0.6099850326634295,3
31,13710,22233,13352,3,9232,5.6279319205563905,0.0,0.6101471462974948,3
47,12265,21969,15027,3,9250,5.6279319205563905,0.0,0.6134848454061101,3
38,11139,21225,16873,3,9283,5.6279319205563905,0.0,0.6116365830490784,3
48,10035,20527,18645,3,9303,5.6279319205563905,0.0,0.6122862485816288,3
56,9033,19640,20506,3,9323,5.6279319205563905,0.0,0.6117575262376922,3
62,8124,18798,22235,3,9339,5.6279319205563905,0.0,0.6087772456798235,3
78,7431,17636,24050,3,9363,5.6279319205563905,0.0,0.6090943331250205,3
73,6676,16733,25699,3,9377,5.6279319205563905,0.0,0.6107953582580035,3
86,6062,15779,27243,3,9388,5.6279319205563905,0.0,0.6098308798392793,3
102,5536,14818,28701,3,9401,5.6279319205563905,0.0,0.6075232834992924,3
130,5066,13942,30007,3,9413,5.6279319205563905,0.0,0.6109312689570936,3
126,4653,13031,31323,3,9425,5.6279319205563905,0.0,0.6093938539900395,3
151,4274,12203,32496,3,9434,5.6279319205563905,0.0,0.6104327045331926,3
170,3955,11396,33595,3,9442,5.6279319205563905,0.0,0.6110916185371329,3
209,3610,10654,34632,3,9453,5.6279319205563905,0.0,0.6070663648404702,3
196,3349,9953,35598,3,9462,5.6279319205563905,0.0,0.6094898233604458,3
58557,0,1,0,4,0,3.54,0.0,0.01700949548269635,4
58556,1,1,0,4,0,3.54,0.0,0.07565216836627844,4
58555,2,1,0,4,0,3.54,0.0,0.13498662669553374,4
58552,4,2,0,4,0,3.54,0.0,0.19130618390101772,4
58549,5,4,0,4,0,3.54,0.0,0.24513815476440115,4
58548,6,4,0,4,0,3.54,0.0,0.2989919137615392,4
58548,5,5,0,4,0,3.54,0.0,0.3463560134785856,4
58543,9,5,1,4,0,3.54,0.0,0.39218946077224953,4
58534,14,8,2,4,0,3.54,0.0,0.44032243988617203,4
58527,18,11,2,4,0,3.54,0.0,0.4755835435923603,4
58511,27,16,4,4,0,3.54,0.0,0.5087493419590539,4
58495,33,26,4,4,0,3.54,0.0,0.5366451807431181,4
58480,38,34,6,4,0,3.54,0.0,0.5595508741886508,4
58452,54,44,8,4,0,3.54,0.0,0.575577340950132,4
58410,78,57,13,4,0,3.54,0.0,0.5864193418857002,4
58367,107,67,17,4,0,3.54,0.0,0.5953400808273489,4
58325,123,87,23,4,0,3.54,0.0,0.6017741924768766,4
58264,156,105,33,4,0,3.54,0.0,0.605653158387149,4
58199,185,136,38,4,0,3.54,0.0,0.6107555378238998,4
58120,221,170,47,4,0,3.54,0.0,0.6111604199702197,4
58017,261,219,61,4,0,3.54,0.0,0.6114858868901825,4
57873,327,282,76,4,0,3.54,0.0,0.61008505502391,4
57727,382,356,92,4,1,3.54,0.0,0.611772393225825,4
57538,467,438,114,4,1,3.54,0.0,0.611616201275204,4
57321,574,527,135,4,1,3.54,0.0,0.6108552721801918,4
57048,695,631,181,4,3,3.54,0.0,0.6117374160529518,4
56724,881,728,222,4,3,3.54,0.0,0.6103682535228735,4
56362,1014,903,276,4,3,3.54,0.0,0.6115230035746235,4
55877,1254,1088,334,4,5,3.54,0.0,0.6115751302386988,4
55276,1557,1297,423,4,5,3.54,0.0,0.6103986282214847,4
54520,1890,1621,522,4,5,3.54,0.0,0.6136148639807001,4
53481,2455,1993,621,4,8,3.54,0.0,0.6134194408904403,4
52242,3084,2483,741,4,8,3.54,0.0,0.6129793872486716,4
50704,3869,3049,927,4,9,3.54,0.0,0.6146217340916937,4
48808,4802,3779,1160,4,9,3.54,0.0,0.6126374982116255,4
46376,6049,4676,1446,4,11,3.54,0.0,0.611694293728568,4
43550,7385,5824,1782,4,17,3.54,0.0,0.6105675027094073,4
40383,8796,7194,2168,4,17,3.54,0.0,0.6094723252057367,4
36718,10399,8732,2685,4,24,3.54,0.0,0.6115278989786728,4
32820,11815,10600,3293,4,30,3.54,0.0,0.6106307834744458,4
28565,13352,12537,4072,4,32,3.54,0.0,0.609056502845879,4
24308,14564,14726,4919,4,41,3.54,0.0,0.6124141695198098,4
20039,15420,17124,5923,4,52,3.54,0.0,0.6119853901128525,4
16065,15879,19465,7087,4,62,3.54,0.0,0.6114961975751505,4
12405,15974,21707,8404,4,68,3.54,0.0,0.6104776067257786,4
9286,15625,23702,9867,4,78,3.54,0.0,0.6111761388876615,4
