susceptible_status,exposed_status,infected_status,recovered_status,happiness_happiness,dead,R₀,active_countermeasures
18537,576,1622,37438,-0.0057586853007408935,385,0.9901426544058661,0.028781285362231134
18624,585,1570,37393,-0.005775974695729905,386,3.761463831966914,0.02801231148674262
18198,1317,1593,37063,-0.005793264685152395,387,3.68321420615792,0.028234041846925358
17777,1950,1729,36714,-0.005810555269039024,388,3.601488360779582,0.03034509664752085
17406,2475,1902,36385,-0.005810755054325403,390,3.5179255852611258,0.03199814204552352
17010,2964,2145,36048,-0.005793663073564048,391,3.4289862974443337,0.03518271595309046
16577,3438,2450,35699,-0.0057423836049790246,394,3.334423746983518,0.03877125122019022
16092,3990,2758,35324,-0.0057423836049790246,394,3.2345516431912706,0.042599851635502624
15581,4476,3132,34970,-0.0057256830413177666,399,3.1282971554342973,0.047338847417162655
15070,4896,3571,34616,-0.00572627379498908,405,2.9982941460772743,0.060797447645025204
14553,5403,4009,34186,-0.005726470739970078,407,2.8624794663437965,0.06762688623016691
14049,5753,4468,33874,-0.005709961474958723,414,2.716503068315066,0.07795887786890617
13583,5938,5043,33575,-0.005693252377921877,419,2.5646935005326688,0.0879289301990941
13146,6117,5537,33334,-0.0057109436818385114,424,2.4114830566153174,0.09729540629050987
12794,6231,5974,33130,-0.005728894555968157,429,2.2629104639384607,0.10451942566985042
12395,6384,6431,32914,-0.005712420919785022,434,2.1205967085545856,0.11180185835188136
12101,6380,6827,32809,-0.005698108464995209,441,1.987520564462517,0.11770434416194282
11842,6271,7202,32794,-0.0056972680456598875,449,1.8653344432194328,0.12248982687281285
11586,6219,7525,32772,-0.005725516426461418,456,1.7536947746037013,0.12753944447236285
11405,6066,7747,32878,-0.005722429073380589,462,1.6558065729841283,0.1281771263530897
11266,5855,7958,33011,-0.0057353867656764965,468,1.567221081613292,0.1330498901111749
11139,5601,8162,33180,-0.005692906130086838,476,1.4887163076364593,0.13600468949854955
11017,5301,8314,33444,-0.00574057615104944,482,1.4200620455159751,0.1376619554428727
10930,5055,8426,33662,-0.0058010800181174755,485,1.361415584127742,0.1363674427904255
10879,4795,8463,33930,-0.005820690448307118,491,1.310824157486927,0.13621244988851858
10835,4537,8493,34196,-0.005798716952273827,497,1.2664194306792902,0.13840830177960126
10779,4342,8413,34523,-0.005806559197887666,501,1.2302511244308962,0.13084574466965565
10769,4068,8405,34809,-0.005790077192402391,507,1.1983552586440882,0.13276052656303894
10763,3855,8357,35072,-0.005786451080194565,511,1.1713411236943772,0.1296542027569198
10773,3636,8279,35353,-0.005749676229615016,517,1.1472218624176411,0.13300491794340824
10785,3441,8174,35635,-0.005758496343269534,523,1.1272550974303295,0.12699738242683073
10784,3310,8030,35905,-0.005707863162173074,529,1.109699561336151,0.12790443796150763
10809,3158,7848,36206,-0.005746740649193838,537,1.0950920911959843,0.12203445006072175
10848,2960,7738,36470,-0.005758797336983787,542,1.0819921245914006,0.12465225932324224
10898,2804,7538,36772,-0.005732488708784573,546,1.0713283169763932,0.11592087542681154
10936,2727,7325,37022,-0.0057583170439691345,548,1.0618846369661536,0.11611798155100925
10948,2626,7163,37270,-0.00577867665874924,551,1.0540536275207566,0.10893856846051989
11008,2506,6949,37542,-0.00580984397896733,553,1.0469417665009295,0.11102979323883774
11055,2396,6775,37773,-0.005745574397061823,559,1.0410980974991166,0.10262535500575846
11111,2308,6587,37985,-0.005742270352296046,567,1.0355614303640959,0.10835368450100438
11147,2229,6354,38255,-0.005743435139504504,573,1.0311736713661723,0.09630424161093318
11167,2239,6105,38470,-0.005708766664941964,577,1.0270423691627901,0.10033844605794429
11248,2114,5938,38678,-0.005691814136396564,580,1.0236919477221185,0.09044835728372347
11316,2038,5772,38848,-0.005726705074688653,584,1.0205287879122715,0.09388474171739328
11417,1963,5598,38993,-0.005675251418812855,587,1.0178701219917885,0.08708717581985546
11494,1894,5437,39140,-0.005675838868282585,593,1.015449949459025,0.08683752921772468
11575,1803,5321,39261,-0.005659075224292615,598,1.0133424218225218,0.0828106806222342
11671,1730,5156,39399,-0.005624956863827731,602,1.0114304782580377,0.08190853455656802
11753,1715,4989,39493,-0.005625539257981018,608,1.0097789025958708,0.07706667309430987
11852,1650,4805,39638,-0.005643282422987316,613,1.0082502694904916,0.07728604243686762
11926,1627,4670,39719,-0.005660833247040143,616,1.0069180846235026,0.07299535317453318
12019,1569,4522,39831,-0.0056781898828118255,617,1.0057638207698059,0.0682266272680332
12114,1537,4377,39910,-0.005661224067106217,620,1.004720262735467,0.06619956224937777
12196,1446,4265,40028,-0.005713299387244326,623,1.0037585439803338,0.06533298844021557
12283,1406,4149,40093,-0.0057482177072724445,627,1.0029048032996362,0.062051673630430036
12375,1369,4022,40163,-0.005748416164615305,629,1.0021536693041735,0.058205768660096094
12471,1298,3902,40256,-0.005714088421634126,631,1.001474712573335,0.055864341364418854
12564,1277,3796,40289,-0.0057314504712909576,632,1.000851443083278,0.05431678450102386
12685,1236,3728,40276,-0.005748813120414329,633,1.00027340770575,0.05326806518652542
12824,1183,3608,40308,-0.005749011618873332,635,0.9997419709023004,0.051729359787032504
12935,1174,3513,40298,-0.005766574585635359,638,0.99924902490102,0.050600233384400194
13035,1127,3433,40319,-0.00576717201367545,644,0.9987911961808338,0.04950021489678391
13161,1089,3322,40337,-0.005819475383791811,649,0.998364446121995,0.048542888824288755
13244,1057,3208,40400,-0.005819475383791811,649,0.9979722533686259,0.046888072162696234
13364,1042,3058,40445,-0.005819475383791811,649,0.9976126448023883,0.04510751849067244
13458,1013,2968,40468,-0.005854214516379712,651,0.997281493327217,0.04350018735504396
13584,997,2839,40486,-0.005837046247366422,652,0.9969923651537609,0.03970726339547566
13684,985,2750,40487,-0.005837046247366422,652,0.996724867825068,0.03825562921997538
13815,945,2683,40461,-0.005837247858524454,654,0.9964713448101928,0.03769933052514589
13950,908,2630,40414,-0.005802908362405444,656,0.9962342819521511,0.03663270386523985
14039,878,2559,40425,-0.005820279442496675,657,0.9960089668040042,0.036141315050592114
14178,845,2510,40367,-0.005837651122625216,658,0.9957978657883535,0.03513100047581954
14286,819,2428,40362,-0.005855427929873046,663,0.9956000285677371,0.03412242156654307
14382,797,2362,40353,-0.005872802017480223,664,0.9954132362494734,0.03335560095885885
14534,770,2309,40280,-0.005855630214360977,665,0.9952361134348773,0.03272031857345136
14668,741,2226,40257,-0.0058384578180059425,666,0.9950690710068125,0.03190198801885256
14802,711,2162,40217,-0.0058384578180059425,666,0.9949113771239547,0.031109030164670627
14945,664,2128,40154,-0.005855832512825828,667,0.9947607618918533,0.03066659885816605
15069,642,2059,40119,-0.00585603482526905,669,0.9946182351267118,0.029937805834275532
15184,628,1990,40087,-0.00585603482526905,669,0.9944834645988047,0.029182257769348685
15319,609,1947,40013,-0.005838861249309011,670,0.9943540243208914,0.028870592163892195
15439,590,1866,39992,-0.00585623715169209,671,0.9942319264700902,0.028042528429477624
15562,570,1811,39943,-0.005873613654424213,672,0.9941158811820668,0.027421385707796165
15703,572,1741,39869,-0.005856439492096398,673,0.9940059312131558,0.026713591585210656
15836,548,1707,39793,-0.0058392647363692905,674,0.9938994265373446,0.02658674603832526
15944,534,1655,39750,-0.005856641846483423,675,0.9938031470402281,0.02469068110258358
16067,526,1598,39692,-0.005856641846483423,675,0.9937112657315138,0.024159283809554247
16201,539,1532,39611,-0.005856641846483423,675,0.9936235558252066,0.023633421224045877
16290,517,1519,39557,-0.005856641846483423,675,0.9935389575916173,0.0233467449296006
16430,527,1476,39449,-0.005839466500811997,676,0.9934575789276422,0.022995094422101153
16527,509,1426,39419,-0.005856844214854616,677,0.9933797977584131,0.02249584777581167
16671,484,1394,39330,-0.005857046597211424,679,0.9933050162873743,0.02212601947930161
16817,476,1355,39228,-0.005840071877807727,682,0.9932329230215995,0.021813286079790495
16951,457,1301,39167,-0.005840071877807727,682,0.9931641551417092,0.021271115776900863
17056,444,1271,39105,-0.005840071877807727,682,0.9930980038580148,0.02090646024981129
17175,431,1264,39005,-0.005857451403887689,683,0.9930343004895494,0.020562714375128677
17315,444,1222,38892,-0.0058230953985450905,685,0.992972220812518,0.020459304292778098
17422,434,1191,38825,-0.005805916505391208,686,0.992912602702967,0.020058438895210466
17557,425,1158,38731,-0.005823296642532529,687,0.992855410739104,0.0196360333679456
17670,415,1115,38671,-0.005823296642532529,687,0.9928005917448119,0.01919828679683417
17769,422,1068,38610,-0.005823497900430282,689,0.9927478320951851,0.01883875067636515
17898,414,1034,38523,-0.005823497900430282,689,0.992699551320323,0.01757049673696934
18028,415,1006,38420,-0.005823497900430282,689,0.992652813718059,0.017313100111138766
18150,401,990,38328,-0.005823497900430282,689,0.9926075281500819,0.017070768169230772
18289,376,975,38228,-0.005840879242413769,690,0.9925632555660678,0.016978755919715843
18419,390,933,38125,-0.005858261185131422,691,0.9925203081298418,0.016755034805967288
18533,361,927,38046,-0.005858261185131422,691,0.9924786897167881,0.01651322414151904
18668,354,906,37939,-0.005858261185131422,691,0.9924383266101693,0.016284049732185717
18788,347,870,37861,-0.005841081118446065,692,0.9924019448810881,0.014920777606016603
18906,336,841,37781,-0.005806719203649938,694,0.9923666032688916,0.014713748210787303
19047,322,818,37674,-0.005858868668014725,697,0.9923324228474474,0.014442818487362386
19155,301,795,37609,-0.005841686830279986,698,0.9922992232787015,0.014233940806361903
19289,297,777,37496,-0.005859071190307472,699,0.9922665294767736,0.014219498484863296
19398,286,754,37420,-0.005876456151266895,700,0.992234648097779,0.014066165616378084
19536,288,740,37294,-0.005876456151266895,700,0.9922034888651192,0.013943686565541962
19648,300,697,37212,-0.005893841713189415,701,0.9921731832931828,0.013753449094372145
19759,296,690,37111,-0.005911227876106194,702,0.9921436038784291,0.013611099830578403
19919,297,668,36972,-0.005911227876106194,702,0.9921146762454018,0.013494859436674994
20046,277,671,36862,-0.005911227876106194,702,0.9920862976940972,0.01341980899742791
20184,282,667,36723,-0.005911227876106194,702,0.992058652235331,0.013250965499518926
20310,259,665,36620,-0.0059114322259480765,704,0.9920334034265841,0.012264727530731306
20415,259,637,36541,-0.005911636589919104,706,0.9920086468011443,0.012174969863865962
20534,254,611,36452,-0.005894452991305249,707,0.9919844141261844,0.012064179200685735
20667,238,588,36357,-0.005911840968020743,708,0.9919625407406333,0.011022591132839134
20789,238,578,36243,-0.00591204536025446,710,0.9919409429678818,0.01100500606398731
20921,235,578,36114,-0.00591204536025446,710,0.9919197909428525,0.010897808631829991
21055,234,556,36003,-0.00591204536025446,710,0.9918989899484008,0.010835031037747394
21188,225,536,35899,-0.00591204536025446,710,0.9918785028074896,0.010788440943820036
21323,219,518,35788,-0.00591204536025446,710,0.9918583075577763,0.010750715747028817
21448,216,500,35684,-0.00591204536025446,710,0.9918384071636258,0.010708880813169976
21586,210,481,35571,-0.00591204536025446,710,0.9918188646707324,0.010630122249314006
21726,200,479,35443,-0.00591204536025446,710,0.9917997097758446,0.0105312369831739
21871,192,463,35322,-0.00591204536025446,710,0.9917809010602089,0.010450971533415298
22007,187,452,35201,-0.005929434542845783,711,0.9917623556990166,0.010413470802309858
22122,183,442,35100,-0.005929434542845783,711,0.9917440719260577,0.010374621291865347
22266,174,444,34963,-0.005929434542845783,711,0.9917260839850526,0.010313760995952324
22404,168,439,34836,-0.005929434542845783,711,0.9917084141371646,0.010236957205466066
22541,166,429,34711,-0.005929434542845783,711,0.991690997126694,0.01019484098833003
22670,164,417,34595,-0.005946824326660443,712,0.9916737223001575,0.010215763388227201
22824,161,404,34457,-0.005946824326660443,712,0.9916566737099307,0.010186032787602954
22952,160,403,34331,-0.005946824326660443,712,0.991639867354577,0.010144638170407031
23080,155,406,34205,-0.005946824326660443,712,0.9916233302827827,0.010084396001963829
23219,149,399,34079,-0.005946824326660443,712,0.991606989573416,0.010066164316667367
23340,150,393,33963,-0.005946824326660443,712,0.9915907860621384,0.010083146490593378
23447,153,379,33867,-0.005946824326660443,712,0.991574855706677,0.010014140707226237
23581,153,369,33743,-0.005946824326660443,712,0.9915592267172785,0.009924077064497414
23700,138,367,33641,-0.005946824326660443,712,0.9915438617895992,0.009854197281878462
23816,139,366,33525,-0.005946824326660443,712,0.9915287214691747,0.00980678486018784
23949,134,361,33401,-0.005964214711729622,713,0.9915137890245801,0.009767930192434679
24065,135,347,33298,-0.005964214711729622,713,0.9914990547013576,0.009733406031651074
24192,131,346,33176,-0.005964214711729622,713,0.9914845023636545,0.009707676237531031
24290,136,332,33087,-0.005964214711729622,713,0.9914701198362376,0.009688450331245522
24408,138,325,32974,-0.005964214711729622,713,0.9914559018826293,0.009671288868978865
24526,134,322,32863,-0.005964214711729622,713,0.9914418614232103,0.009643822558711587
24671,136,317,32721,-0.005964214711729622,713,0.9914279450261443,0.009651688325944886
24777,146,305,32616,-0.0059816056980845035,714,0.9914141594444116,0.009654140376773545
24914,133,308,32488,-0.005998997285756271,715,4.070315909922038,0.009628426588396233
24873,344,341,32285,-0.005998997285756271,715,4.040792407254885,0.009584569742361455
24841,553,403,32046,-0.005998997285756271,715,4.0113097890416975,0.009663921459577786
24781,746,497,31817,-0.005999204716377656,717,3.9815182494002728,0.009860471689953399
24640,1025,592,31584,-0.005999204716377656,717,3.951867035488177,0.009911760998964347
24501,1226,794,31319,-0.006016597510373444,718,3.920051486651711,0.010741720831915127
24259,1552,1011,31018,-0.006016597510373444,718,3.875111415312581,0.015337638790260552
23981,1879,1289,30690,-0.005999412161344421,719,3.819505252661561,0.019273488835090856
23548,2341,1632,30317,-0.006016805560358242,720,3.756386351934619,0.022307398322575916
23069,2860,2017,29892,-0.006016805560358242,720,3.685352568647306,0.025677463033186444
22411,3510,2487,29429,-0.006034199560834759,721,3.6046758544743223,0.029931785218537305
21722,4142,3112,28860,-0.006051594162805173,722,3.5109323377982036,0.035852825318940205
20946,4754,3799,28337,-0.006051594162805173,722,3.4050714335212544,0.04199275906366007
20067,5452,4551,27765,-0.006034408230310366,723,3.283270099160914,0.05043384335127099
19174,6005,5400,27254,-0.006000034582331886,725,3.149699175595896,0.058244741260041887
18197,6591,6277,26763,-0.005983260704157156,730,3.0059828357900207,0.06654461020767946
17257,6985,7202,26380,-0.005949086884338683,734,2.8467969770046206,0.0789619117580525
16332,7270,8081,26133,-0.005902151428911915,742,2.682569235288378,0.08844679507243405
15476,7339,8985,26010,-0.005996980532330244,748,2.5173012054526613,0.09764329067907143
14698,7276,9889,25942,-0.0060200916528321494,753,2.353813943886012,0.10704323481378694
14027,7066,10645,26060,-0.006030987316874499,760,2.1979391898257616,0.11429326907752949
13452,6821,11309,26212,-0.006167159945710271,764,2.051102056386957,0.12156003768698409
13019,6361,11869,26537,-0.006323605886325735,772,1.915773676219577,0.12753568740425597
12611,5917,12395,26856,-0.006625180918140973,779,1.789707320272682,0.13617405547940237
12291,5512,12613,27358,-0.0070285640235756746,784,1.681652707149311,0.13511769916839927
12013,5084,12807,27861,-0.007183339655516414,793,1.586213963620859,0.13798651048704577
11794,4637,12885,28436,-0.007295007280987243,806,1.5068480316754065,0.1331165265963518
11616,4237,12849,29038,-0.006847900959487297,818,1.4395382580579565,0.13023126623750428
11458,3906,12749,29616,-0.007017973713425887,829,1.3809760575529355,0.13027189445012924
11360,3543,12609,30210,-0.006721279269587441,836,1.3321549872775742,0.12486971857286
11271,3174,12449,30824,-0.006902126109717895,840,1.2872278878301793,0.13130628258517169
11207,2882,12220,31402,-0.006790483921565227,847,1.2515507129594374,0.12003306665196242
11164,2631,11918,31997,-0.006844635930087889,848,1.2185266632213425,0.12626251086999143
11106,2362,11579,32654,-0.006687340459517007,857,1.1921346353904285,0.11548773985008305
11105,2126,11226,33234,-0.006640587389149753,867,1.168306293839994,0.11788351612483139
11077,2014,10808,33786,-0.006560836292631527,873,1.1485841257176321,0.11060836775655172
11064,1845,10424,34348,-0.006488798640879744,877,1.1309540467923438,0.11117177615040566
11046,1720,10042,34869,-0.006467205506404691,881,1.116147066440894,0.10504828125483881
11087,1555,9638,35390,-0.00640020826782744,888,1.103020512158174,0.10405754690197613
11112,1463,9217,35874,-0.00641282786801598,892,1.0923258737602624,0.09462564090086767
11122,1395,8867,36273,-0.006386813572551317,901,1.0824952950286812,0.09607129038167789
11199,1274,8530,36650,-0.006377986289244344,905,1.0742760826617843,0.08886086978097871
11247,1195,8130,37079,-0.006337743568966132,907,1.066682138213444,0.09010794294766086
11290,1120,7813,37427,-0.006315167873421066,908,1.0603513167196086,0.08255927183737974
11354,1067,7482,37744,-0.006263771545457619,911,1.0544544505493774,0.08382026726995877
11438,989,7157,38059,-0.006263727893210546,915,1.0494738997166544,0.07727241160651237
11486,949,6857,38346,-0.006315278115132378,920,1.0449265192628807,0.07646010225390239
11552,887,6572,38624,-0.006332957404354992,923,1.0409953573819246,0.07157129076651081
11614,862,6263,38891,-0.006420267221933021,928,1.037533653838717,0.06788271954408778
11682,813,6022,39110,-0.006368542523469902,931,1.0345682996394532,0.06238431005799373
11752,777,5718,39376,-0.006438401332801138,935,1.0317618205698011,0.06297029710255202
11845,734,5444,39595,-0.00642160435974869,940,1.029324575794856,0.05836059687272597
11959,647,5204,39807,-0.006404359824357395,941,1.0271023600259839,0.05650959289337707
12027,638,4971,39977,-0.006404804471213095,945,1.0250834040723178,0.05441583641180888
12136,635,4731,40110,-0.00642227313754079,946,1.0232520058397314,0.0522012695464585
12230,584,4546,40250,-0.006422496094428051,948,1.0215654551493552,0.05072026928255664
12320,557,4328,40399,-0.006423165057982084,954,1.0200338818809498,0.04852055074632909
12426,539,4116,40521,-0.006458109093434256,956,1.0186371938140433,0.04650374774872022
12543,497,3908,40651,-0.0064410840465980316,959,1.0173472904093048,0.04504294006998606
12689,463,3713,40732,-0.00647603173776412,961,1.0161705903596239,0.04302803064103579
12788,452,3538,40819,-0.00647603173776412,961,1.0150894883843185,0.04130980464901491
12896,431,3373,40895,-0.006510981856063894,963,1.0140934476007637,0.03969952548642874
13004,432,3210,40948,-0.006493731985970761,964,1.0131721772625717,0.03823738111115606
13122,411,3078,40982,-0.006511207959300609,965,1.0123620907353033,0.03495944805225274
13232,380,2958,41020,-0.00652891126931759,968,1.0115864826626804,0.03468405891934316
13360,346,2826,41057,-0.006511660212887878,969,1.0108732887589678,0.0330389121218687
13476,334,2719,41058,-0.006511886363241704,971,1.0101978430198972,0.032359334787639256
13608,321,2618,41040,-0.006511886363241704,971,1.0095607129696524,0.03154445995135335
13724,324,2472,41066,-0.006494634112457889,972,1.00896883325208,0.030258596324712356
13878,315,2357,41034,-0.006494859683245346,974,1.0084084565102334,0.02954197205488913
14007,324,2245,41007,-0.006477606237952173,975,1.007885077263232,0.028431457396247684
14131,304,2168,40978,-0.006512564908563588,977,1.0073889517273398,0.027739636155337616
14278,290,2070,40941,-0.006478056235780406,979,1.006923311994794,0.026777907020904428
14403,272,2021,40883,-0.006478056235780406,979,1.006476829996248,0.026382660715773998
14509,259,1935,40874,-0.006478281258141272,981,1.006053989052639,0.025662760598094407
