susceptible_status,exposed_status,infected_status,recovered_status,dead,R₀,active_countermeasures,happiness
417,1791,11172,44860,318,4.698076848539361,0.0,-0.9395584636681411
432,1852,10500,45452,322,4.698076848539361,0.0,-0.922006941393702
467,1944,9898,45922,327,4.698076848539361,0.0,-0.9063289866272211
514,2147,9318,46244,335,4.698076848539361,0.0,-0.8938139966056851
550,2451,8889,46325,343,4.698076848539361,0.0,-0.8838104355043639
574,2754,8548,46334,348,4.698076848539361,0.0,-0.8785396242946014
605,3324,8345,45931,353,4.698076848539361,0.0,-0.8775926698830705
616,4031,8235,45316,360,4.698076848539361,0.0,-0.8824092656233102
625,5065,8302,44201,365,4.698076848539361,0.0,-0.8935099387397493
669,6378,8618,42524,369,5.257981304441065,0.0,-0.912205723963524
645,7770,9957,39809,377,5.257981304441065,0.0,-0.9481914672049225
563,10119,11737,35757,382,5.257981304441065,0.0,-0.9986987246627885
500,12754,14034,30883,387,5.257981304441065,0.0,-1.0570283546370103
425,15298,16804,25636,395,5.257981304441065,0.0,-1.1182342367845934
315,17363,20192,20286,402,5.257981304441065,0.0,-1.177860838033777
224,18581,23733,15611,409,5.257981304441065,0.0,-1.2275687601757124
135,18591,26877,12536,419,5.257981304441065,0.0,-1.2617923132578557
81,17024,29625,11391,437,5.257981304441065,0.0,-1.2813798272542993
59,14439,31737,11868,455,5.257981304441065,0.0,-1.289659673718535
51,11878,32853,13305,471,5.257981304441065,0.0,-1.2904141021952549
41,9492,33147,15391,487,5.257981304441065,0.0,-1.286152449378914
58,7480,32880,17632,508,5.257981304441065,0.0,-1.278603639303278
52,5919,32102,19956,529,5.257981304441065,0.0,-1.2683655337887692
68,4719,30967,22244,560,5.257981304441065,0.0,-1.255498554618447
78,3801,29531,24567,581,5.257981304441065,0.0,-1.2407230782928265
84,3107,28056,26713,598,5.257981304441065,0.0,-1.2240090370938834
102,2541,26596,28708,611,5.257981304441065,0.0,-1.2062280903651916
109,2206,25043,30579,621,5.257981304441065,0.0,-1.1864507130774213
147,1904,23501,32374,632,5.257981304441065,0.0,-1.1655885475848533
154,1680,22124,33949,651,5.257981304441065,0.0,-1.1458309912200624
156,1493,20678,35564,667,5.257981304441065,0.0,-1.1237922631283763
171,1385,19350,36963,689,5.257981304441065,0.0,-1.1015103944945719
187,1273,18167,38228,703,5.257981304441065,0.0,-1.0796769620981652
207,1179,16999,39456,717,5.257981304441065,0.0,-1.0579392342201848
235,1114,15891,40590,728,5.257981304441065,0.0,-1.0363992031982532
269,1096,14908,41547,738,5.257981304441065,0.0,-1.0151068263747562
289,1071,13946,42505,747,5.257981304441065,0.0,-0.9946776325196423
332,1086,13088,43294,758,5.257981304441065,0.0,-0.9761291408289494
341,1207,12277,43966,767,5.257981304441065,0.0,-0.959035598107873
380,1299,11587,44518,774,5.257981304441065,0.0,-0.9429325366126425
405,1428,11027,44918,780,5.257981304441065,0.0,-0.9293410448295537
432,1641,10589,45113,783,5.257981304441065,0.0,-0.9197175221576233
453,1976,10185,45157,787,5.257981304441065,0.0,-0.911975823378034
460,2333,9907,45068,790,5.257981304441065,0.0,-0.9058716662625423
517,2806,9793,44645,797,5.257981304441065,0.0,-0.9051945752600826
536,3378,9818,44026,800,5.257981304441065,0.0,-0.9092627700070427
558,4058,10091,43040,811,5.257981304441065,0.0,-0.9180585846350267
530,5186,10516,41506,820,5.257981304441065,0.0,-0.9352047940422155
501,6673,11275,39287,822,5.257981304441065,0.0,-0.9612589190095859
492,8231,12457,36544,834,5.257981304441065,0.0,-0.9970074501819177
466,10421,14101,32732,838,5.257981304441065,0.0,-1.0451368506542527
423,13030,16205,28058,842,5.257981304441065,0.0,-1.1024914870332678
347,15333,18904,23121,853,5.257981304441065,0.0,-1.1616287530768823
265,17188,22071,18172,862,5.257981304441065,0.0,-1.215081874923856
178,17799,25254,14451,876,5.257981304441065,0.0,-1.253044674347932
109,17169,28146,12240,894,5.257981304441065,0.0,-1.2754916402436538
65,15281,30530,11769,913,5.257981304441065,0.0,-1.286052693710303
34,12821,32096,12675,932,5.257981304441065,0.0,-1.288920745842718
43,10431,32665,14473,946,5.257981304441065,0.0,-1.2860935029816472
49,8312,32634,16591,972,5.257981304441065,0.0,-1.278393370033431
56,6585,32064,18856,997,5.257981304441065,0.0,-1.2685163118866636
76,5275,31104,21097,1006,5.257981304441065,0.0,-1.256009548434525
75,4292,29857,23307,1027,5.257981304441065,0.0,-1.2423646672929745
82,3559,28501,25367,1049,5.257981304441065,0.0,-1.2273001557056977
112,2958,27067,27347,1074,5.257981304441065,0.0,-1.2103011883680024
121,2542,25478,29326,1091,5.257981304441065,0.0,-1.1910025849943717
134,2111,24171,31032,1110,5.257981304441065,0.0,-1.1729880782568263
143,1796,22768,32720,1131,5.257981304441065,0.0,-1.153650040389496
155,1611,21380,34265,1147,5.257981304441065,0.0,-1.1339546733238708
164,1457,20014,35761,1162,5.257981304441065,0.0,-1.111830508660572
151,1341,18769,37127,1170,5.257981304441065,0.0,-1.0898230031001321
197,1229,17562,38394,1176,5.257981304441065,0.0,-1.0666283645433825
272,1120,16475,39506,1185,5.257981304441065,0.0,-1.0448841327853966
294,1066,15458,40546,1194,5.257981304441065,0.0,-1.0236138766574718
315,1026,14503,41509,1205,5.257981304441065,0.0,-1.0024791968641884
327,1010,13584,42427,1210,5.257981304441065,0.0,-0.9825183409965407
328,993,12718,43305,1214,5.257981304441065,0.0,-0.9636684083394955
341,953,11945,44099,1220,5.257981304441065,0.0,-0.9447731849710779
356,902,11321,44756,1223,5.257981304441065,0.0,-0.9265424748284629
398,879,10536,45515,1230,5.257981304441065,0.0,-0.9072855120795372
408,864,9917,46134,1235,5.257981304441065,0.0,-0.8889071408952895
452,849,9318,46697,1242,5.257981304441065,0.0,-0.8721165493972235
528,821,8784,47175,1250,5.257981304441065,0.0,-0.8571328760118668
540,818,8353,47591,1256,5.257981304441065,0.0,-0.8422470791694554
597,814,7889,47997,1261,5.257981304441065,0.0,-0.8285081485174945
624,845,7429,48398,1262,5.257981304441065,0.0,-0.8151751039738879
676,823,7042,48753,1264,5.257981304441065,0.0,-0.8023837352135825
697,825,6676,49092,1268,5.257981304441065,0.0,-0.7901995744121229
698,827,6384,49376,1273,5.257981304441065,0.0,-0.7800931623203369
741,798,6073,49670,1276,5.257981304441065,0.0,-0.7696800061403707
774,769,5794,49943,1278,5.257981304441065,0.0,-0.7595019998698499
810,769,5546,50151,1282,5.257981304441065,0.0,-0.7487413549808652
867,734,5280,50393,1284,5.257981304441065,0.0,-0.7376262382239587
908,725,5035,50605,1285,5.257981304441065,0.0,-0.7253223400448696
962,704,4854,50749,1289,5.257981304441065,0.0,-0.7151940689680667
1000,724,4626,50915,1293,5.257981304441065,0.0,-0.7063893260054777
1028,724,4460,51052,1294,5.257981304441065,0.0,-0.6981311804070878
1084,694,4310,51171,1299,5.257981304441065,0.0,-0.6904564815458798
1153,691,4138,51276,1300,5.257981304441065,0.0,-0.6836408500890272
1242,686,3979,51346,1305,5.257981304441065,0.0,-0.6771554094835509
1279,681,3836,51455,1307,5.257981304441065,0.0,-0.6713641990786678
1339,658,3745,51507,1309,5.257981304441065,0.0,-0.6659713945950422
1381,662,3642,51561,1312,5.257981304441065,0.0,-0.6607273086078165
1429,687,3529,51600,1313,5.257981304441065,0.0,-0.6568678460050986
1432,743,3416,51652,1315,5.257981304441065,0.0,-0.6519175048066767
1475,752,3327,51687,1317,5.257981304441065,0.0,-0.6479826500342554
1513,750,3279,51694,1322,5.257981304441065,0.0,-0.6437773173771026
1537,768,3200,51728,1325,5.257981304441065,0.0,-0.637944300241444
1534,755,3190,51751,1328,5.257981304441065,0.0,-0.6340952228958238
1540,755,3125,51807,1331,5.257981304441065,0.0,-0.6293283328883963
1582,758,3091,51792,1335,5.257981304441065,0.0,-0.6254098841863541
1654,750,3032,51785,1337,5.257981304441065,0.0,-0.6234010141172952
1696,706,3017,51798,1341,5.257981304441065,0.0,-0.6211430399989067
1705,722,2981,51809,1341,5.257981304441065,0.0,-0.6172315620897584
1728,702,2961,51824,1343,5.257981304441065,0.0,-0.6141206746256478
1732,736,2916,51827,1347,5.257981304441065,0.0,-0.6110227241373694
1787,727,2854,51842,1348,5.257981304441065,0.0,-0.6093948670323769
1829,710,2855,51815,1349,5.257981304441065,0.0,-0.6092233826901994
1817,723,2844,51824,1350,5.257981304441065,0.0,-0.6081480830416554
1851,747,2782,51827,1351,5.257981304441065,0.0,-0.606904732724167
1938,741,2767,51758,1354,5.257981304441065,0.0,-0.6069614084430857
1983,736,2777,51705,1357,5.257981304441065,0.0,-0.6069020996777932
1992,741,2762,51706,1357,5.257981304441065,0.0,-0.6062570965157851
1999,759,2760,51682,1358,5.257981304441065,0.0,-0.6064912379050225
2032,757,2730,51681,1358,5.257981304441065,0.0,-0.6071556531592354
2061,740,2742,51655,1360,5.257981304441065,0.0,-0.6073892491061995
2080,766,2746,51605,1361,5.257981304441065,0.0,-0.6076732439690954
2074,774,2742,51605,1363,5.257981304441065,0.0,-0.608248586216047
2104,738,2757,51594,1365,5.257981304441065,0.0,-0.6091303503452752
2083,802,2724,51582,1367,5.257981304441065,0.0,-0.6095041714438353
2127,789,2726,51547,1369,5.257981304441065,0.0,-0.6096044096922069
2119,790,2730,51547,1372,5.257981304441065,0.0,-0.6097059718759101
2102,782,2748,51550,1376,5.257981304441065,0.0,-0.6103271253065445
2127,810,2725,51519,1377,5.257981304441065,0.0,-0.6107318436633719
2100,843,2716,51521,1378,5.257981304441065,0.0,-0.6107538104903588
2114,849,2738,51477,1380,5.257981304441065,0.0,-0.6113231478079817
2116,842,2758,51461,1381,5.257981304441065,0.0,-0.6120649458379559
2118,825,2785,51446,1384,5.257981304441065,0.0,-0.612814772581846
2147,831,2780,51413,1387,5.257981304441065,0.0,-0.6136470866304038
2165,827,2779,51399,1388,5.257981304441065,0.0,-0.6149384866564191
2156,844,2780,51386,1392,5.257981304441065,0.0,-0.6152566791168778
2168,884,2748,51365,1393,5.257981304441065,0.0,-0.615133269084227
2184,878,2779,51323,1394,5.257981304441065,0.0,-0.6144878473437978
2140,891,2790,51342,1395,5.257981304441065,0.0,-0.6139959841103259
2146,880,2771,51365,1396,5.257981304441065,0.0,-0.6135728479403731
2133,859,2826,51343,1397,5.257981304441065,0.0,-0.6123100910048078
2156,838,2852,51313,1399,5.257981304441065,0.0,-0.6115528286804082
2154,811,2870,51323,1400,5.257981304441065,0.0,-0.6123796677340593
2118,819,2891,51328,1402,5.257981304441065,0.0,-0.6128664069192747
2144,781,2921,51310,1402,5.257981304441065,0.0,-0.6140203339387192
2104,835,2879,51336,1404,5.257981304441065,0.0,-0.614830903495833
2112,811,2888,51340,1407,5.257981304441065,0.0,-0.6157341691122962
2114,822,2885,51326,1411,5.257981304441065,0.0,-0.6173234720719856
2094,835,2890,51326,1413,5.257981304441065,0.0,-0.617488792510628
2085,863,2858,51339,1413,5.257981304441065,0.0,-0.6181092816316742
2132,817,2874,51321,1414,5.257981304441065,0.0,-0.6195281815733162
2143,830,2874,51296,1415,5.257981304441065,0.0,-0.6198869094724593
2144,833,2884,51282,1415,5.257981304441065,0.0,-0.6198295781127093
2177,791,2898,51273,1419,5.257981304441065,0.0,-0.6195865752320069
2183,803,2903,51249,1420,5.257981304441065,0.0,-0.61961880160086
2168,854,2896,51218,1422,5.257981304441065,0.0,-0.6195882697745522
2152,868,2918,51196,1424,5.257981304441065,0.0,-0.6203448450690582
2131,876,2946,51180,1425,5.257981304441065,0.0,-0.6219308342411587
2119,908,2955,51150,1426,5.257981304441065,0.0,-0.6231382259527223
2096,897,2973,51164,1428,5.257981304441065,0.0,-0.6250998983840694
2051,908,2978,51191,1430,5.257981304441065,0.0,-0.6274098124938605
2061,872,3008,51186,1431,5.257981304441065,0.0,-0.6281567252880993
2072,866,2981,51205,1434,4.189785943370949,0.0,-0.6278988875711784
2182,711,3081,51150,1434,4.189785943370949,0.0,-0.6289885333862029
2273,614,3131,51105,1435,4.189785943370949,0.0,-0.6299397266349642
2364,528,3157,51072,1437,4.189785943370949,0.0,-0.6313528587889179
2495,506,3142,50977,1438,4.189785943370949,0.0,-0.6316206070556581
2593,448,3132,50944,1441,4.189785943370949,0.0,-0.6314093634813908
2638,468,3086,50923,1443,4.189785943370949,0.0,-0.6315283736217847
2723,483,3059,50849,1444,4.189785943370949,0.0,-0.6321538258948258
2771,507,2987,50848,1445,4.189785943370949,0.0,-0.6311343263163078
2885,460,3000,50767,1446,4.189785943370949,0.0,-0.6316280956354019
2956,514,2968,50673,1447,4.189785943370949,0.0,-0.6309851900817678
3017,536,2974,50583,1448,4.189785943370949,0.0,-0.6314125210395379
3087,595,2937,50489,1450,4.189785943370949,0.0,-0.6305305294971032
3142,667,2961,50337,1451,4.189785943370949,0.0,-0.6317480311931287
3180,709,3030,50188,1451,4.189785943370949,0.0,-0.6353255434839952
3240,802,3106,49958,1452,4.189785943370949,0.0,-0.637905888489821
3281,913,3236,49675,1453,4.189785943370949,0.0,-0.6393500289702533
3279,1106,3399,49319,1455,4.189785943370949,0.0,-0.6421465473370931
3267,1409,3569,48854,1459,4.189785943370949,0.0,-0.6467318347761122
3260,1769,3899,48170,1460,4.189785943370949,0.0,-0.6527311015287779
3269,2138,4423,47265,1463,4.189785943370949,0.0,-0.6619921002269937
3223,2599,5049,46221,1466,4.189785943370949,0.0,-0.6727985926464032
3162,3202,5767,44958,1469,4.189785943370949,0.0,-0.6871807521808695
3091,3614,6741,43640,1472,4.189785943370949,0.0,-0.707666708576377
2998,3963,7727,42396,1474,4.189785943370949,0.0,-0.7322669494518602
2915,4307,8760,41099,1477,4.189785943370949,0.0,-0.7655036693244389
2788,4649,9874,39762,1485,4.189785943370949,0.0,-0.8078313640646446
2679,5013,11020,38356,1490,4.189785943370949,0.0,-0.8551109517202076
2492,5758,12276,36536,1496,4.189785943370949,0.0,-0.9118428997083088
2295,6630,13799,34332,1502,4.189785943370949,0.0,-0.9730016363010483
2058,7834,15676,31481,1509,4.189785943370949,0.0,-1.0390272812394812
1740,9207,17817,28279,1515,4.189785943370949,0.0,-1.103839613462347
1421,10282,20389,24938,1528,4.189785943370949,0.0,-1.1621032669177858
1090,11102,23035,21794,1537,4.189785943370949,0.0,-1.2094773028870973
776,11234,25857,19132,1559,4.189785943370949,0.0,-1.2450021618508427
536,10682,28247,17524,1569,4.189785943370949,0.0,-1.2663387457607755
360,9560,30134,16921,1583,4.189785943370949,0.0,-1.2771234864957508
266,7945,31419,17322,1606,4.189785943370949,0.0,-1.2801863087972105
174,6427,31816,18517,1624,4.189785943370949,0.0,-1.2771066934182955
157,4814,31633,20319,1635,4.189785943370949,0.0,-1.269203168398835
146,3626,30868,22267,1651,4.189785943370949,0.0,-1.258167779228269
171,2729,29748,24242,1668,4.189785943370949,0.0,-1.2450692527740537
174,2095,28400,26208,1681,4.189785943370949,0.0,-1.229722758987987
197,1611,26944,28108,1698,4.189785943370949,0.0,-1.2136683057050401
226,1238,25468,29916,1710,4.189785943370949,0.0,-1.195397672232575
239,977,23990,31631,1721,4.189785943370949,0.0,-1.174359180044806
254,850,22483,33230,1741,4.189785943370949,0.0,-1.1532961417946637
281,792,21080,34651,1754,4.189785943370949,0.0,-1.131971983661602
323,704,19817,35954,1760,4.189785943370949,0.0,-1.1117857331093426
365,669,18584,37170,1770,4.189785943370949,0.0,-1.0907396642676983
372,650,17390,38367,1779,4.189785943370949,0.0,-1.0693975394744597
402,612,16286,39469,1789,4.189785943370949,0.0,-1.0474799276147713
424,581,15275,40485,1793,4.189785943370949,0.0,-1.0248218417762578
489,572,14369,41330,1798,4.189785943370949,0.0,-1.0035332671196497
542,584,13449,42178,1805,4.189785943370949,0.0,-0.9833541343376272
610,556,12613,42967,1812,4.189785943370949,0.0,-0.9642560659173778
706,533,11839,43660,1820,4.189785943370949,0.0,-0.9441798746660272
750,545,11171,44265,1827,4.189785943370949,0.0,-0.9261487129793136
751,600,10486,44888,1833,4.189785943370949,0.0,-0.9080015980678173
798,587,9929,45403,1841,4.189785943370949,0.0,-0.890859219819361
814,548,9429,45918,1849,4.189785943370949,0.0,-0.8740924952573327
847,556,8940,46359,1856,4.762534316006609,0.0,-0.8579880085204448
854,657,8289,46895,1863,4.762534316006609,0.0,-0.8396652903441014
858,724,7735,47371,1870,4.762534316006609,0.0,-0.8226375989952419
886,761,7249,47789,1873,4.762534316006609,0.0,-0.8067793511250636
912,782,6804,48182,1878,4.762534316006609,0.0,-0.7902119740408569
916,806,6420,48534,1882,4.762534316006609,0.0,-0.7746692451875803
963,806,6107,48797,1885,4.762534316006609,0.0,-0.7603159920557069
1002,817,5763,49085,1891,4.762534316006609,0.0,-0.7463838962001667
1053,817,5499,49293,1896,4.762534316006609,0.0,-0.7344315902839521
1106,820,5199,49534,1899,4.762534316006609,0.0,-0.7217555803774577
1145,820,5013,49677,1903,4.762534316006609,0.0,-0.7106017068907924
1173,849,4799,49831,1906,4.762534316006609,0.0,-0.7009632347765226
1235,861,4571,49979,1912,4.762534316006609,0.0,-0.692255824325564
1296,895,4419,50034,1914,4.762534316006609,0.0,-0.6864812341154709
1290,957,4296,50097,1918,4.762534316006609,0.0,-0.6808025989817533
1324,1023,4178,50112,1921,4.762534316006609,0.0,-0.6764224587621487
1388,1069,4078,50101,1922,4.762534316006609,0.0,-0.6730753443817986
1425,1193,4002,50016,1922,4.762534316006609,0.0,-0.6709664279608888
1503,1397,3996,49739,1923,4.762534316006609,0.0,-0.671045961278917
1534,1638,4088,49375,1923,4.762534316006609,0.0,-0.6744244220512011
1576,1996,4237,48824,1925,4.762534316006609,0.0,-0.6811720189030186
1590,2425,4467,48148,1928,4.762534316006609,0.0,-0.6903081249514974
1600,2814,4777,47437,1930,4.762534316006609,0.0,-0.70060850781258
1605,3133,5192,46696,1932,4.762534316006609,0.0,-0.7138749357012732
1616,3591,5655,45759,1937,4.762534316006609,0.0,-0.7343594956749281
1583,4390,6242,44402,1941,4.762534316006609,0.0,-0.7652831188103282
1549,5566,7059,42439,1945,4.762534316006609,0.0,-0.8080536186809223
1448,7487,8196,39477,1950,4.762534316006609,0.0,-0.866256180061044
1293,9887,9961,35462,1955,4.762534316006609,0.0,-0.9381866166498141
1067,12839,12225,30465,1962,4.762534316006609,0.0,-1.0175237278234615
880,15538,15126,25046,1968,4.762534316006609,0.0,-1.0942842804136357
647,17599,18570,19760,1982,4.762534316006609,0.0,-1.1615036411254576
428,18310,22051,15771,1998,4.762534316006609,0.0,-1.212749317505956
266,17716,25211,13356,2009,4.762534316006609,0.0,-1.2470112992769145
165,15895,27807,12665,2026,4.762534316006609,0.0,-1.2660664876407948
110,13460,29526,13414,2048,4.762534316006609,0.0,-1.2729973273403314
81,10835,30393,15184,2065,4.762534316006609,0.0,-1.2707606060805992
81,8649,30455,17293,2080,4.762534316006609,0.0,-1.264161908303938
83,6725,30079,19562,2109,4.762534316006609,0.0,-1.2541286914208616
79,5338,28972,22043,2126,4.762534316006609,0.0,-1.2393445143185207
103,4258,27596,24454,2147,4.762534316006609,0.0,-1.222020772057016
142,3417,26171,26668,2160,4.762534316006609,0.0,-1.2026838632968022
134,2795,24730,28727,2172,4.762534316006609,0.0,-1.181845774617666
158,2312,23195,30709,2184,4.762534316006609,0.0,-1.1588339040863045
182,1971,21738,32470,2197,4.762534316006609,0.0,-1.1365038783971155
202,1674,20246,34229,2207,4.762534316006609,0.0,-1.1132554511673332
231,1479,18812,35817,2219,4.762534316006609,0.0,-1.0871545569789154
253,1326,17541,37214,2224,4.762534316006609,0.0,-1.062521520508672
272,1208,16273,38568,2237,4.762534316006609,0.0,-1.0383925570591332
293,1128,15092,39795,2250,4.762534316006609,0.0,-1.0139583377246075
316,1054,14069,40860,2259,4.762534316006609,0.0,-0.9901939345565598
345,1010,12973,41960,2270,4.762534316006609,0.0,-0.9641352393732563
416,937,12116,42813,2276,4.762534316006609,0.0,-0.941433034260375
421,901,11321,43629,2286,4.762534316006609,0.0,-0.9191192924388698
447,880,10579,44359,2293,4.762534316006609,0.0,-0.8988614473870697
486,848,9850,45074,2300,4.762534316006609,0.0,-0.8799664422549567
533,826,9199,45691,2309,4.762534316006609,0.0,-0.8618340115869646
562,827,8590,46268,2311,4.762534316006609,0.0,-0.8416401514392646
606,829,8033,46773,2317,4.762534316006609,0.0,-0.8229446215081587
671,801,7554,47213,2319,4.762534316006609,0.0,-0.8057022894310361
693,788,7104,47652,2321,4.762534316006609,0.0,-0.7897676290413888
758,781,6701,47986,2332,4.762534316006609,0.0,-0.7736859503887131
824,768,6336,48291,2339,4.762534316006609,0.0,-0.7575884729193926
870,791,5948,48605,2344,4.762534316006609,0.0,-0.7416410255664271
904,801,5619,48886,2348,4.762534316006609,0.0,-0.7272993317612251
969,781,5348,49109,2351,4.762534316006609,0.0,-0.7130004857210105
1029,751,5054,49372,2352,4.762534316006609,0.0,-0.7001691388733489
1065,739,4803,49596,2355,4.762534316006609,0.0,-0.6876839147165128
1116,735,4541,49806,2360,4.762534316006609,0.0,-0.6755363298143182
1142,733,4343,49977,2363,4.762534316006609,0.0,-0.6649218852302121
1219,712,4157,50106,2364,4.762534316006609,0.0,-0.6558893367659889
1313,716,3977,50184,2368,4.762534316006609,0.0,-0.6471829799967519
1398,707,3800,50284,2369,4.762534316006609,0.0,-0.6384618202354664
1429,717,3640,50401,2371,4.762534316006609,0.0,-0.6305771281074299
1460,728,3520,50476,2374,4.762534316006609,0.0,-0.6229181034293194
1552,711,3390,50530,2375,4.762534316006609,0.0,-0.6158774961573068
1593,735,3295,50558,2377,4.762534316006609,0.0,-0.6105352052614437
1631,755,3185,50603,2384,4.762534316006609,0.0,-0.6051277619638886
1689,752,3093,50638,2386,4.762534316006609,0.0,-0.6021101148710138
1746,753,3038,50634,2387,4.762534316006609,0.0,-0.5979840897124865
1803,725,2988,50654,2388,4.762534316006609,0.0,-0.5930166038724674
1860,737,2919,50650,2392,4.762534316006609,0.0,-0.5890495313213492
1872,745,2859,50689,2393,4.762534316006609,0.0,-0.5862888575838977
1923,714,2818,50709,2394,4.762534316006609,0.0,-0.5842152834229632
1987,717,2752,50708,2394,4.762534316006609,0.0,-0.5828805140535304
2043,691,2706,50723,2395,4.762534316006609,0.0,-0.5823664141097376
2108,705,2657,50688,2400,4.762534316006609,0.0,-0.5815167000851801
2193,653,2637,50675,2400,4.762534316006609,0.0,-0.5821565484399124
2257,648,2588,50660,2405,4.762534316006609,0.0,-0.5814438772506572
2288,661,2563,50640,2406,4.762534316006609,0.0,-0.5800481313810465
2348,690,2491,50622,2407,4.762534316006609,0.0,-0.5786602861513974
2407,713,2454,50576,2408,4.762534316006609,0.0,-0.5763493911620494
2431,735,2403,50575,2414,4.762534316006609,0.0,-0.5755890298303413
2483,745,2368,50547,2415,4.762534316006609,0.0,-0.5754734440648325
2509,758,2363,50512,2416,4.762534316006609,0.0,-0.5751495881450884
2549,756,2348,50486,2419,4.762534316006609,0.0,-0.5734747814339254
2590,771,2336,50441,2420,4.762534316006609,0.0,-0.5730791723377808
2608,797,2338,50394,2421,4.762534316006609,0.0,-0.573966598364254
