susceptible_status,exposed_status,infected_status,recovered_status,happiness_happiness,dead,R₀,active_countermeasures
58558,0,0,0,0.0,0,3.54,0.001
58558,0,0,0,0.0010436226545264995,0,3.53745,0.001
58558,0,0,0,0.00215304558783179,0,3.5349025500000004,0.001
58558,0,0,0,0.0031599377692530396,0,3.5323576474500005,0.001
58558,0,0,0,0.0041698421776122235,0,3.5298152898025505,0.001
58558,0,0,0,0.005260832606909292,0,3.527275474512748,0.001
58558,0,0,0,0.006374675922802647,0,3.5247381990382354,0.001
58558,0,0,0,0.007373532300017586,0,3.522203460839197,0.001
58558,0,0,0,0.008379919339908774,0,3.519671257378358,0.001
58558,0,0,0,0.00945774969597478,0,3.5171415861209794,0.001
58558,0,0,0,0.010471797170548981,0,3.5146144445348586,0.001
58558,0,0,0,0.011511230197055957,0,3.5120898300903236,0.001
58558,0,0,0,0.012597382879545744,0,3.509567740260233,0.001
58558,0,0,0,0.013661997414851836,0,3.507048172519973,0.001
58558,0,0,0,0.01476919864923311,0,3.5045311243474533,0.001
58558,0,0,0,0.01579577910347731,0,3.502016593223106,0.001
58558,0,0,0,0.016860624833907406,0,3.499504576629883,0.001
58558,0,0,0,0.017895959141957334,0,3.496995072053253,0.001
58558,0,0,0,0.018932103184592253,0,3.4944880769812,0.001
58558,0,0,0,0.019939834054895102,0,3.491983588904219,0.001
58558,0,0,0,0.020954637609890713,0,3.489481605315315,0.001
58558,0,0,0,0.022047601541574625,0,3.4869821237099994,0.001
58558,0,0,0,0.02313496123639886,0,3.484485141586289,0.001
58558,0,0,0,0.02422771150379899,0,3.4819906564447027,0.001
58558,0,0,0,0.025329738177509886,0,3.479498665788258,0.001
58558,0,0,0,0.026422490492778075,0,3.4770091671224694,0.001
58558,0,0,0,0.027422003626577277,0,3.474522157955347,0.001
58558,0,0,0,0.02850686049594174,0,3.4720376357973914,0.001
58558,0,0,0,0.029495369982737222,0,3.469555598161594,0.001
58558,0,0,0,0.030584616068176942,0,3.467076042563433,0.001
58558,0,0,0,0.03166501486023757,0,3.464598966520869,0.001
58558,0,0,0,0.03270795347906769,0,3.4621243675543485,0.001
58558,0,0,0,0.03371350945747552,0,3.459652243186794,0.001
58558,0,0,0,0.03481026972436546,0,3.4571825909436074,0.001
58558,0,0,0,0.03586244004894555,0,3.454715408352664,0.001
58558,0,0,0,0.036931913598955875,0,3.452250692944311,0.001
58558,0,0,0,0.03802365827525416,0,3.449788442251367,0.001
58558,0,0,0,0.03904227995049064,0,3.4473286538091155,0.001
58558,0,0,0,0.04005076248768746,0,3.4448713251553063,0.001
58558,0,0,0,0.04109587056549522,0,3.442416453830151,0.001
58558,0,0,0,0.042122712013471314,0,3.439964037376321,0.001
58558,0,0,0,0.04312326451313885,0,3.4375140733389444,0.001
58558,0,0,0,0.044189241439370926,0,3.4350665592656053,0.001
58558,0,0,0,0.04517656260528635,0,3.43262149270634,0.001
58558,0,0,0,0.04619722036247213,0,3.4301788712136334,0.001
58558,0,0,0,0.04724986538989423,0,3.4277386923424196,0.001
58558,0,0,0,0.048317842976135186,0,3.425300953650077,0.001
58558,0,0,0,0.04942078999119376,0,3.422865652696427,0.001
58558,0,0,0,0.050379626452992564,0,3.4204327870437305,0.001
58558,0,0,0,0.05134366281545152,0,3.4180023542566866,0.001
58558,0,0,0,0.05236851060386856,0,3.4155743519024298,0.001
58558,0,0,0,0.05338709627655248,0,3.413148777550527,0.001
58558,0,0,0,0.054351620205813016,0,3.4107256287729766,0.001
58558,0,0,0,0.05539955308402361,0,3.4083049031442036,0.001
58558,0,0,0,0.05643829675408779,0,3.4058865982410595,0.001
58558,0,0,0,0.057507040525479704,0,3.4034707116428184,0.001
58558,0,0,0,0.05853964541692633,0,3.4010572409311757,0.001
58558,0,0,0,0.0596240222766322,0,3.3986461836902446,0.001
58558,0,0,0,0.060723625667658127,0,3.3962375375065545,0.001
58558,0,0,0,0.06180498119242539,0,3.393831299969048,0.001
58558,0,0,0,0.06283103431060118,0,3.391427468669079,0.001
58558,0,0,0,0.06388686926471634,0,3.3890260412004096,0.001
58558,0,0,0,0.06496162668299318,0,3.3866270151592093,0.001
58558,0,0,0,0.06598143652332619,0,3.38423038814405,0.001
58558,0,0,0,0.0670117671090683,0,3.381836157755906,0.001
58558,0,0,0,0.06806660290835681,0,3.3794443215981502,0.001
58558,0,0,0,0.06910678572656874,0,3.377054877276552,0.001
58558,0,0,0,0.07011692186241378,0,3.3746678223992754,0.001
58558,0,0,0,0.07120035209200852,0,3.372283154576876,0.001
58558,0,0,0,0.07233553672681185,0,3.369900871422299,0.001
58558,0,0,0,0.07347537667350222,0,3.367520970550877,0.001
58558,0,0,0,0.07449024805080309,0,3.365143449580326,0.001
58558,0,0,0,0.07555722011450446,0,3.3627683061307456,0.001
58552,0,6,0,0.0766926901864154,0,4.192068875630009,0.001
58547,4,7,0,0.07775293248077988,0,4.18886680675438,0.001
58541,9,7,1,0.07882080432179844,0,4.185667939947625,0.001
58529,16,9,4,0.07995055489617704,0,4.1824722720076775,0.001
58516,26,12,4,0.08100224641021422,0,4.17927979973567,0.001
58506,29,17,6,0.08211611118222502,0,4.176090519935935,0.001
58490,38,24,6,0.08313317310121605,0,4.172904429415999,0.001
58462,51,37,8,0.0842061014715938,0,4.341666021801979,0.001
58416,87,45,10,0.08527577111778732,0,4.338314355780177,0.001
58365,130,49,14,0.08637816482671568,0,4.334966041424397,0.001
58317,161,60,20,0.08740870597460221,0,4.331621075382973,0.001
58240,218,78,22,0.08842376149265141,0,4.32827945430759,0.001
58155,267,105,31,0.08953411200581138,0,4.324941174853282,0.001
58028,355,140,35,0.0905899720866237,0,4.321606233678429,0.001
57859,468,188,43,0.09158299932235357,0,4.31827462744475,0.001
57626,654,221,57,0.0927020188809054,0,4.314946352817305,0.001
57352,829,288,89,0.09378858334012898,0,4.3116214064644875,0.001
57038,1019,387,114,0.09489822617088192,0,4.308299785058023,0.001
56628,1282,505,143,0.09592641149934629,0,4.304981485272965,0.001
56118,1603,652,185,0.09700226696889754,0,4.3016665037876916,0.001
55430,2077,805,246,0.09817570132295685,0,4.298354837283904,0.001
54605,2619,1018,316,0.09931757740621677,0,4.295046482446621,0.001
53581,3269,1303,405,0.10031441235186817,0,4.291741435964174,0.001
52379,3967,1689,523,0.10139308451307935,0,4.28843969452821,0.001
50848,4934,2096,679,0.10241312621255431,1,4.2851412548336825,0.001
49001,6040,2673,842,0.10350726781657521,2,4.281846113578848,0.001
46914,7262,3315,1063,0.10461953902982499,4,4.278554267465269,0.001
44521,8597,4107,1328,0.10564557075988212,5,4.275265713197804,0.001
41867,10064,4966,1655,0.1066278519201666,6,4.271980447484606,0.001
39097,11392,6019,2039,0.1076847867109592,11,4.2686984670371215,0.001
35945,12929,7142,2531,0.10879415325220027,11,4.2654197685700845,0.001
32693,14382,8389,3081,0.10976600325225296,13,4.262144348801514,0.001
29326,15577,9920,3718,0.11079757615988026,17,4.258872204452713,0.001
25971,16722,11397,4443,0.11188764694789936,25,4.25560333224826,0.001
22582,17836,12836,5276,0.11290916356002431,28,4.252337728916012,0.001
19410,18539,14361,6213,0.11408424939406263,35,4.2490753911870955,0.001
16210,19240,15732,7333,0.11516011910977647,43,4.245816315795908,0.001
13287,19504,17208,8508,0.1162103146330401,51,4.2425604994801125,0.001
10682,19505,18508,9803,0.11724766382880589,60,4.239307938980632,0.001
8401,19299,19738,11045,0.11831376822765931,75,4.236058631041652,0.001
6330,18871,20887,12386,0.1194276232876493,84,4.2328125724106105,0.001
4721,18043,21894,13808,0.12047762519014216,92,4.2295697598382,0.001
3399,17128,22659,15271,0.12153359913396405,101,4.226330190078362,0.001
2387,15894,23357,16811,0.12255413343843137,109,4.223093859888284,0.001
1657,14662,23827,18295,0.12360792192332618,117,4.219860766028395,0.001
1129,13390,24090,19825,0.12470753516547144,124,4.216630905262367,0.001
793,12168,24129,21329,0.12573896832964324,139,4.213404274357105,0.001
513,10945,24141,22808,0.12677653410530382,151,4.210180870082747,0.001
408,9738,23929,24317,0.1279134290264622,166,4.206960689212664,0.001
322,8635,23632,25797,0.12896073997238422,172,4.203743728523452,0.001
297,7665,23196,27211,0.13006005633307768,189,4.200529984794928,0.001
254,6846,22535,28726,0.13116321165808004,197,4.197319454810133,0.001
248,6073,21960,30068,0.1322003627170017,209,4.194112135355323,0.001
224,5380,21304,31431,0.13328758383381095,219,4.190908023219968,0.001
228,4747,20659,32697,0.13434279344885955,227,4.187707115196748,0.001
253,4250,19937,33882,0.13529657475012932,236,4.184509408081551,0.001
252,3777,19225,35065,0.1363662952449869,239,4.181314898673469,0.001
284,3356,18520,36147,0.13738209709119487,251,4.178123583774796,0.001
275,3042,17735,37247,0.13848674833179875,259,4.174935460191021,0.001
307,2719,17036,38231,0.13951358055522223,265,2.0257743618569926,0.001
387,2438,16251,39209,0.14053450147993046,273,2.0247385874951354,0.001
453,2177,15541,40108,0.14162502567367727,279,2.0237038489076404,0.001
528,1954,14819,40973,0.14264909349452157,284,2.0226701450587328,0.001
595,1757,14201,41708,0.14377454161026923,297,2.021637474913674,0.001
688,1563,13515,42490,0.14480054347425325,302,2.0206058374387603,0.001
778,1410,12863,43197,0.14579727378097346,310,2.0195752316013214,0.001
854,1255,12285,43843,0.14690072807088891,321,2.01854565636972,0.001
964,1126,11678,44461,0.14793147553885078,329,2.0175171107133503,0.001
1045,1019,11092,45065,0.1490278263697283,337,2.016489593602637,0.001
1084,949,10526,45658,0.1500839548464006,341,2.0154631040090343,0.001
1175,869,9980,46193,0.15115054779058856,341,2.014437640905025,0.001
1246,822,9427,46718,0.15223469686632699,345,2.01341320326412,0.001
1327,753,8919,47210,0.15321206111971658,349,2.012389790060856,0.001
1395,711,8459,47641,0.15437544947681495,352,2.011367400270795,0.001
1492,669,8027,48012,0.15549268534121163,358,2.0103460328705243,0.001
1543,644,7584,48427,0.1566163008715307,360,2.009325686837654,0.001
1632,621,7153,48789,0.1577068075581035,363,2.008306361150816,0.001
1712,613,6714,49155,0.15882767601781844,364,2.007288054789665,0.001
1794,588,6340,49472,0.15988577778970767,364,2.0062707667348754,0.001
1875,570,6044,49704,0.16091691391454457,365,2.0052544959681406,0.001
1957,544,5747,49944,0.16201087963444563,366,2.0042392414721726,0.001
2064,521,5473,50134,0.16306791039540677,366,2.0032250022307005,0.001
2164,483,5179,50362,0.16406934586956454,370,2.00221177722847,0.001
2251,475,4897,50563,0.16506426974036498,372,2.0011995654512416,0.001
2352,457,4631,50743,0.16610924860739354,375,2.00018836588579,0.001
2460,430,4402,50887,0.16719534145302206,379,1.9991781775199045,0.001
2558,405,4154,51062,0.16825650399976078,379,1.9981689993423846,0.001
2643,398,3954,51180,0.16929098261504957,383,1.9971608303430421,0.001
2751,380,3766,51276,0.17033985115448658,385,1.9961536695126991,0.001
2848,372,3547,51404,0.17134393833056077,387,1.9951475158431864,0.001
2961,363,3378,51468,0.17244771311865903,388,1.9941423683273432,0.001
3071,354,3208,51536,0.17348273124059144,389,1.9931382259590158,0.001
3206,327,3060,51576,0.17458453082267783,389,1.9921350877330568,0.001
3309,312,2891,51654,0.17563495631400625,392,1.9911329526453239,0.001
3415,316,2769,51665,0.17667715985981677,393,1.9901318196926785,0.001
3500,312,2642,51709,0.17773383248788083,395,1.9891316878729859,0.001
3613,319,2518,51710,0.1786740982620785,398,1.9881325561851129,0.001
3735,311,2410,51700,0.17975419289779315,402,1.9871344236289277,0.001
3822,308,2328,51697,0.1808233550666109,403,1.9861372892052986,0.001
3917,310,2209,51719,0.18188960840994536,403,1.9851411519160933,0.001
4037,282,2136,51700,0.18292318383289355,403,1.9841460107641773,0.001
4139,278,2029,51709,0.18397361441635748,403,1.9831518647534132,0.001
4233,273,1936,51712,0.18502315495578425,404,1.9821587128886597,0.001
4339,260,1861,51694,0.18599952261421926,404,1.981166554175771,0.001
4458,264,1773,51659,0.1871725919835107,404,1.9801753876215953,0.001
4558,255,1713,51628,0.18819981974568809,404,1.9791852122339737,0.001
4650,260,1638,51605,0.18919819325794973,405,1.9781960270217398,0.001
4767,263,1575,51548,0.1902519967340561,405,1.977207830994718,0.001
4883,265,1503,51502,0.19129605790986073,405,1.9762206231637234,0.001
5008,264,1426,51454,0.1923394287307105,406,1.9752344025405597,0.001
5113,258,1391,51389,0.19344525502006396,407,1.9742491681380192,0.001
5228,256,1315,51350,0.1945073036988037,409,1.9732649189698812,0.001
5378,238,1273,51259,0.19558975512566165,410,1.9722816540509114,0.001
5486,235,1232,51194,0.19666532928508812,411,1.9712993723968604,0.001
5589,242,1159,51155,0.197778103402203,413,1.9703180730244636,0.001
5706,224,1119,51096,0.19879706145714693,413,1.969337754951439,0.001
5818,219,1071,51037,0.19982276180239414,413,1.9683584171964876,0.001
5949,206,1032,50958,0.20086777753491708,413,1.9673800587792911,0.001
6077,201,998,50868,0.2019624273072748,414,1.9664026787205118,0.001
6219,201,966,50758,0.20307056493956277,414,1.9654262760417913,0.001
6341,191,943,50668,0.20418667652305028,415,1.9644508497657496,0.001
6459,193,902,50588,0.20522941512324067,416,1.9634763989159838,0.001
6555,185,870,50532,0.20633441339324934,416,1.9625029225170678,0.001
6668,189,841,50444,0.20748645897317844,416,1.9615304195945507,0.001
6806,184,808,50344,0.208544664001546,416,1.9605588891749561,0.001
6929,175,787,50251,0.2095952903452493,416,1.9595883302857813,0.001
7069,169,753,50150,0.2105952839797033,417,1.9586187419554955,0.001
7194,172,734,50040,0.2117302438326679,418,1.95765012321354,0.001
7305,182,708,49945,0.21283650556650469,418,1.9566824730903263,0.001
7427,190,685,49837,0.21393819040541062,419,1.955715790617236,0.001
7564,175,674,49725,0.2149777003690393,420,1.9547500748266187,0.001
7683,182,651,49622,0.21602519248677454,420,1.953785324751792,0.001
7803,173,638,49524,0.2171138127861212,420,1.9528215394270403,0.001
7904,173,625,49436,0.21816158757105228,420,1.9518587178876132,0.001
8028,167,606,49337,0.21925667591544631,420,1.9508968591697256,0.001
8157,169,590,49222,0.22026439772313097,420,1.9499359623105559,0.001
8268,158,584,49128,0.22133292205967278,420,1.9489760263482454,0.001
8376,158,571,49033,0.22242369384888183,420,1.9480170503218972,0.001
8499,161,557,48921,0.2234066365096666,420,1.9470590332715754,0.001
8627,160,549,48802,0.22450005770635087,420,1.9461019742383039,0.001
8762,155,539,48682,0.22556822827090042,420,1.9451458722640655,0.001
8891,159,525,48563,0.22658664716132407,420,1.9441907263918015,0.001
8999,166,509,48464,0.22768039363555545,420,1.9432365356654095,0.001
9138,159,491,48350,0.22870991554540723,420,1.942283299129744,0.001
9258,165,468,48247,0.2297548512629587,420,1.9413310158306143,0.001
9397,146,469,48126,0.23089448174454902,420,1.9403796848147836,0.001
9499,148,461,48030,0.23203354050825778,420,1.939429305129969,0.001
9616,135,464,47922,0.23312787226667706,421,1.938479875824839,0.001
9741,134,452,47810,0.2342019271106634,421,1.9375313959490141,0.001
9852,138,440,47707,0.23522203196004893,421,1.936583864553065,0.001
9976,144,420,47597,0.23632921637328502,421,1.935637280688512,0.001
10091,138,419,47489,0.2373728124422947,421,1.9346916434078236,0.001
10243,136,393,47365,0.23840729529178467,421,1.933746951764416,0.001
10351,145,382,47258,0.23949172205792368,422,1.9328032048126516,0.001
10485,136,391,47124,0.24052292055100624,422,1.931860401607839,0.001
10589,141,377,47027,0.2415189801466287,424,1.930918541206231,0.001
10720,128,385,46900,0.24256390387628513,425,1.929977622665025,0.001
10854,126,370,46783,0.24359555965969484,425,1.9290376450423599,0.001
10977,123,365,46668,0.2446743692525855,425,1.9280986073973174,0.001
11096,128,358,46551,0.2457485698756815,425,1.9271605087899202,0.001
11232,128,347,46426,0.2467731577564659,425,1.9262233482811302,0.001
11343,123,339,46328,0.24779129040390052,425,1.9252871249328491,0.001
11472,124,329,46208,0.24881036513135524,425,1.9243518378079163,0.001
11583,138,321,46091,0.24993022186230632,425,1.9234174859701083,0.001
11714,121,320,45978,0.251034467729361,425,1.9224840684841382,0.001
11810,124,309,45889,0.2520835669832772,426,1.921551584415654,0.001
11916,124,302,45790,0.2531215980525078,426,1.9206200328312384,0.001
12031,129,294,45678,0.2541661495722083,426,1.9196894127984072,0.001
12146,122,290,45574,0.2552421765129168,426,1.9187597233856089,0.001
12240,118,286,45488,0.2563526683153389,426,1.9178309636622233,0.001
12364,120,287,45361,0.25738446633350837,426,1.916903132698561,0.001
12480,112,291,45249,0.25846707368326577,426,1.9159762295658624,0.001
12588,107,289,45148,0.25948271643032284,426,1.9150502533362965,0.001
12735,109,279,45009,0.26055499237952867,426,1.9141252030829603,0.001
12842,112,283,44894,0.261670872628368,427,1.9132010778798774,0.001
12974,104,288,44765,0.26273407940028226,427,1.9122778768019975,0.001
13107,107,279,44638,0.26369376741591327,427,1.9113555989251954,0.001
13235,103,278,44515,0.26475670967457093,427,1.9104342433262702,0.001
13330,103,276,44422,0.2658262047071435,427,1.909513809082944,0.001
13454,107,273,44297,0.2668307408710092,427,1.908594295273861,0.001
13564,107,272,44188,0.2678817767774929,427,1.9076757009785872,0.001
13678,113,261,44079,0.2689084246868429,427,1.9067580252776086,0.001
13780,116,261,43974,0.2699085569342476,427,1.905841267252331,0.001
13895,114,265,43857,0.27094260972211087,427,1.9049254259850787,0.001
14002,108,267,43754,0.2718725279266944,427,1.9040105005590937,0.001
14119,106,266,43640,0.27294458426014045,427,1.9030964900585345,0.001
14222,97,269,43543,0.27404173435730356,427,1.902183393568476,0.001
14322,101,262,43446,0.27504754390668484,427,1.9012712101749074,0.001
14424,102,264,43341,0.2760584098642129,427,1.9003599389647325,0.001
14534,96,263,43238,0.2771811006212889,427,1.8994495790257677,0.001
14667,99,261,43104,0.2782856769633442,427,1.8985401294467419,0.001
14800,98,261,42972,0.27931521793788444,427,1.8976315893172953,0.001
14913,103,245,42870,0.28029364127961764,427,1.896723957727978,0.001
15026,110,237,42757,0.2812976110143313,428,1.89581723377025,0.001
15128,106,227,42669,0.28232970189150686,428,1.8949114165364798,0.001
15250,104,225,42551,0.2833856217394908,428,1.8940065051199433,0.001
15352,101,222,42455,0.2844039951900836,428,1.8931024986148233,0.001
15461,93,224,42352,0.28544268776736853,428,1.8921993961162085,0.001
15577,90,228,42235,0.28644694757863615,428,1.8912971967200922,0.001
15668,89,229,42144,0.28746060180797134,428,1.890395899523372,0.001
